Name           :	1mgmlAuDDT_O11	
User           :	Isaac	
Date           :	8/6/2014	

Probe1         :	Wilhelmy	
Perimeter      : 	39.240	

Probe2         :	Wilhelmy	
Perimeter      : 	39.240	

Trough         :	Extra Small	
Width          :	50.0	
Area           :	7035.0	
Symmetric comp :	True	

Subphase       :	Water	
Surface tension:	72.80	
pH             :	7.00	
Temperature    :	19.5	

Addition       :		
Concentration  :		
Unit           :	Unknown         	

Substance1     :	Au NP	
MW             :	197.0	
Concentration  :	1.000	
Unit           :	mg/ml           	
Volume         :	400.00	

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	Unknown         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	Rectangle       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
13.44	14.034	19.111	56.32	0.46	2.901	1.566	-135.71		-0.69	0.000
13.72	14.130	19.087	56.22	0.46	3.025	1.567	-69.02		-0.69	0.000
14.00	14.225	19.014	56.12	0.46	3.070	1.603	40.57		-0.69	0.000
14.29	14.320	18.882	56.03	0.46	3.131	1.623	71.57		-0.69	0.000
14.57	14.414	18.702	55.94	0.46	3.195	1.670	77.99		-0.69	0.000
14.85	14.475	18.450	55.87	0.46	3.239	1.715	84.97		-0.69	0.000
15.14	14.567	18.161	55.78	0.46	3.333	1.753	93.14		-0.69	0.000
15.42	14.656	17.825	55.69	0.46	3.374	1.798	93.72		-0.69	0.000
15.69	14.744	17.416	55.61	0.45	3.435	1.839	72.90		-0.69	0.000
15.97	14.831	16.983	55.52	0.45	3.496	1.880	-15.75		-0.69	0.000
16.25	14.887	16.514	55.46	0.45	3.533	1.923	-69.96		-0.69	0.000
16.54	14.969	15.986	55.38	0.45	3.597	1.957	-189.05		-0.69	0.000
16.82	15.046	15.409	55.30	0.45	3.636	1.992	-267.71		-0.69	0.000
17.10	15.122	14.760	55.23	0.45	3.680	2.025	-282.48		-0.69	0.000
17.39	15.192	14.099	55.16	0.45	3.723	2.063	-277.17		-0.69	0.000
17.67	15.239	13.401	55.11	0.45	3.761	2.097	-264.33		-0.69	0.000
17.95	15.305	12.632	55.05	0.45	3.794	2.123	-261.51		-0.69	0.000
18.23	15.366	11.863	54.98	0.45	3.816	2.148	-279.46		-0.69	0.000
18.51	15.421	11.058	54.93	0.45	3.852	2.176	-334.12		-0.69	0.000
18.79	15.476	10.240	54.87	0.45	3.879	2.197	-346.80		-0.69	0.000
19.06	15.507	9.351	54.84	0.45	3.900	2.221	-321.63		-0.69	0.000
19.35	15.552	8.462	54.80	0.45	3.918	2.239	-240.29		-0.69	0.000
19.63	15.592	7.572	54.76	0.45	3.928	2.256	-204.53		-0.69	0.000
19.90	15.626	6.599	54.72	0.45	3.939	2.272	-185.41		-0.69	0.000
20.18	15.647	5.649	54.70	0.45	3.947	2.286	-198.07		-0.69	0.000
20.46	15.674	4.712	54.68	0.45	3.950	2.292	-251.00		-0.69	0.000
20.74	15.690	3.726	54.66	0.45	3.947	2.294	-286.02		-0.69	0.000
21.02	15.704	2.728	54.65	0.45	3.941	2.295	-325.61		-0.69	0.000
21.30	15.713	1.731	54.64	0.45	3.921	2.295	-331.84		-0.69	0.000
21.58	15.721	0.721	54.63	0.45	3.911	2.287	-319.44		-0.69	0.000
21.86	15.721	-0.276	54.63	0.45	3.881	2.281	-309.40		-0.69	0.000
22.15	15.721	-1.286	54.63	0.45	3.863	2.270	-309.63		-0.69	0.000
22.42	15.721	-2.284	54.63	0.45	3.841	2.257	-305.46		-0.69	0.000
22.71	15.712	-3.317	54.64	0.45	3.823	2.240	-284.13		-0.69	0.000
22.98	15.698	-4.279	54.65	0.45	3.808	2.226	-212.08		-0.69	0.000
23.27	15.672	-5.288	54.68	0.45	3.790	2.211	-186.78		-0.69	0.000
23.55	15.644	-6.214	54.71	0.45	3.769	2.198	-142.12		-0.69	0.000
23.83	15.610	-7.188	54.74	0.45	3.744	2.181	-130.31		-0.69	0.000
24.11	15.584	-8.113	54.77	0.45	3.723	2.158	-122.61		-0.69	0.000
24.39	15.542	-9.014	54.81	0.45	3.699	2.136	-127.80		-0.69	0.000
24.67	15.494	-9.892	54.86	0.45	3.661	2.108	-160.54		-0.69	0.000
24.95	15.443	-10.709	54.91	0.45	3.615	2.072	-174.52		-0.69	0.000
25.23	15.385	-11.563	54.96	0.45	3.573	2.034	-202.86		-0.69	0.000
25.52	15.347	-12.356	55.00	0.45	3.558	2.000	-268.11		-0.69	0.000
25.80	15.283	-13.101	55.07	0.45	3.543	1.978	-315.15		-0.69	0.000
26.08	15.215	-13.846	55.14	0.45	3.506	1.961	-391.22		-0.69	0.000
26.36	15.144	-14.519	55.21	0.45	3.453	1.938	-421.95		-0.69	0.000
26.64	15.070	-15.156	55.28	0.45	3.399	1.923	-449.03		-0.69	0.000
26.92	15.019	-15.745	55.33	0.45	3.336	1.878	-446.57		-0.69	0.000
27.24	14.938	-16.298	55.41	0.45	3.280	1.829	-430.40		-0.69	0.000
27.53	14.826	-16.803	55.52	0.45	3.220	1.747	-423.22		-0.69	0.000
27.81	14.771	-17.320	55.58	0.45	3.166	1.688	-439.82		-0.69	0.000
28.07	14.683	-17.728	55.67	0.46	3.114	1.657	-506.68		-0.69	0.000
28.35	14.594	-18.077	55.76	0.46	3.065	1.603	-526.80		-0.69	0.000
28.62	14.533	-18.365	55.82	0.46	3.016	1.549	-538.37		-0.69	0.000
28.89	14.440	-18.618	55.91	0.46	2.940	1.502	-528.80		-0.69	0.000
29.17	14.347	-18.822	56.00	0.46	2.903	1.457	-497.80		-0.69	0.000
29.44	14.255	-18.966	56.10	0.46	2.831	1.409	-478.94		-0.69	0.000
29.72	14.188	-19.063	56.16	0.46	2.772	1.368	-433.50		-0.69	0.000
29.99	14.094	-19.111	56.26	0.46	2.704	1.331	-402.65		-0.69	0.000
30.26	13.998	-19.111	56.35	0.46	2.648	1.303	-329.13		-0.69	0.000
30.53	13.934	-19.050	56.42	0.46	2.607	1.276	-299.24		-0.69	0.000
30.80	13.840	-18.942	56.51	0.46	2.566	1.266	-242.09		-0.69	0.000
31.07	13.744	-18.798	56.61	0.46	2.521	1.250	-211.05		-0.69	0.000
31.34	13.652	-18.594	56.70	0.46	2.496	1.231	-170.60		-0.69	0.000
31.62	13.590	-18.341	56.76	0.46	2.470	1.216	-159.18		-0.69	0.000
31.90	13.498	-18.041	56.85	0.46	2.436	1.201	-144.52		-0.69	0.000
32.16	13.411	-17.692	56.94	0.47	2.413	1.189	-135.05		-0.69	0.000
32.44	13.352	-17.284	57.00	0.47	2.384	1.176	-126.15		-0.69	0.000
32.71	13.265	-16.851	57.09	0.47	2.366	1.162	-126.25		-0.69	0.000
32.98	13.185	-16.358	57.16	0.47	2.347	1.152	-165.92		-0.69	0.000
33.26	13.103	-15.841	57.25	0.47	2.324	1.146	-196.67		-0.69	0.000
33.53	13.051	-15.264	57.30	0.47	2.313	1.139	-231.22		-0.69	0.000
33.80	12.976	-14.651	57.37	0.47	2.290	1.132	-234.86		-0.69	0.000
34.08	12.906	-13.990	57.44	0.47	2.285	1.122	-258.66		-0.69	0.000
34.35	12.858	-13.317	57.49	0.47	2.273	1.114	-273.83		-0.69	0.000
34.62	12.794	-12.584	57.56	0.47	2.257	1.106	-272.54		-0.69	0.000
34.89	12.734	-11.839	57.62	0.47	2.247	1.097	-257.40		-0.69	0.000
35.17	12.675	-11.058	57.67	0.47	2.235	1.090	-222.78		-0.69	0.000
35.44	12.641	-10.228	57.71	0.47	2.223	1.086	-217.94		-0.69	0.000
35.71	12.592	-9.387	57.76	0.47	2.212	1.079	-213.72		-0.69	0.000
35.99	12.548	-8.510	57.80	0.47	2.208	1.075	-196.63		-0.69	0.000
36.26	12.520	-7.620	57.83	0.47	2.193	1.073	-140.67		-0.69	0.000
36.53	12.485	-6.707	57.86	0.47	2.190	1.069	-100.59		-0.69	0.000
36.80	12.455	-5.781	57.90	0.47	2.184	1.065	-82.78		-0.69	0.000
37.07	12.434	-4.844	57.92	0.47	2.178	1.062	-42.76		-0.69	0.000
37.34	12.419	-3.882	57.93	0.47	2.175	1.058	-37.35		-0.69	0.000
37.61	12.400	-2.933	57.95	0.47	2.168	1.056	-39.51		-0.69	0.000
37.89	12.389	-1.971	57.96	0.47	2.165	1.054	-69.81		-0.69	0.000
38.15	12.387	-1.010	57.96	0.47	2.160	1.052	-78.71		-0.69	0.000
38.42	12.384	-0.012	57.97	0.47	2.153	1.050	-55.68		-0.69	0.000
38.68	12.384	0.925	57.97	0.47	2.167	1.050	-32.73		-0.69	0.000
38.94	12.384	1.899	57.97	0.47	2.153	1.048	2.28		-0.69	0.000
39.21	12.384	2.825	57.97	0.47	2.155	1.046	13.20		-0.69	0.000
39.47	12.394	3.762	57.96	0.47	2.156	1.045	47.55		-0.69	0.000
39.74	12.416	4.700	57.93	0.47	2.152	1.045	67.15		-0.69	0.000
40.01	12.444	5.613	57.91	0.47	2.149	1.046	107.71		-0.69	0.000
40.28	12.464	6.526	57.89	0.47	2.146	1.046	134.53		-0.69	0.000
40.54	12.499	7.428	57.85	0.47	2.149	1.047	196.07		-0.69	0.000
40.81	12.539	8.305	57.81	0.47	2.145	1.046	224.53		-0.69	0.000
41.08	12.567	9.159	57.78	0.47	2.149	1.046	203.05		-0.69	0.000
41.35	12.615	9.988	57.74	0.47	2.149	1.046	159.61		-0.69	0.000
41.62	12.667	10.805	57.68	0.47	2.150	1.047	40.53		-0.69	0.000
41.89	12.706	11.587	57.64	0.47	2.144	1.047	-25.41		-0.69	0.000
42.16	12.765	12.356	57.59	0.47	2.154	1.049	-119.08		-0.69	0.000
42.43	12.830	13.077	57.52	0.47	2.157	1.049	-154.33		-0.69	0.000
42.70	12.898	13.774	57.45	0.47	2.151	1.052	-201.87		-0.69	0.000
42.98	12.943	14.423	57.41	0.47	2.156	1.053	-220.13		-0.69	0.000
43.27	13.016	15.048	57.33	0.47	2.153	1.055	-252.02		-0.69	0.000
43.54	13.093	15.649	57.26	0.47	2.160	1.056	-260.88		-0.69	0.000
43.83	13.174	16.226	57.18	0.47	2.166	1.058	-257.96		-0.69	0.000
44.10	13.229	16.719	57.12	0.47	2.166	1.061	-235.29		-0.69	0.000
44.38	13.314	17.200	57.04	0.47	2.177	1.062	-161.78		-0.69	0.000
44.66	13.401	17.596	56.95	0.47	2.179	1.066	-128.12		-0.69	0.000
44.95	13.489	17.969	56.86	0.46	2.187	1.071	-88.49		-0.69	0.000
45.23	13.580	18.293	56.77	0.46	2.192	1.078	-111.82		-0.69	0.000
45.50	13.642	18.570	56.71	0.46	2.208	1.085	-141.62		-0.69	0.000
45.78	13.737	18.774	56.61	0.46	2.231	1.094	-211.66		-0.69	0.000
46.06	13.829	18.930	56.52	0.46	2.244	1.109	-242.07		-0.69	0.000
46.34	13.924	19.050	56.43	0.46	2.268	1.121	-286.43		-0.69	0.000
46.62	14.019	19.099	56.33	0.46	2.289	1.140	-306.34		-0.69	0.000
46.91	14.084	19.111	56.27	0.46	2.318	1.161	-351.62		-0.69	0.000
47.19	14.179	19.063	56.17	0.46	2.354	1.183	-375.44		-0.69	0.000
47.47	14.274	18.954	56.08	0.46	2.382	1.194	-411.23		-0.69	0.000
47.75	14.369	18.798	55.98	0.46	2.427	1.220	-412.45		-0.69	0.000
48.03	14.430	18.594	55.92	0.46	2.464	1.250	-394.65		-0.69	0.000
48.30	14.524	18.329	55.83	0.46	2.520	1.280	-327.82		-0.69	0.000
48.59	14.615	18.017	55.74	0.46	2.565	1.313	-277.66		-0.69	0.000
48.87	14.703	17.668	55.65	0.45	2.626	1.351	-173.59		-0.69	0.000
49.15	14.790	17.248	55.56	0.45	2.685	1.390	-127.89		-0.69	0.000
49.42	14.848	16.791	55.50	0.45	2.741	1.430	-55.66		-0.69	0.000
49.71	14.929	16.286	55.42	0.45	2.808	1.473	-20.49		-0.69	0.000
50.00	15.011	15.745	55.34	0.45	2.878	1.514	51.14		-0.69	0.000
50.28	15.088	15.132	55.26	0.45	2.952	1.562	87.20		-0.69	0.000
50.56	15.161	14.471	55.19	0.45	3.023	1.607	161.71		-0.69	0.000
50.83	15.208	13.798	55.14	0.45	3.091	1.658	220.32		-0.69	0.000
51.12	15.275	13.077	55.07	0.45	3.113	1.708	244.94		-0.69	0.000
51.40	15.339	12.356	55.01	0.45	3.181	1.753	256.85		-0.69	0.000
51.68	15.398	11.538	54.95	0.45	3.239	1.800	241.46		-0.69	0.000
52.00	15.455	10.721	54.90	0.45	3.324	1.842	200.11		-0.69	0.000
52.27	15.505	9.868	54.85	0.45	3.378	1.881	178.60		-0.69	0.000
52.56	15.552	8.858	54.80	0.45	3.404	1.918	178.94		-0.69	0.000
52.83	15.579	7.993	54.77	0.45	3.452	1.954	191.96		-0.69	0.000
53.12	15.616	7.031	54.73	0.45	3.491	1.987	201.15		-0.69	0.000
53.40	15.649	6.118	54.70	0.45	3.528	2.016	216.04		-0.69	0.000
53.67	15.676	5.156	54.67	0.45	3.552	2.041	218.70		-0.69	0.000
53.96	15.698	4.135	54.65	0.45	3.578	2.061	207.83		-0.69	0.000
54.24	15.707	3.185	54.64	0.45	3.592	2.080	188.01		-0.69	0.000
54.52	15.721	2.151	54.63	0.45	3.588	2.092	159.03		-0.69	0.000
54.80	15.726	1.142	54.62	0.45	3.595	2.098	135.41		-0.69	0.000
55.08	15.729	0.132	54.62	0.45	3.585	2.099	114.24		-0.69	0.000
55.36	15.729	-0.865	54.62	0.45	3.578	2.096	46.44		-0.69	0.000
55.64	15.729	-1.875	54.62	0.45	3.561	2.090	-0.02		-0.69	0.000
55.92	15.729	-2.873	54.62	0.45	3.553	2.083	-108.33		-0.69	0.000
56.20	15.715	-3.858	54.64	0.45	3.547	2.077	-154.11		-0.69	0.000
56.48	15.688	-4.844	54.66	0.45	3.536	2.069	-235.56		-0.69	0.000
56.76	15.672	-5.817	54.68	0.45	3.527	2.060	-262.51		-0.69	0.000
57.05	15.640	-6.767	54.71	0.45	3.499	2.053	-286.53		-0.69	0.000
57.32	15.605	-7.704	54.75	0.45	3.486	2.043	-275.99		-0.69	0.000
57.61	15.561	-8.642	54.79	0.45	3.466	2.023	-226.68		-0.69	0.000
57.89	15.516	-9.507	54.83	0.45	3.430	1.997	-166.40		-0.69	0.000
58.17	15.483	-10.397	54.87	0.45	3.395	1.967	-134.07		-0.69	0.000
58.45	15.429	-11.226	54.92	0.45	3.345	1.931	-61.43		-0.69	0.000
58.73	15.372	-12.031	54.98	0.45	3.305	1.891	-14.06		-0.69	0.000
59.01	15.308	-12.800	55.04	0.45	3.290	1.851	75.68		-0.69	0.000
59.29	15.242	-13.534	55.11	0.45	3.273	1.825	114.69		-0.69	0.000
59.56	15.197	-14.219	55.15	0.45	3.247	1.808	179.12		-0.69	0.000
59.84	15.124	-14.880	55.23	0.45	3.191	1.789	198.05		-0.69	0.000
60.13	15.047	-15.469	55.30	0.45	3.141	1.756	182.91		-0.69	0.000
60.41	14.969	-16.034	55.38	0.45	3.080	1.705	90.47		-0.69	0.000
60.68	14.915	-16.587	55.44	0.45	3.030	1.648	30.23		-0.69	0.000
60.97	14.830	-17.055	55.52	0.45	2.982	1.617	-89.15		-0.69	0.000
61.25	14.744	-17.476	55.61	0.45	2.937	1.562	-138.66		-0.69	0.000
61.53	14.656	-17.873	55.69	0.46	2.888	1.514	-232.66		-0.69	0.000
61.81	14.565	-18.209	55.79	0.46	2.867	1.466	-280.85		-0.69	0.000
62.09	14.506	-18.486	55.84	0.46	2.834	1.425	-377.32		-0.69	0.000
62.37	14.411	-18.714	55.94	0.46	2.746	1.386	-413.25		-0.69	0.000
62.65	14.319	-18.894	56.03	0.46	2.690	1.347	-467.21		-0.69	0.000
62.92	14.223	-19.026	56.13	0.46	2.602	1.304	-474.28		-0.69	0.000
63.21	14.126	-19.099	56.22	0.46	2.546	1.266	-460.84		-0.69	0.000
63.49	14.065	-19.111	56.29	0.46	2.491	1.233	-405.81		-0.69	0.000
63.77	13.969	-19.075	56.38	0.46	2.431	1.204	-371.70		-0.69	0.000
64.05	13.873	-18.990	56.48	0.46	2.401	1.179	-301.64		-0.69	0.000
64.33	13.779	-18.846	56.57	0.46	2.350	1.159	-262.80		-0.69	0.000
64.61	13.684	-18.654	56.67	0.46	2.327	1.140	-180.80		-0.69	0.000
64.88	13.624	-18.413	56.73	0.46	2.301	1.128	-138.08		-0.69	0.000
65.16	13.532	-18.113	56.82	0.46	2.278	1.117	-60.21		-0.69	0.000
65.44	13.443	-17.788	56.91	0.47	2.264	1.107	-24.44		-0.69	0.000
65.72	13.355	-17.392	57.00	0.47	2.241	1.098	41.04		-0.69	0.000
66.00	13.298	-16.947	57.05	0.47	2.230	1.092	80.37		-0.69	0.000
66.29	13.214	-16.454	57.14	0.47	2.219	1.085	140.09		-0.69	0.000
66.57	13.133	-15.925	57.22	0.47	2.213	1.082	144.02		-0.69	0.000
66.84	13.055	-15.325	57.30	0.47	2.207	1.077	137.25		-0.69	0.000
67.12	12.980	-14.700	57.37	0.47	2.190	1.071	132.35		-0.69	0.000
67.40	12.933	-14.063	57.42	0.47	2.183	1.066	135.41		-0.69	0.000
67.68	12.865	-13.353	57.49	0.47	2.172	1.060	146.70		-0.69	0.000
67.96	12.798	-12.608	57.55	0.47	2.163	1.055	149.88		-0.69	0.000
68.25	12.737	-11.839	57.61	0.47	2.148	1.051	147.17		-0.69	0.000
68.52	12.680	-11.034	57.67	0.47	2.154	1.048	136.97		-0.69	0.000
68.81	12.646	-10.156	57.70	0.47	2.134	1.044	112.75		-0.69	0.000
69.08	12.596	-9.327	57.75	0.47	2.138	1.042	84.86		-0.69	0.000
69.36	12.552	-8.401	57.80	0.47	2.125	1.040	51.56		-0.69	0.000
69.64	12.514	-7.512	57.84	0.47	2.125	1.036	10.81		-0.69	0.000
69.93	12.491	-6.575	57.86	0.47	2.125	1.033	-15.31		-0.69	0.000
70.21	12.461	-5.625	57.89	0.47	2.117	1.029	-86.77		-0.69	0.000
70.48	12.435	-4.615	57.91	0.47	2.109	1.026	-135.13		-0.69	0.000
70.77	12.416	-3.630	57.93	0.47	2.105	1.025	-240.80		-0.69	0.000
71.04	12.405	-2.668	57.95	0.47	2.108	1.024	-286.33		-0.69	0.000
71.32	12.397	-1.635	57.95	0.47	2.104	1.024	-342.35		-0.69	0.000
71.60	12.392	-0.661	57.96	0.47	2.101	1.023	-362.69		-0.69	0.000
71.88	12.392	0.337	57.96	0.47	2.098	1.022	-372.82		-0.69	0.000
72.16	12.392	1.346	57.96	0.47	2.097	1.021	-337.90		-0.69	0.000
72.44	12.392	2.356	57.96	0.47	2.098	1.019	-306.60		-0.69	0.000
72.72	12.393	3.353	57.96	0.47	2.092	1.019	-254.77		-0.69	0.000
73.00	12.416	4.339	57.93	0.47	2.096	1.019	-245.98		-0.69	0.000
73.28	12.442	5.313	57.91	0.47	2.094	1.018	-226.15		-0.69	0.000
73.56	12.471	6.274	57.88	0.47	2.094	1.018	-203.90		-0.69	0.000
73.84	12.494	7.224	57.86	0.47	2.093	1.016	-133.76		-0.69	0.000
74.12	12.533	8.149	57.82	0.47	2.094	1.017	-98.10		-0.69	0.000
74.40	12.578	9.050	57.77	0.47	2.091	1.018	-33.80		-0.69	0.000
74.68	12.625	9.928	57.72	0.47	2.092	1.019	-10.91		-0.69	0.000
74.96	12.676	10.769	57.67	0.47	2.097	1.020	2.26		-0.69	0.000
75.24	12.714	11.587	57.64	0.47	2.091	1.020	-26.41		-0.69	0.000
75.52	12.773	12.380	57.58	0.47	2.099	1.020	-44.30		-0.69	0.000
75.80	12.837	13.125	57.51	0.47	2.099	1.020	-54.23		-0.69	0.000
76.08	12.903	13.846	57.45	0.47	2.098	1.020	-41.22		-0.69	0.000
76.37	12.978	14.519	57.37	0.47	2.105	1.022	-20.71		-0.69	0.000
76.64	13.026	15.156	57.32	0.47	2.104	1.025	-18.95		-0.69	0.000
76.92	13.103	15.769	57.25	0.47	2.111	1.026	-30.46		-0.69	0.000
77.20	13.183	16.298	57.17	0.47	2.112	1.028	-45.60		-0.69	0.000
77.48	13.265	16.803	57.09	0.47	2.113	1.030	-93.97		-0.69	0.000
77.76	13.323	17.260	57.03	0.47	2.122	1.031	-124.11		-0.69	0.000
78.04	13.411	17.668	56.94	0.47	2.123	1.036	-164.76		-0.69	0.000
78.32	13.501	18.029	56.85	0.46	2.134	1.040	-185.89		-0.70	0.000
78.60	13.590	18.341	56.76	0.46	2.139	1.044	-184.60		-0.70	0.000
78.89	13.683	18.594	56.67	0.46	2.158	1.050	-172.82		-0.70	0.000
79.17	13.744	18.798	56.61	0.46	2.169	1.059	-163.69		-0.70	0.000
79.46	13.838	18.966	56.51	0.46	2.194	1.071	-141.99		-0.70	0.000
79.73	13.934	19.063	56.42	0.46	2.218	1.081	-145.78		-0.70	0.000
80.02	14.030	19.111	56.32	0.46	2.242	1.096	-157.71		-0.70	0.000
80.29	14.125	19.099	56.22	0.46	2.273	1.116	-153.17		-0.70	0.000
80.58	14.190	19.038	56.16	0.46	2.290	1.135	-97.97		-0.70	0.000
80.86	14.283	18.930	56.07	0.46	2.319	1.156	-4.17		-0.70	0.000
81.14	14.376	18.762	55.97	0.46	2.357	1.180	25.85		-0.70	0.000
81.41	14.472	18.546	55.88	0.46	2.393	1.210	44.61		-0.70	0.000
81.69	14.564	18.269	55.79	0.46	2.442	1.236	29.39		-0.70	0.000
81.97	14.624	17.957	55.73	0.46	2.489	1.268	-18.78		-0.70	0.000
82.25	14.714	17.584	55.64	0.45	2.542	1.306	-50.51		-0.70	0.000
82.54	14.798	17.175	55.55	0.45	2.597	1.343	-97.72		-0.70	0.000
82.82	14.884	16.707	55.47	0.45	2.655	1.381	-119.75		-0.70	0.000
83.10	14.965	16.166	55.39	0.45	2.715	1.420	-170.43		-0.70	0.000
83.38	15.020	15.613	55.33	0.45	2.785	1.466	-240.78		-0.70	0.000
83.65	15.096	15.000	55.25	0.45	2.848	1.486	-270.47		-0.70	0.000
83.94	15.169	14.363	55.18	0.45	2.916	1.529	-287.88		-0.70	0.000
84.22	15.238	13.702	55.11	0.45	2.974	1.574	-273.11		-0.70	0.000
84.50	15.283	12.957	55.07	0.45	3.034	1.619	-210.50		-0.70	0.000
84.78	15.346	12.188	55.00	0.45	3.097	1.662	-188.96		-0.70	0.000
85.06	15.405	11.394	54.95	0.45	3.116	1.707	-166.21		-0.70	0.000
85.34	15.458	10.577	54.89	0.45	3.180	1.746	-168.78		-0.70	0.000
85.62	15.508	9.712	54.84	0.45	3.232	1.786	-143.47		-0.70	0.000
85.89	15.540	8.834	54.81	0.45	3.282	1.827	-123.39		-0.70	0.000
86.18	15.583	7.933	54.77	0.45	3.330	1.862	-67.13		-0.70	0.000
86.45	15.620	7.031	54.73	0.45	3.368	1.900	-31.91		-0.70	0.000
86.74	15.651	6.046	54.70	0.45	3.403	1.933	-29.19		-0.70	0.000
87.02	15.678	5.120	54.67	0.45	3.429	1.959	-65.63		-0.70	0.000
87.30	15.690	4.099	54.66	0.45	3.454	1.980	-88.14		-0.70	0.000
87.59	15.710	3.113	54.64	0.45	3.463	1.999	-101.28		-0.70	0.000
87.86	15.719	2.115	54.63	0.45	3.484	2.013	-91.90		-0.70	0.000
88.14	15.728	1.070	54.62	0.45	3.474	2.021	-52.11		-0.70	0.000
88.42	15.729	0.096	54.62	0.45	3.467	2.023	-38.60		-0.70	0.000
88.70	15.729	-0.901	54.62	0.45	3.458	2.020	-23.11		-0.70	0.000
88.98	15.729	-1.899	54.62	0.45	3.458	2.016	-6.44		-0.70	0.000
89.26	15.729	-2.909	54.62	0.45	3.442	2.009	5.78		-0.70	0.000
89.54	15.712	-3.894	54.64	0.45	3.437	2.007	23.82		-0.70	0.000
89.83	15.696	-4.880	54.65	0.45	3.434	2.001	27.65		-0.70	0.000
90.10	15.667	-5.853	54.68	0.45	3.420	1.993	35.01		-0.70	0.000
90.38	15.635	-6.839	54.71	0.45	3.411	1.988	37.94		-0.70	0.000
90.66	15.599	-7.728	54.75	0.45	3.380	1.976	26.42		-0.70	0.000
90.95	15.557	-8.642	54.79	0.45	3.358	1.954	17.87		-0.70	0.000
91.23	15.528	-9.531	54.82	0.45	3.326	1.930	7.54		-0.70	0.000
91.51	15.476	-10.421	54.87	0.45	3.288	1.901	5.43		-0.70	0.000
91.79	15.422	-11.250	54.93	0.45	3.244	1.867	-3.22		-0.70	0.000
92.07	15.365	-12.055	54.99	0.45	3.197	1.825	-29.90		-0.70	0.000
92.35	15.302	-12.825	55.05	0.45	3.165	1.783	-40.18		-0.70	0.000
92.62	15.258	-13.546	55.09	0.45	3.139	1.740	-32.40		-0.70	0.000
92.90	15.189	-14.243	55.16	0.45	3.129	1.706	-18.46		-0.70	0.000
93.19	15.116	-14.868	55.23	0.45	3.095	1.687	-10.62		-0.70	0.000
93.47	15.040	-15.481	55.31	0.45	3.046	1.664	-22.36		-0.70	0.000
93.75	14.960	-16.070	55.39	0.45	2.996	1.628	-61.36		-0.70	0.000
94.03	14.906	-16.599	55.44	0.45	2.941	1.579	-84.59		-0.70	0.000
94.31	14.822	-17.079	55.53	0.45	2.897	1.528	-106.48		-0.70	0.000
94.58	14.734	-17.500	55.62	0.45	2.877	1.476	-106.56		-0.70	0.000
94.87	14.647	-17.885	55.70	0.46	2.832	1.429	-96.42		-0.70	0.000
95.15	14.587	-18.209	55.76	0.46	2.791	1.411	-85.99		-0.70	0.000
95.43	14.494	-18.498	55.86	0.46	2.755	1.375	-84.98		-0.70	0.000
95.71	14.402	-18.726	55.95	0.46	2.671	1.344	-110.32		-0.70	0.000
95.99	14.307	-18.906	56.04	0.46	2.599	1.309	-126.24		-0.70	0.000
96.27	14.214	-19.026	56.14	0.46	2.525	1.270	-141.03		-0.70	0.000
96.54	14.149	-19.099	56.20	0.46	2.462	1.234	-135.22		-0.70	0.000
96.83	14.053	-19.111	56.30	0.46	2.409	1.196	-126.60		-0.70	0.000
97.11	13.957	-19.075	56.39	0.46	2.351	1.166	-122.51		-0.70	0.000
97.39	13.864	-18.990	56.49	0.46	2.312	1.138	-134.16		-0.70	0.000
97.67	13.769	-18.846	56.58	0.46	2.271	1.120	-164.75		-0.70	0.000
97.96	13.707	-18.654	56.64	0.46	2.248	1.102	-193.71		-0.70	0.000
98.24	13.614	-18.401	56.74	0.46	2.230	1.088	-229.98		-0.70	0.000
98.51	13.521	-18.101	56.83	0.46	2.201	1.077	-225.10		-0.70	0.000
98.80	13.433	-17.752	56.92	0.47	2.191	1.067	-178.85		-0.70	0.000
99.08	13.344	-17.368	57.01	0.47	2.174	1.058	-145.46		-0.70	0.000
99.35	13.288	-16.899	57.06	0.47	2.163	1.051	-110.61		-0.70	0.000
99.64	13.206	-16.406	57.14	0.47	2.154	1.044	-102.22		-0.70	0.000
99.93	13.125	-15.889	57.22	0.47	2.139	1.038	-81.88		-0.70	0.000
100.21	13.046	-15.276	57.30	0.47	2.134	1.033	-88.47		-0.70	0.000
100.48	12.973	-14.627	57.38	0.47	2.125	1.029	-99.08		-0.70	0.000
100.75	12.924	-13.966	57.43	0.47	2.120	1.023	-116.82		-0.70	0.000
101.03	12.857	-13.281	57.49	0.47	2.114	1.022	-121.68		-0.70	0.000
101.30	12.792	-12.560	57.56	0.47	2.104	1.017	-144.73		-0.70	0.000
101.58	12.749	-11.803	57.60	0.47	2.106	1.014	-159.67		-0.70	0.000
101.86	12.693	-11.010	57.66	0.47	2.098	1.012	-186.24		-0.70	0.000
102.14	12.642	-10.168	57.71	0.47	2.087	1.009	-188.86		-0.70	0.000
102.41	12.593	-9.303	57.76	0.47	2.089	1.006	-154.09		-0.70	0.000
