Name           :	1mgmlAuDDT_O12	
User           :	Isaac	
Date           :	8/6/2014	

Probe1         :	Wilhelmy	
Perimeter      : 	39.240	

Probe2         :	Wilhelmy	
Perimeter      : 	39.240	

Trough         :	Extra Small	
Width          :	50.0	
Area           :	7035.0	
Symmetric comp :	True	

Subphase       :	Water	
Surface tension:	72.80	
pH             :	7.00	
Temperature    :	19.5	

Addition       :		
Concentration  :		
Unit           :	Unknown         	

Substance1     :	Au NP	
MW             :	197.0	
Concentration  :	1.000	
Unit           :	mg/ml           	
Volume         :	400.00	

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	Unknown         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	Rectangle       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
105.47	17.413	-17.308	52.94	0.43	4.693	2.745	-599.28		-0.74	0.000
105.75	17.329	-17.055	53.02	0.43	4.607	2.696	-578.43		-0.74	0.000
106.02	17.244	-16.767	53.11	0.43	4.534	2.656	-559.06		-0.74	0.000
106.31	17.162	-16.418	53.19	0.43	4.485	2.624	-522.83		-0.74	0.000
106.58	17.106	-16.034	53.24	0.44	4.445	2.597	-504.00		-0.74	0.000
106.85	17.029	-15.589	53.32	0.44	4.397	2.585	-489.94		-0.74	0.000
107.12	16.951	-15.132	53.40	0.44	4.356	2.559	-446.23		-0.74	0.000
107.40	16.902	-14.615	53.45	0.44	4.334	2.542	-407.69		-0.74	0.000
107.67	16.829	-14.075	53.52	0.44	4.299	2.520	-298.26		-0.74	0.000
107.94	16.762	-13.486	53.59	0.44	4.283	2.509	-235.32		-0.74	0.000
108.21	16.695	-12.861	53.65	0.44	4.264	2.498	-122.42		-0.74	0.000
108.49	16.653	-12.212	53.70	0.44	4.240	2.482	-90.42		-0.74	0.000
108.77	16.594	-11.538	53.76	0.44	4.221	2.470	-51.80		-0.74	0.000
109.04	16.538	-10.793	53.81	0.44	4.200	2.458	-38.14		-0.74	0.000
109.31	16.503	-10.048	53.85	0.44	4.186	2.454	4.13		-0.74	0.000
109.58	16.456	-9.279	53.89	0.44	4.166	2.450	33.39		-0.74	0.000
109.85	16.412	-8.486	53.94	0.44	4.162	2.442	86.33		-0.74	0.000
110.12	16.371	-7.680	53.98	0.44	4.144	2.439	89.35		-0.74	0.000
110.39	16.348	-6.851	54.00	0.44	4.140	2.430	56.45		-0.74	0.000
110.67	16.315	-5.998	54.04	0.44	4.141	2.427	31.73		-0.74	0.000
110.94	16.289	-5.120	54.06	0.44	4.124	2.423	-0.08		-0.74	0.000
111.21	16.274	-4.231	54.08	0.44	4.126	2.419	2.31		-0.74	0.000
111.48	16.257	-3.353	54.09	0.44	4.117	2.418	35.08		-0.74	0.000
111.75	16.246	-2.452	54.10	0.44	4.119	2.412	55.05		-0.74	0.000
112.02	16.237	-1.550	54.11	0.44	4.112	2.411	84.37		-0.74	0.000
112.29	16.231	-0.649	54.12	0.44	4.112	2.410	78.75		-0.74	0.000
112.56	16.231	0.252	54.12	0.44	4.108	2.412	72.08		-0.74	0.000
112.82	16.231	1.154	54.12	0.44	4.116	2.415	76.17		-0.74	0.000
113.08	16.231	2.055	54.12	0.44	4.125	2.416	93.28		-0.74	0.000
113.35	16.233	2.933	54.12	0.44	4.116	2.418	137.82		-0.74	0.000
113.62	16.249	3.798	54.10	0.44	4.115	2.419	142.61		-0.74	0.000
113.89	16.271	4.675	54.08	0.44	4.113	2.419	117.06		-0.74	0.000
114.15	16.296	5.541	54.05	0.44	4.118	2.419	86.23		-0.74	0.000
114.42	16.316	6.406	54.03	0.44	4.118	2.421	-1.55		-0.74	0.000
114.69	16.352	7.236	54.00	0.44	4.118	2.423	-51.11		-0.74	0.000
114.97	16.389	8.041	53.96	0.44	4.128	2.426	-139.34		-0.74	0.000
115.24	16.417	8.858	53.93	0.44	4.126	2.428	-174.57		-0.74	0.000
115.51	16.465	9.639	53.89	0.44	4.124	2.427	-251.62		-0.74	0.000
115.78	16.513	10.385	53.84	0.44	4.126	2.428	-297.52		-0.74	0.000
116.06	16.569	11.130	53.78	0.44	4.137	2.431	-363.98		-0.74	0.000
116.33	16.606	11.827	53.74	0.44	4.144	2.433	-380.75		-0.74	0.000
116.60	16.667	12.512	53.68	0.44	4.149	2.436	-372.17		-0.74	0.000
116.87	16.731	13.137	53.62	0.44	4.159	2.444	-358.44		-0.74	0.000
117.15	16.778	13.750	53.57	0.44	4.166	2.447	-311.23		-0.74	0.000
117.42	16.847	14.315	53.50	0.44	4.174	2.456	-281.91		-0.74	0.000
117.70	16.921	14.844	53.43	0.44	4.195	2.466	-216.49		-0.74	0.000
117.97	16.994	15.337	53.36	0.44	4.199	2.474	-176.66		-0.74	0.000
118.24	17.048	15.793	53.30	0.44	4.216	2.485	-93.78		-0.74	0.000
118.51	17.128	16.190	53.22	0.44	4.234	2.496	-45.71		-0.74	0.000
118.78	17.210	16.563	53.14	0.43	4.251	2.505	45.26		-0.74	0.000
119.05	17.265	16.875	53.09	0.43	4.261	2.511	82.06		-0.74	0.000
119.32	17.351	17.151	53.00	0.43	4.271	2.521	135.46		-0.74	0.000
119.60	17.436	17.380	52.91	0.43	4.294	2.530	158.82		-0.74	0.000
119.87	17.495	17.572	52.85	0.43	4.326	2.540	183.95		-0.74	0.000
120.14	17.581	17.704	52.77	0.43	4.359	2.559	161.12		-0.74	0.000
120.41	17.672	17.800	52.68	0.43	4.406	2.582	99.77		-0.74	0.000
120.68	17.761	17.849	52.59	0.43	4.441	2.606	65.08		-0.74	0.000
120.94	17.821	17.849	52.53	0.43	4.486	2.633	-2.46		-0.74	0.000
121.21	17.908	17.800	52.44	0.43	4.511	2.647	-31.47		-0.74	0.000
121.49	17.997	17.716	52.35	0.43	4.563	2.680	-112.85		-0.74	0.000
121.76	18.057	17.572	52.29	0.43	4.618	2.716	-157.68		-0.74	0.000
122.03	18.143	17.392	52.21	0.43	4.686	2.754	-256.24		-0.74	0.000
122.30	18.230	17.163	52.12	0.43	4.758	2.802	-309.17		-0.74	0.000
122.58	18.288	16.887	52.06	0.43	4.839	2.855	-392.05		-0.74	0.000
122.85	18.370	16.563	51.98	0.42	4.932	2.921	-399.68		-0.74	0.000
123.13	18.452	16.190	51.90	0.42	5.031	2.989	-340.52		-0.74	0.000
123.41	18.533	15.781	51.82	0.42	5.130	3.062	-249.23		-0.74	0.000
123.69	18.584	15.325	51.77	0.42	5.234	3.141	-212.81		-0.74	0.000
123.97	18.660	14.820	51.69	0.42	5.308	3.224	-156.98		-0.74	0.000
124.24	18.733	14.279	51.62	0.42	5.427	3.263	-128.52		-0.74	0.000
124.51	18.802	13.702	51.55	0.42	5.544	3.356	-63.61		-0.74	0.000
124.78	18.847	13.101	51.50	0.42	5.668	3.452	-31.44		-0.74	0.000
125.05	18.911	12.464	51.44	0.42	5.783	3.544	33.15		-0.74	0.000
125.32	18.972	11.791	51.38	0.42	5.907	3.638	55.19		-0.74	0.000
125.59	19.011	11.106	51.34	0.42	6.015	3.732	56.61		-0.74	0.000
125.85	19.063	10.373	51.29	0.42	6.126	3.824	43.17		-0.74	0.000
126.12	19.113	9.627	51.24	0.42	6.181	3.912	6.05		-0.74	0.000
126.39	19.145	8.858	51.20	0.42	6.278	3.951	-4.34		-0.74	0.000
126.66	19.188	8.077	51.16	0.42	6.361	4.029	6.80		-0.74	0.000
126.93	19.225	7.236	51.13	0.42	6.440	4.095	8.88		-0.74	0.000
127.20	19.248	6.394	51.10	0.42	6.521	4.157	-9.06		-0.74	0.000
127.47	19.275	5.541	51.08	0.42	6.577	4.221	-29.16		-0.74	0.000
127.74	19.299	4.675	51.05	0.42	6.625	4.272	-42.82		-0.74	0.000
128.01	19.312	3.798	51.04	0.42	6.659	4.316	-58.45		-0.74	0.000
128.27	19.330	2.909	51.02	0.42	6.687	4.352	-57.03		-0.74	0.000
128.54	19.339	2.007	51.01	0.42	6.712	4.368	-22.93		-0.74	0.000
128.81	19.347	1.118	51.00	0.42	6.726	4.391	-13.87		-0.74	0.000
129.07	19.349	0.216	51.00	0.42	6.723	4.404	-27.23		-0.74	0.000
129.34	19.349	-0.661	51.00	0.42	6.731	4.410	-45.07		-0.74	0.000
129.61	19.349	-1.550	51.00	0.42	6.724	4.412	-85.92		-0.74	0.000
129.87	19.349	-2.440	51.00	0.42	6.721	4.405	-92.54		-0.74	0.000
130.15	19.338	-3.341	51.01	0.42	6.717	4.395	-62.70		-0.74	0.000
130.42	19.318	-4.219	51.03	0.42	6.714	4.389	-32.48		-0.74	0.000
130.70	19.303	-5.108	51.05	0.42	6.702	4.379	2.93		-0.74	0.000
130.96	19.275	-5.986	51.08	0.42	6.695	4.375	1.18		-0.74	0.000
131.24	19.240	-6.851	51.11	0.42	6.669	4.365	-52.76		-0.74	0.000
131.51	19.217	-7.668	51.13	0.42	6.632	4.344	-94.64		-0.74	0.000
131.79	19.176	-8.498	51.17	0.42	6.614	4.312	-162.25		-0.74	0.000
132.06	19.130	-9.291	51.22	0.42	6.598	4.277	-185.08		-0.74	0.000
132.33	19.083	-10.072	51.27	0.42	6.597	4.251	-212.17		-0.74	0.000
132.61	19.048	-10.817	51.30	0.42	6.583	4.234	-219.06		-0.74	0.000
132.88	18.993	-11.538	51.36	0.42	6.548	4.218	-229.52		-0.74	0.000
133.16	18.934	-12.236	51.42	0.42	6.481	4.189	-249.83		-0.74	0.000
133.44	18.892	-12.885	51.46	0.42	6.404	4.133	-314.71		-0.74	0.000
133.72	18.826	-13.510	51.52	0.42	6.316	4.098	-385.45		-0.74	0.000
133.99	18.757	-14.111	51.59	0.42	6.228	4.020	-411.51		-0.74	0.000
134.26	18.683	-14.651	51.67	0.42	6.135	3.937	-447.09		-0.74	0.000
134.54	18.635	-15.156	51.71	0.42	6.044	3.851	-459.61		-0.74	0.000
134.81	18.558	-15.625	51.79	0.42	5.949	3.766	-485.06		-0.74	0.000
135.08	18.480	-16.058	51.87	0.42	5.913	3.683	-493.23		-0.74	0.000
135.36	18.398	-16.442	51.95	0.42	5.815	3.597	-482.18		-0.74	0.000
135.63	18.343	-16.767	52.01	0.43	5.736	3.511	-476.86		-0.74	0.000
135.91	18.258	-17.067	52.09	0.43	5.647	3.428	-470.62		-0.74	0.000
136.18	18.171	-17.320	52.18	0.43	5.570	3.349	-459.90		-0.74	0.000
136.46	18.085	-17.512	52.26	0.43	5.435	3.274	-406.86		-0.74	0.000
136.73	18.026	-17.668	52.32	0.43	5.309	3.233	-366.06		-0.74	0.000
137.01	17.938	-17.776	52.41	0.43	5.175	3.144	-298.64		-0.74	0.000
137.28	17.847	-17.837	52.50	0.43	5.051	3.057	-261.86		-0.74	0.000
137.55	17.789	-17.849	52.56	0.43	4.966	2.971	-193.61		-0.74	0.000
137.83	17.699	-17.813	52.65	0.43	4.900	2.893	-150.60		-0.74	0.000
138.10	17.612	-17.740	52.74	0.43	4.792	2.827	-95.44		-0.74	0.000
138.37	17.522	-17.608	52.83	0.43	4.701	2.766	-80.33		-0.74	0.000
138.65	17.465	-17.428	52.89	0.43	4.611	2.712	-57.85		-0.74	0.000
138.92	17.376	-17.212	52.97	0.43	4.531	2.661	-57.95		-0.74	0.000
139.20	17.293	-16.935	53.06	0.43	4.461	2.617	-66.83		-0.74	0.000
139.47	17.208	-16.623	53.14	0.43	4.404	2.586	-81.17		-0.74	0.000
139.75	17.154	-16.262	53.20	0.43	4.367	2.571	-90.30		-0.74	0.000
140.02	17.074	-15.853	53.28	0.44	4.326	2.543	-79.16		-0.74	0.000
140.30	16.997	-15.409	53.35	0.44	4.290	2.525	-79.34		-0.74	0.000
140.57	16.944	-14.928	53.41	0.44	4.277	2.501	-85.20		-0.74	0.000
140.84	16.870	-14.399	53.48	0.44	4.248	2.487	-120.69		-0.74	0.000
141.12	16.801	-13.834	53.55	0.44	4.217	2.471	-149.67		-0.74	0.000
141.39	16.733	-13.245	53.62	0.44	4.204	2.456	-199.51		-0.74	0.000
141.66	16.688	-12.608	53.66	0.44	4.173	2.444	-216.88		-0.74	0.000
141.94	16.629	-11.935	53.72	0.44	4.155	2.434	-198.61		-0.74	0.000
142.21	16.570	-11.238	53.78	0.44	4.139	2.421	-183.20		-0.74	0.000
142.49	16.516	-10.505	53.83	0.44	4.122	2.412	-132.72		-0.74	0.000
142.76	16.483	-9.748	53.87	0.44	4.112	2.409	-110.57		-0.74	0.000
143.03	16.437	-8.942	53.91	0.44	4.093	2.402	-99.05		-0.74	0.000
143.31	16.394	-8.149	53.96	0.44	4.094	2.392	-78.12		-0.74	0.000
143.58	16.367	-7.308	53.98	0.44	4.074	2.387	-74.97		-0.74	0.000
143.86	16.331	-6.454	54.02	0.44	4.069	2.381	-52.87		-0.74	0.000
144.13	16.303	-5.589	54.05	0.44	4.070	2.376	-52.08		-0.74	0.000
144.40	16.278	-4.712	54.07	0.44	4.052	2.374	-62.40		-0.74	0.000
144.67	16.263	-3.834	54.09	0.44	4.061	2.371	-71.86		-0.74	0.000
144.95	16.247	-2.921	54.10	0.44	4.052	2.369	-90.89		-0.75	0.000
145.22	16.237	-2.019	54.11	0.44	4.055	2.369	-92.90		-0.75	0.000
145.49	16.234	-1.094	54.12	0.44	4.052	2.369	-80.20		-0.75	0.000
145.76	16.229	-0.180	54.12	0.44	4.053	2.369	-66.06		-0.75	0.000
146.02	16.229	0.721	54.12	0.44	4.056	2.371	-29.21		-0.75	0.000
146.28	16.229	1.623	54.12	0.44	4.057	2.371	-8.73		-0.75	0.000
146.55	16.229	2.500	54.12	0.44	4.064	2.373	37.19		-0.75	0.000
146.82	16.242	3.377	54.11	0.44	4.058	2.375	53.69		-0.75	0.000
147.09	16.251	4.243	54.10	0.44	4.061	2.376	73.90		-0.75	0.000
147.36	16.280	5.120	54.07	0.44	4.065	2.377	118.69		-0.75	0.000
147.63	16.308	5.986	54.04	0.44	4.059	2.378	140.11		-0.75	0.000
147.90	16.342	6.851	54.01	0.44	4.070	2.382	183.63		-0.75	0.000
148.18	16.363	7.668	53.99	0.44	4.071	2.387	196.31		-0.75	0.000
148.45	16.406	8.486	53.94	0.44	4.072	2.389	193.02		-0.75	0.000
148.72	16.451	9.279	53.90	0.44	4.075	2.389	174.20		-0.75	0.000
148.99	16.483	10.048	53.87	0.44	4.073	2.390	142.13		-0.75	0.000
149.26	16.535	10.793	53.81	0.44	4.085	2.393	142.55		-0.75	0.000
149.53	16.589	11.502	53.76	0.44	4.088	2.395	159.66		-0.75	0.000
149.80	16.630	12.175	53.72	0.44	4.093	2.401	173.07		-0.75	0.000
150.08	16.693	12.849	53.66	0.44	4.100	2.404	174.99		-0.75	0.000
150.34	16.758	13.450	53.59	0.44	4.104	2.409	157.55		-0.75	0.000
150.62	16.826	14.038	53.52	0.44	4.132	2.414	114.70		-0.75	0.000
150.89	16.874	14.579	53.48	0.44	4.137	2.420	95.62		-0.75	0.000
151.16	16.949	15.096	53.40	0.44	4.142	2.430	63.19		-0.75	0.000
151.43	17.026	15.553	53.32	0.44	4.166	2.439	60.33		-0.75	0.000
151.70	17.079	15.986	53.27	0.44	4.189	2.451	56.03		-0.75	0.000
151.96	17.158	16.370	53.19	0.43	4.182	2.462	47.72		-0.75	0.000
152.23	17.243	16.719	53.11	0.43	4.203	2.467	15.33		-0.75	0.000
152.50	17.298	17.007	53.05	0.43	4.217	2.478	-15.53		-0.75	0.000
152.78	17.384	17.260	52.97	0.43	4.233	2.486	-65.79		-0.75	0.000
153.05	17.471	17.464	52.88	0.43	4.260	2.498	-71.37		-0.75	0.000
153.32	17.529	17.632	52.82	0.43	4.296	2.509	-45.12		-0.75	0.000
153.59	17.619	17.752	52.73	0.43	4.333	2.529	-24.11		-0.75	0.000
153.86	17.706	17.825	52.64	0.43	4.352	2.551	-14.12		-0.75	0.000
154.13	17.767	17.849	52.58	0.43	4.394	2.574	-38.05		-0.75	0.000
154.41	17.854	17.837	52.50	0.43	4.426	2.601	-110.67		-0.75	0.000
154.68	17.944	17.764	52.41	0.43	4.485	2.611	-141.76		-0.75	0.000
154.95	18.034	17.656	52.32	0.43	4.536	2.646	-194.22		-0.75	0.000
155.22	18.090	17.488	52.26	0.43	4.592	2.681	-206.91		-0.75	0.000
155.50	18.177	17.284	52.17	0.43	4.661	2.724	-181.44		-0.75	0.000
155.77	18.265	17.031	52.09	0.43	4.745	2.769	-160.83		-0.75	0.000
156.04	18.321	16.731	52.03	0.43	4.828	2.823	-129.11		-0.75	0.000
156.31	18.403	16.394	51.95	0.42	4.869	2.890	-141.30		-0.75	0.000
156.59	18.484	16.010	51.87	0.42	4.968	2.957	-202.67		-0.75	0.000
156.86	18.563	15.577	51.79	0.42	5.061	3.031	-227.04		-0.75	0.000
157.13	18.615	15.108	51.74	0.42	5.173	3.105	-227.77		-0.75	0.000
157.41	18.688	14.603	51.66	0.42	5.289	3.147	-174.17		-0.75	0.000
157.68	18.761	14.050	51.59	0.42	5.411	3.230	-145.16		-0.75	0.000
157.95	18.806	13.462	51.54	0.42	5.534	3.322	-141.19		-0.75	0.000
158.22	18.872	12.849	51.48	0.42	5.645	3.416	-167.26		-0.75	0.000
158.50	18.935	12.188	51.41	0.42	5.764	3.509	-240.98		-0.75	0.000
158.77	18.993	11.502	51.36	0.42	5.823	3.602	-273.72		-0.75	0.000
159.04	19.033	10.793	51.32	0.42	5.927	3.693	-288.94		-0.75	0.000
159.32	19.083	10.048	51.27	0.42	6.038	3.780	-268.70		-0.75	0.000
159.59	19.133	9.267	51.22	0.42	6.136	3.866	-199.48		-0.75	0.000
159.86	19.162	8.462	51.19	0.42	6.230	3.946	-152.40		-0.75	0.000
160.13	19.202	7.656	51.15	0.42	6.314	3.981	-77.32		-0.75	0.000
160.41	19.238	6.803	51.11	0.42	6.392	4.049	-66.36		-0.75	0.000
160.68	19.270	5.962	51.08	0.42	6.452	4.113	-87.96		-0.75	0.000
160.96	19.288	5.084	51.06	0.42	6.513	4.168	-93.12		-0.75	0.000
161.23	19.309	4.195	51.04	0.42	6.537	4.219	-100.48		-0.75	0.000
161.50	19.325	3.293	51.03	0.42	6.573	4.260	-101.20		-0.75	0.000
161.77	19.336	2.392	51.01	0.42	6.607	4.295	-121.50		-0.75	0.000
162.04	19.347	1.478	51.00	0.42	6.624	4.318	-136.78		-0.75	0.000
162.31	19.349	0.565	51.00	0.42	6.637	4.332	-174.62		-0.75	0.000
162.58	19.352	-0.349	51.00	0.42	6.638	4.336	-190.20		-0.75	0.000
162.85	19.352	-1.250	51.00	0.42	6.631	4.339	-209.38		-0.75	0.000
163.12	19.352	-2.151	51.00	0.42	6.633	4.338	-216.46		-0.75	0.000
163.39	19.344	-3.041	51.01	0.42	6.628	4.334	-173.50		-0.75	0.000
163.67	19.333	-3.942	51.02	0.42	6.630	4.330	-134.14		-0.75	0.000
163.94	19.311	-4.820	51.04	0.42	6.627	4.323	-40.93		-0.75	0.000
164.21	19.281	-5.697	51.07	0.42	6.613	4.318	7.10		-0.75	0.000
164.49	19.251	-6.575	51.10	0.42	6.596	4.308	68.09		-0.75	0.000
164.76	19.227	-7.416	51.12	0.42	6.561	4.289	94.77		-0.75	0.000
165.04	19.188	-8.245	51.16	0.42	6.537	4.255	124.72		-0.75	0.000
165.31	19.145	-9.050	51.20	0.42	6.528	4.236	133.98		-0.75	0.000
165.58	19.112	-9.832	51.24	0.42	6.517	4.208	106.99		-0.75	0.000
165.85	19.061	-10.589	51.29	0.42	6.504	4.189	86.56		-0.75	0.000
166.12	19.007	-11.310	51.34	0.42	6.490	4.174	31.80		-0.75	0.000
166.39	18.948	-12.007	51.40	0.42	6.426	4.155	11.89		-0.75	0.000
166.66	18.908	-12.656	51.44	0.42	6.360	4.111	-31.46		-0.75	0.000
166.94	18.842	-13.281	51.51	0.42	6.278	4.049	-55.41		-0.75	0.000
167.21	18.775	-13.870	51.58	0.42	6.181	3.974	-111.89		-0.75	0.000
167.48	18.726	-14.435	51.62	0.42	6.096	3.889	-140.11		-0.75	0.000
167.75	18.653	-14.964	51.70	0.42	6.005	3.845	-196.59		-0.75	0.000
168.02	18.579	-15.445	51.77	0.42	5.907	3.760	-214.38		-0.75	0.000
168.30	18.525	-15.877	51.83	0.42	5.876	3.673	-237.66		-0.75	0.000
168.58	18.447	-16.274	51.90	0.42	5.778	3.587	-240.39		-0.75	0.000
168.85	18.363	-16.635	51.99	0.43	5.696	3.502	-255.07		-0.75	0.000
169.12	18.279	-16.947	52.07	0.43	5.613	3.419	-258.51		-0.75	0.000
169.40	18.222	-17.212	52.13	0.43	5.531	3.337	-264.09		-0.75	0.000
169.67	18.136	-17.440	52.21	0.43	5.422	3.260	-249.42		-0.75	0.000
169.95	18.048	-17.608	52.30	0.43	5.277	3.185	-209.72		-0.75	0.000
170.22	17.961	-17.740	52.39	0.43	5.153	3.093	-185.33		-0.75	0.000
170.49	17.901	-17.825	52.45	0.43	5.027	3.005	-130.18		-0.75	0.000
170.77	17.810	-17.849	52.54	0.43	4.922	2.963	-102.88		-0.75	0.000
171.04	17.722	-17.837	52.63	0.43	4.871	2.885	-65.70		-0.75	0.000
171.32	17.663	-17.776	52.69	0.43	4.761	2.817	-52.04		-0.75	0.000
171.59	17.574	-17.668	52.78	0.43	4.661	2.751	-22.21		-0.75	0.000
171.86	17.485	-17.512	52.86	0.43	4.575	2.693	-12.31		-0.75	0.000
172.13	17.398	-17.308	52.95	0.43	4.487	2.645	-27.51		-0.75	0.000
172.41	17.340	-17.067	53.01	0.43	4.420	2.600	-56.17		-0.75	0.000
172.68	17.257	-16.767	53.09	0.43	4.366	2.562	-120.92		-0.75	0.000
172.96	17.175	-16.430	53.18	0.43	4.328	2.533	-140.10		-0.75	0.000
173.23	17.094	-16.046	53.26	0.44	4.289	2.509	-151.19		-0.75	0.000
173.50	17.039	-15.625	53.31	0.44	4.251	2.492	-151.69		-0.75	0.000
173.78	16.963	-15.156	53.39	0.44	4.241	2.482	-151.60		-0.75	0.000
174.05	16.888	-14.639	53.46	0.44	4.208	2.467	-151.04		-0.75	0.000
174.33	16.842	-14.099	53.51	0.44	4.187	2.452	-151.93		-0.75	0.000
174.60	16.772	-13.510	53.58	0.44	4.162	2.436	-154.73		-0.75	0.000
174.88	16.706	-12.885	53.64	0.44	4.133	2.424	-157.92		-0.75	0.000
175.15	16.644	-12.236	53.71	0.44	4.124	2.406	-139.28		-0.75	0.000
175.42	16.603	-11.538	53.75	0.44	4.100	2.396	-118.32		-0.75	0.000
175.70	16.548	-10.829	53.80	0.44	4.092	2.385	-105.60		-0.75	0.000
175.98	16.497	-10.096	53.85	0.44	4.077	2.378	-111.59		-0.75	0.000
176.25	16.447	-9.291	53.90	0.44	4.062	2.368	-129.94		-0.75	0.000
176.52	16.419	-8.498	53.93	0.44	4.060	2.363	-129.80		-0.75	0.000
176.80	16.378	-7.668	53.97	0.44	4.048	2.359	-107.23		-0.75	0.000
177.07	16.342	-6.839	54.01	0.44	4.043	2.353	-91.36		-0.75	0.000
177.35	16.311	-5.974	54.04	0.44	4.036	2.350	-59.81		-0.75	0.000
177.62	16.292	-5.084	54.06	0.44	4.029	2.346	-39.35		-0.75	0.000
177.89	16.270	-4.195	54.08	0.44	4.031	2.342	2.06		-0.75	0.000
178.16	16.253	-3.305	54.10	0.44	4.025	2.341	5.86		-0.75	0.000
178.42	16.244	-2.404	54.11	0.44	4.019	2.340	1.13		-0.75	0.000
178.69	16.234	-1.502	54.12	0.44	4.021	2.339	-0.99		-0.75	0.000
178.95	16.233	-0.613	54.12	0.44	4.019	2.340	10.40		-0.75	0.000
179.22	16.231	0.264	54.12	0.44	4.027	2.340	24.52		-0.75	0.000
179.48	16.231	1.154	54.12	0.44	4.023	2.341	37.14		-0.75	0.000
179.74	16.231	2.043	54.12	0.44	4.026	2.342	36.94		-0.75	0.000
180.00	16.231	2.909	54.12	0.44	4.033	2.345	25.06		-0.75	0.000
180.27	16.252	3.786	54.10	0.44	4.024	2.347	-9.54		-0.75	0.000
180.54	16.267	4.639	54.08	0.44	4.032	2.349	-23.55		-0.75	0.000
180.81	16.292	5.517	54.06	0.44	4.034	2.349	-21.48		-0.75	0.000
181.08	16.324	6.358	54.03	0.44	4.037	2.351	-0.92		-0.75	0.000
181.35	16.344	7.212	54.01	0.44	4.042	2.353	36.26		-0.75	0.000
181.62	16.384	8.029	53.97	0.44	4.041	2.355	51.58		-0.75	0.000
181.89	16.426	8.834	53.92	0.44	4.046	2.358	32.13		-0.75	0.000
182.15	16.457	9.591	53.89	0.44	4.048	2.361	-2.16		-0.75	0.000
182.42	16.507	10.337	53.84	0.44	4.043	2.363	-91.97		-0.75	0.000
182.70	16.562	11.046	53.79	0.44	4.060	2.365	-129.24		-0.75	0.000
182.97	16.598	11.755	53.75	0.44	4.056	2.366	-166.27		-0.75	0.000
183.24	16.660	12.440	53.69	0.44	4.071	2.369	-174.12		-0.75	0.000
183.51	16.724	13.077	53.63	0.44	4.075	2.374	-185.21		-0.75	0.000
183.79	16.789	13.678	53.56	0.44	4.093	2.382	-196.55		-0.75	0.000
184.06	16.837	14.255	53.51	0.44	4.102	2.389	-213.63		-0.75	0.000
184.33	16.908	14.796	53.44	0.44	4.106	2.396	-218.54		-0.75	0.000
184.61	16.985	15.276	53.36	0.44	4.126	2.406	-215.06		-0.75	0.000
184.88	17.035	15.733	53.31	0.44	4.139	2.415	-199.04		-0.75	0.000
185.16	17.116	16.154	53.23	0.44	4.154	2.425	-131.69		-0.75	0.000
185.43	17.198	16.526	53.15	0.43	4.164	2.435	-86.47		-0.75	0.000
185.70	17.281	16.851	53.07	0.43	4.183	2.439	-32.00		-0.75	0.000
185.97	17.336	17.127	53.01	0.43	4.191	2.448	-16.70		-0.75	0.000
186.24	17.422	17.368	52.93	0.43	4.215	2.460	-10.31		-0.75	0.000
186.51	17.511	17.560	52.84	0.43	4.248	2.470	-18.86		-0.75	0.000
186.78	17.570	17.704	52.78	0.43	4.270	2.483	-56.28		-0.75	0.000
187.05	17.657	17.800	52.69	0.43	4.310	2.505	-88.37		-0.75	0.000
187.33	17.747	17.849	52.60	0.43	4.339	2.525	-145.08		-0.75	0.000
187.60	17.836	17.849	52.51	0.43	4.383	2.551	-164.47		-0.75	0.000
187.87	17.895	17.813	52.45	0.43	4.427	2.574	-175.83		-0.75	0.000
188.15	17.985	17.716	52.36	0.43	4.479	2.590	-176.56		-0.75	0.000
188.42	18.072	17.584	52.28	0.43	4.526	2.623	-169.03		-0.75	0.000
188.69	18.131	17.392	52.22	0.43	4.590	2.658	-156.56		-0.75	0.000
188.96	18.217	17.163	52.13	0.43	4.658	2.699	-117.28		-0.75	0.000
189.24	18.302	16.887	52.05	0.43	4.698	2.746	-96.43		-0.75	0.000
189.51	18.385	16.575	51.96	0.42	4.783	2.803	-49.72		-0.75	0.000
189.78	18.440	16.214	51.91	0.42	4.875	2.867	-18.38		-0.75	0.000
190.05	18.521	15.805	51.83	0.42	4.971	2.935	52.60		-0.75	0.000
190.32	18.599	15.361	51.75	0.42	5.072	3.009	84.20		-0.75	0.000
190.59	18.648	14.880	51.70	0.42	5.180	3.045	136.81		-0.75	0.000
190.86	18.721	14.351	51.63	0.42	5.301	3.123	157.26		-0.75	0.000
191.13	18.793	13.786	51.56	0.42	5.417	3.211	184.20		-0.75	0.000
191.40	18.838	13.197	51.51	0.42	5.477	3.302	171.94		-0.75	0.000
191.67	18.902	12.560	51.45	0.42	5.593	3.394	118.66		-0.75	0.000
191.94	18.963	11.899	51.39	0.42	5.698	3.486	84.99		-0.75	0.000
192.21	19.001	11.202	51.35	0.42	5.817	3.575	27.09		-0.75	0.000
192.48	19.054	10.481	51.30	0.42	5.926	3.665	-7.21		-0.75	0.000
