Name           :	.2mgmlPOPG_O1	
User           :	Isaac	
Date           :	7/29/2014	

Probe1         :	Wilhelmy	
Perimeter      : 	39.240	

Probe2         :	Wilhelmy	
Perimeter      : 	39.240	

Trough         :	Extra Small	
Width          :	50.0	
Area           :	7035.0	
Symmetric comp :	True	

Subphase       :	Water	
Surface tension:	72.80	
pH             :	7.00	
Temperature    :	19.5	

Addition       :		
Concentration  :		
Unit           :	Unknown         	

Substance1     :	POPG	
MW             :	771.0	
Concentration  :	0.200	
Unit           :	mg/ml           	
Volume         :	0.00	

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	Unknown         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	Rectangle       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
267.07	30.895	-13.017	39.46		10.867	11.019	-10.75		-1.22	0.000
267.35	30.828	-13.185	39.52		10.870	10.988	27.97		-1.22	0.000
267.62	30.763	-13.317	39.59		10.846	10.958	96.18		-1.22	0.000
267.90	30.696	-13.413	39.65		10.821	10.932	114.39		-1.22	0.000
268.17	30.650	-13.486	39.70		10.790	10.905	142.20		-1.22	0.000
268.45	30.582	-13.510	39.77		10.759	10.875	131.22		-1.22	0.000
268.73	30.515	-13.498	39.83		10.733	10.845	119.27		-1.22	0.000
269.01	30.449	-13.450	39.90		10.707	10.818	90.80		-1.22	0.000
269.28	30.404	-13.365	39.95		10.676	10.791	83.06		-1.22	0.000
269.56	30.337	-13.245	40.01		10.646	10.760	66.05		-1.22	0.000
269.82	30.271	-13.089	40.08		10.610	10.730	50.00		-1.22	0.000
270.10	30.208	-12.897	40.14		10.564	10.718	12.60		-1.22	0.000
270.38	30.164	-12.680	40.19		10.534	10.681	-15.42		-1.22	0.000
270.65	30.101	-12.416	40.25		10.497	10.645	-47.43		-1.22	0.000
270.93	30.039	-12.127	40.31		10.461	10.608	-60.04		-1.22	0.000
271.21	29.980	-11.803	40.37		10.430	10.571	-81.56		-1.22	0.000
271.49	29.940	-11.442	40.41		10.397	10.534	-97.71		-1.22	0.000
271.76	29.885	-11.046	40.47		10.368	10.499	-140.02		-1.22	0.000
272.04	29.831	-10.625	40.52		10.333	10.466	-163.49		-1.22	0.000
272.32	29.778	-10.180	40.57		10.304	10.435	-191.29		-1.22	0.000
272.60	29.745	-9.700	40.61		10.273	10.398	-190.94		-1.22	0.000
272.88	29.698	-9.183	40.65		10.247	10.366	-154.88		-1.22	0.000
273.15	29.655	-8.654	40.69		10.225	10.333	-111.45		-1.22	0.000
273.43	29.613	-8.101	40.74		10.203	10.306	-95.52		-1.22	0.000
273.71	29.586	-7.524	40.76		10.183	10.282	-74.67		-1.22	0.000
273.99	29.550	-6.935	40.80		10.164	10.257	-59.80		-1.22	0.000
274.26	29.518	-6.310	40.83		10.145	10.247	-9.34		-1.22	0.000
274.54	29.490	-5.673	40.86		10.134	10.230	29.03		-1.22	0.000
274.82	29.472	-5.036	40.88		10.118	10.215	104.62		-1.22	0.000
275.09	29.450	-4.375	40.90		10.107	10.201	121.75		-1.22	0.000
275.36	29.430	-3.702	40.92		10.095	10.188	133.03		-1.22	0.000
275.64	29.413	-3.017	40.94		10.086	10.176	134.37		-1.22	0.000
275.91	29.404	-2.344	40.95		10.077	10.164	140.08		-1.22	0.000
276.19	29.398	-1.659	40.95		10.076	10.154	144.97		-1.22	0.000
276.46	29.390	-0.950	40.96		10.070	10.147	131.03		-1.22	0.000
276.73	29.389	-0.252	40.96		10.091	10.144	110.95		-1.22	0.000
277.00	29.389	0.433	40.96		10.091	10.142	52.36		-1.22	0.000
277.26	29.389	1.118	40.96		10.089	10.139	23.95		-1.22	0.000
277.53	29.389	1.803	40.96		10.092	10.140	-10.85		-1.22	0.000
277.80	29.389	2.452	40.96		10.093	10.141	-3.50		-1.22	0.000
278.07	29.403	3.125	40.95		10.093	10.142	39.53		-1.22	0.000
278.34	29.422	3.786	40.93		10.097	10.142	59.79		-1.22	0.000
278.62	29.433	4.435	40.92		10.077	10.144	94.86		-1.22	0.000
278.89	29.458	5.096	40.89		10.087	10.145	87.67		-1.22	0.000
279.16	29.486	5.733	40.86		10.091	10.147	45.93		-1.22	0.000
279.43	29.517	6.358	40.83		10.091	10.150	23.19		-1.22	0.000
279.71	29.540	6.959	40.81		10.093	10.151	-15.59		-1.22	0.000
279.98	29.576	7.536	40.77		10.094	10.152	-35.94		-1.22	0.000
280.26	29.615	8.113	40.73		10.097	10.154	-82.01		-1.22	0.000
280.54	29.642	8.654	40.71		10.112	10.156	-104.34		-1.22	0.000
280.81	29.690	9.183	40.66		10.131	10.159	-137.08		-1.22	0.000
281.09	29.736	9.688	40.61		10.147	10.169	-152.16		-1.22	0.000
281.36	29.786	10.168	40.56		10.153	10.184	-177.29		-1.22	0.000
281.64	29.821	10.613	40.53		10.174	10.202	-188.84		-1.22	0.000
281.92	29.874	11.034	40.48		10.193	10.220	-141.00		-1.22	0.000
282.20	29.931	11.430	40.42		10.214	10.242	-42.28		-1.22	0.000
282.47	29.989	11.791	40.36		10.236	10.266	17.19		-1.22	0.000
282.75	30.027	12.127	40.32		10.259	10.288	132.98		-1.22	0.000
283.02	30.089	12.416	40.26		10.282	10.301	168.45		-1.22	0.000
283.30	30.153	12.668	40.20		10.305	10.323	162.69		-1.22	0.000
283.56	30.215	12.897	40.13		10.329	10.347	135.57		-1.22	0.000
283.84	30.259	13.089	40.09		10.352	10.374	95.25		-1.22	0.000
284.12	30.324	13.233	40.03		10.376	10.400	83.22		-1.22	0.000
284.39	30.392	13.365	39.96		10.407	10.424	57.36		-1.22	0.000
284.66	30.458	13.450	39.89		10.432	10.447	36.55		-1.22	0.000
284.94	30.503	13.498	39.85		10.460	10.469	-24.56		-1.22	0.000
285.22	30.571	13.510	39.78		10.484	10.496	-52.18		-1.22	0.000
285.50	30.640	13.486	39.71		10.511	10.524	-91.67		-1.22	0.000
285.78	30.705	13.425	39.64		10.538	10.548	-103.61		-1.22	0.000
286.05	30.750	13.329	39.60		10.563	10.573	-58.50		-1.22	0.000
286.32	30.817	13.185	39.53		10.598	10.585	-18.03		-1.22	0.000
286.59	30.882	13.029	39.47		10.640	10.615	56.56		-1.22	0.000
286.86	30.926	12.825	39.42		10.675	10.649	71.35		-1.22	0.000
287.13	30.989	12.584	39.36		10.684	10.686	87.64		-1.22	0.000
287.42	31.050	12.320	39.30		10.721	10.723	83.98		-1.22	0.000
287.68	31.112	12.019	39.24		10.753	10.763	61.51		-1.22	0.000
287.96	31.151	11.683	39.20		10.793	10.799	36.31		-1.22	0.000
288.23	31.210	11.322	39.14		10.826	10.836	-40.74		-1.22	0.000
288.51	31.265	10.925	39.08		10.857	10.873	-84.82		-1.22	0.000
288.79	31.319	10.505	39.03		10.891	10.906	-159.81		-1.22	0.000
289.06	31.353	10.036	39.00		10.920	10.918	-198.44		-1.22	0.000
289.34	31.400	9.555	38.95		10.947	10.948	-273.07		-1.22	0.000
289.61	31.446	9.038	38.90		10.974	10.977	-327.84		-1.22	0.000
289.89	31.490	8.510	38.86		10.997	11.005	-343.65		-1.22	0.000
290.16	31.518	7.957	38.83		11.002	11.028	-329.28		-1.22	0.000
290.44	31.556	7.380	38.79		11.022	11.051	-303.19		-1.22	0.000
290.71	31.592	6.779	38.76		11.041	11.075	-242.96		-1.22	0.000
290.99	31.613	6.154	38.74		11.060	11.097	-213.60		-1.22	0.000
291.27	31.640	5.541	38.71		11.071	11.118	-147.47		-1.22	0.000
291.54	31.667	4.892	38.68		11.086	11.136	-119.03		-1.22	0.000
291.82	31.690	4.219	38.66		11.095	11.152	-74.24		-1.22	0.000
292.09	31.700	3.558	38.65		11.104	11.163	-45.35		-1.22	0.000
292.36	31.715	2.873	38.63		11.111	11.171	6.65		-1.22	0.000
292.63	31.730	2.187	38.62		11.115	11.182	25.77		-1.22	0.000
292.89	31.733	1.502	38.62		11.137	11.190	-0.29		-1.22	0.000
293.17	31.736	0.829	38.61		11.137	11.196	-32.12		-1.22	0.000
293.43	31.744	0.156	38.61		11.139	11.199	-89.77		-1.22	0.000
293.70	31.744	-0.529	38.61		11.138	11.201	-103.22		-1.22	0.000
293.97	31.744	-1.202	38.61		11.133	11.201	-95.79		-1.22	0.000
294.25	31.744	-1.887	38.61		11.130	11.200	-94.10		-1.22	0.000
294.52	31.737	-2.560	38.61		11.129	11.195	-99.89		-1.22	0.000
294.80	31.727	-3.245	38.62		11.126	11.193	-96.19		-1.22	0.000
295.07	31.708	-3.930	38.64		11.108	11.190	-81.09		-1.22	0.000
295.35	31.685	-4.591	38.67		11.104	11.188	-67.39		-1.22	0.000
295.63	31.659	-5.240	38.69		11.101	11.186	-45.69		-1.22	0.000
295.90	31.644	-5.877	38.71		11.090	11.181	-34.09		-1.22	0.000
296.18	31.610	-6.502	38.74		11.080	11.175	-7.44		-1.22	0.000
296.45	31.576	-7.115	38.77		11.076	11.166	1.84		-1.22	0.000
296.72	31.540	-7.716	38.81		11.077	11.160	13.95		-1.22	0.000
296.99	31.513	-8.257	38.84		11.074	11.155	3.55		-1.22	0.000
297.27	31.468	-8.798	38.88		11.068	11.151	-18.80		-1.22	0.000
297.55	31.424	-9.303	38.93		11.055	11.146	-37.52		-1.22	0.000
297.82	31.392	-9.820	38.96		11.041	11.137	-76.91		-1.22	0.000
298.10	31.342	-10.276	39.01		11.018	11.128	-91.41		-1.22	0.000
298.38	31.291	-10.721	39.06		10.990	11.107	-95.91		-1.22	0.000
298.66	31.233	-11.142	39.12		10.967	11.086	-63.78		-1.22	0.000
298.94	31.178	-11.526	39.17		10.941	11.062	-50.41		-1.22	0.000
299.21	31.141	-11.887	39.21		10.915	11.037	-17.30		-1.22	0.000
299.48	31.080	-12.200	39.27		10.887	11.012	-8.71		-1.22	0.000
299.76	31.018	-12.476	39.33		10.854	10.988	12.06		-1.22	0.000
300.03	30.977	-12.728	39.37		10.830	10.964	22.29		-1.22	0.000
300.31	30.913	-12.945	39.44		10.802	10.936	54.88		-1.22	0.000
300.59	30.846	-13.125	39.50		10.775	10.912	66.60		-1.22	0.000
300.86	30.780	-13.281	39.57		10.779	10.880	79.67		-1.22	0.000
301.14	30.736	-13.389	39.61		10.753	10.852	79.74		-1.22	0.000
301.42	30.668	-13.462	39.68		10.727	10.827	73.64		-1.22	0.000
301.70	30.600	-13.498	39.75		10.699	10.809	71.71		-1.22	0.000
301.98	30.533	-13.498	39.82		10.667	10.782	70.07		-1.22	0.000
302.25	30.467	-13.462	39.88		10.639	10.753	69.65		-1.22	0.000
302.53	30.422	-13.389	39.93		10.615	10.725	83.95		-1.22	0.000
302.80	30.355	-13.281	39.99		10.585	10.699	97.29		-1.22	0.000
303.09	30.289	-13.137	40.06		10.554	10.668	133.42		-1.22	0.000
303.36	30.223	-12.957	40.13		10.514	10.637	151.74		-1.22	0.000
303.63	30.180	-12.740	40.17		10.470	10.606	153.91		-1.22	0.000
303.92	30.118	-12.488	40.23		10.435	10.570	142.93		-1.22	0.000
304.19	30.056	-12.212	40.29		10.399	10.531	131.88		-1.22	0.000
304.47	29.996	-11.887	40.35		10.377	10.494	98.58		-1.22	0.000
304.74	29.956	-11.538	40.39		10.343	10.458	84.63		-1.22	0.000
305.02	29.899	-11.154	40.45		10.308	10.425	82.26		-1.22	0.000
305.29	29.845	-10.745	40.51		10.285	10.396	80.66		-1.22	0.000
305.57	29.794	-10.313	40.56		10.250	10.379	77.49		-1.22	0.000
305.84	29.759	-9.844	40.59		10.229	10.349	73.49		-1.22	0.000
306.12	29.712	-9.339	40.64		10.202	10.319	71.84		-1.22	0.000
306.40	29.667	-8.834	40.68		10.176	10.288	65.09		-1.22	0.000
306.67	29.623	-8.281	40.73		10.155	10.259	11.42		-1.22	0.000
306.94	29.598	-7.716	40.75		10.131	10.235	-27.87		-1.22	0.000
307.23	29.559	-7.127	40.79		10.115	10.210	-113.35		-1.22	0.000
307.50	29.526	-6.526	40.82		10.087	10.187	-155.20		-1.22	0.000
307.78	29.496	-5.901	40.85		10.068	10.166	-212.39		-1.22	0.000
308.05	29.476	-5.264	40.87		10.058	10.146	-237.94		-1.22	0.000
308.33	29.454	-4.603	40.90		10.045	10.132	-301.27		-1.22	0.000
308.60	29.436	-3.942	40.91		10.033	10.116	-355.52		-1.22	0.000
308.88	29.417	-3.257	40.93		10.024	10.110	-371.82		-1.22	0.000
309.16	29.408	-2.572	40.94		10.021	10.103	-365.63		-1.22	0.000
309.44	29.399	-1.875	40.95		10.011	10.090	-333.28		-1.22	0.000
309.71	29.391	-1.166	40.96		10.009	10.087	-261.94		-1.22	0.000
309.98	29.389	-0.469	40.96		10.012	10.085	-222.38		-1.22	0.000
310.25	29.387	0.204	40.96		10.006	10.083	-121.43		-1.22	0.000
310.53	29.387	0.901	40.96		10.038	10.080	-78.07		-1.22	0.000
310.79	29.387	1.599	40.96		10.025	10.080	-24.56		-1.22	0.000
311.06	29.387	2.284	40.96		10.034	10.080	-1.68		-1.22	0.000
311.33	29.395	2.957	40.96		10.034	10.080	40.12		-1.22	0.000
311.60	29.415	3.606	40.93		10.031	10.080	54.11		-1.22	0.000
311.87	29.427	4.267	40.92		10.037	10.081	66.80		-1.22	0.000
312.14	29.451	4.904	40.90		10.042	10.083	67.24		-1.22	0.000
312.42	29.480	5.553	40.87		10.040	10.085	75.70		-1.22	0.000
312.69	29.498	6.178	40.85		10.032	10.088	85.25		-1.22	0.000
312.96	29.532	6.779	40.82		10.033	10.089	83.10		-1.22	0.000
313.24	29.565	7.368	40.78		10.037	10.091	72.75		-1.22	0.000
313.50	29.607	7.945	40.74		10.038	10.092	54.38		-1.22	0.000
313.77	29.632	8.498	40.72		10.046	10.095	56.71		-1.22	0.000
314.05	29.676	9.014	40.67		10.063	10.096	71.74		-1.22	0.000
314.32	29.723	9.519	40.63		10.084	10.104	83.22		-1.22	0.000
314.60	29.757	10.000	40.59		10.098	10.115	96.30		-1.22	0.000
314.87	29.806	10.457	40.54		10.124	10.133	91.86		-1.22	0.000
315.15	29.862	10.889	40.49		10.128	10.149	57.37		-1.22	0.000
315.42	29.915	11.286	40.43		10.147	10.168	30.53		-1.22	0.000
315.69	29.954	11.659	40.40		10.172	10.191	0.38		-1.22	0.000
315.96	30.014	11.995	40.34		10.190	10.210	1.22		-1.22	0.000
316.23	30.074	12.284	40.28		10.217	10.234	1.06		-1.22	0.000
316.50	30.115	12.560	40.23		10.238	10.257	0.76		-1.22	0.000
316.77	30.178	12.800	40.17		10.262	10.274	-15.52		-1.22	0.000
317.04	30.242	13.005	40.11		10.285	10.300	-26.88		-1.22	0.000
317.32	30.310	13.173	40.04		10.314	10.324	-82.39		-1.22	0.000
317.61	30.353	13.305	40.00		10.341	10.348	-119.25		-1.22	0.000
317.88	30.421	13.413	39.93		10.362	10.371	-193.89		-1.22	0.000
318.16	30.486	13.474	39.86		10.391	10.397	-209.65		-1.22	0.000
318.44	30.554	13.510	39.80		10.416	10.422	-194.70		-1.22	0.000
318.71	30.599	13.498	39.75		10.442	10.446	-178.09		-1.22	0.000
318.99	30.665	13.450	39.68		10.469	10.470	-142.81		-1.22	0.000
319.27	30.733	13.365	39.62		10.491	10.496	-131.37		-1.22	0.000
319.55	30.800	13.257	39.55		10.527	10.523	-117.72		-1.22	0.000
319.82	30.844	13.101	39.51		10.564	10.550	-94.37		-1.22	0.000
320.10	30.910	12.909	39.44		10.601	10.586	-67.53		-1.22	0.000
320.38	30.974	12.680	39.38		10.641	10.623	19.50		-1.22	0.000
320.64	31.035	12.416	39.32		10.642	10.644	74.55		-1.22	0.000
320.91	31.077	12.127	39.27		10.681	10.681	145.99		-1.22	0.000
321.19	31.137	11.815	39.21		10.716	10.719	147.56		-1.22	0.000
321.47	31.195	11.466	39.16		10.751	10.757	99.68		-1.22	0.000
321.74	31.232	11.070	39.12		10.784	10.789	73.41		-1.22	0.000
322.01	31.286	10.661	39.06		10.819	10.826	36.21		-1.22	0.000
322.28	31.340	10.216	39.01		10.846	10.860	26.03		-1.22	0.000
322.56	31.387	9.748	38.96		10.876	10.892	-14.20		-1.22	0.000
322.83	31.421	9.255	38.93		10.906	10.920	-48.56		-1.22	0.000
323.11	31.465	8.738	38.88		10.928	10.946	-141.76		-1.22	0.000
323.39	31.508	8.185	38.84		10.933	10.957	-183.16		-1.22	0.000
323.66	31.546	7.608	38.80		10.955	10.982	-237.29		-1.22	0.000
323.94	31.572	7.031	38.78		10.979	11.003	-234.13		-1.22	0.000
324.21	31.604	6.418	38.75		10.994	11.027	-211.16		-1.22	0.000
324.49	31.635	5.793	38.72		11.008	11.049	-202.59		-1.22	0.000
324.77	31.662	5.156	38.69		11.020	11.063	-227.13		-1.22	0.000
325.05	31.677	4.495	38.67		11.032	11.080	-247.93		-1.22	0.000
325.34	31.695	3.810	38.66		11.042	11.096	-286.61		-1.22	0.000
325.61	31.710	3.113	38.64		11.053	11.112	-287.71		-1.22	0.000
325.88	31.723	2.416	38.63		11.056	11.122	-280.54		-1.22	0.000
326.16	31.731	1.719	38.62		11.060	11.132	-264.63		-1.22	0.000
326.43	31.740	1.034	38.61		11.062	11.138	-270.33		-1.22	0.000
326.70	31.740	0.337	38.61		11.080	11.141	-292.82		-1.22	0.000
326.97	31.741	-0.349	38.61		11.078	11.141	-304.47		-1.22	0.000
327.25	31.741	-1.046	38.61		11.076	11.141	-290.42		-1.22	0.000
327.52	31.741	-1.731	38.61		11.075	11.141	-279.86		-1.22	0.000
327.79	31.741	-2.416	38.61		11.070	11.138	-260.29		-1.22	0.000
328.07	31.732	-3.101	38.62		11.071	11.132	-257.36		-1.22	0.000
328.35	31.715	-3.762	38.63		11.068	11.128	-258.44		-1.22	0.000
328.62	31.690	-4.447	38.66		11.061	11.126	-249.94		-1.22	0.000
328.90	31.667	-5.096	38.68		11.057	11.124	-227.59		-1.22	0.000
329.18	31.649	-5.745	38.70		11.047	11.122	-220.96		-1.22	0.000
329.46	31.618	-6.370	38.73		11.027	11.117	-218.07		-1.22	0.000
329.73	31.583	-6.995	38.77		11.024	11.110	-220.95		-1.22	0.000
330.01	31.546	-7.584	38.80		11.021	11.099	-208.27		-1.22	0.000
330.29	31.508	-8.161	38.84		11.019	11.095	-193.79		-1.22	0.000
330.57	31.480	-8.714	38.87		11.017	11.094	-127.25		-1.22	0.000
330.84	31.433	-9.243	38.92		11.005	11.093	-86.07		-1.22	0.000
331.12	31.386	-9.748	38.96		10.985	11.090	9.72		-1.22	0.000
331.40	31.336	-10.216	39.01		10.965	11.075	74.55		-1.22	0.000
331.68	31.303	-10.661	39.05		10.942	11.055	98.31		-1.22	0.000
331.95	31.246	-11.082	39.10		10.916	11.037	147.18		-1.22	0.000
332.23	31.191	-11.466	39.16		10.897	11.010	171.87		-1.22	0.000
332.51	31.132	-11.827	39.22		10.872	10.986	193.48		-1.22	0.000
332.78	31.092	-12.151	39.26		10.850	10.966	191.23		-1.22	0.000
333.05	31.030	-12.440	39.32		10.822	10.941	141.34		-1.22	0.000
333.33	30.969	-12.692	39.38		10.792	10.913	103.11		-1.22	0.000
333.60	30.904	-12.921	39.45		10.761	10.882	15.88		-1.22	0.000
333.88	30.860	-13.101	39.49		10.734	10.852	-24.49		-1.22	0.000
334.15	30.795	-13.257	39.56		10.706	10.842	-61.11		-1.22	0.000
334.43	30.728	-13.377	39.62		10.679	10.813	-66.63		-1.22	0.000
334.71	30.662	-13.450	39.69		10.654	10.783	-80.48		-1.22	0.000
334.98	30.615	-13.498	39.73		10.624	10.754	-96.53		-1.22	0.000
335.27	30.549	-13.510	39.80		10.595	10.733	-110.08		-1.22	0.000
335.55	30.481	-13.474	39.87		10.571	10.707	-109.98		-1.22	0.000
335.83	30.414	-13.401	39.94		10.541	10.676	-126.45		-1.22	0.000
336.11	30.369	-13.305	39.98		10.514	10.648	-149.85		-1.22	0.000
336.40	30.304	-13.161	40.05		10.480	10.622	-151.36		-1.22	0.000
336.68	30.237	-12.981	40.11		10.476	10.596	-139.11		-1.22	0.000
336.96	30.173	-12.764	40.18		10.440	10.560	-136.89		-1.22	0.000
337.24	30.110	-12.512	40.24		10.402	10.521	-156.18		-1.22	0.000
337.51	30.069	-12.224	40.28		10.370	10.482	-169.18		-1.22	0.000
337.79	30.008	-11.899	40.34		10.338	10.442	-170.81		-1.22	0.000
338.07	29.951	-11.550	40.40		10.304	10.412	-165.33		-1.22	0.000
338.35	29.894	-11.166	40.46		10.269	10.377	-155.23		-1.22	0.000
338.62	29.837	-10.757	40.51		10.237	10.347	-141.98		-1.22	0.000
338.90	29.803	-10.313	40.55		10.206	10.317	-70.12		-1.22	0.000
339.18	29.753	-9.844	40.60		10.177	10.302	17.30		-1.22	0.000
339.46	29.705	-9.339	40.64		10.149	10.268	51.07		-1.22	0.000
339.74	29.660	-8.822	40.69		10.124	10.238	92.57		-1.22	0.000
340.01	29.630	-8.269	40.72		10.098	10.211	109.55		-1.22	0.000
340.29	29.591	-7.704	40.76		10.088	10.188	140.43		-1.22	0.000
340.56	29.554	-7.115	40.80		10.067	10.167	150.08		-1.22	0.000
340.84	29.521	-6.502	40.83		10.054	10.141	137.70		-1.22	0.000
341.12	29.500	-5.889	40.85		10.038	10.119	131.16		-1.22	0.000
341.40	29.474	-5.240	40.88		10.023	10.104	107.20		-1.22	0.000
341.67	29.449	-4.579	40.90		10.012	10.088	92.28		-1.22	0.000
341.95	29.430	-3.906	40.92		10.004	10.072	45.22		-1.22	0.000
342.22	29.419	-3.233	40.93		9.995	10.061	8.04		-1.22	0.000
342.50	29.404	-2.536	40.95		9.995	10.052	-71.06		-1.22	0.000
342.77	29.392	-1.863	40.96		9.985	10.048	-113.52		-1.22	0.000
343.05	29.390	-1.166	40.96		9.985	10.039	-212.71		-1.22	0.000
343.32	29.386	-0.469	40.96		9.965	10.034	-265.66		-1.22	0.000
343.59	29.385	0.216	40.97		9.962	10.028	-336.82		-1.22	0.000
343.85	29.385	0.913	40.97		9.965	10.026	-342.84		-1.22	0.000
344.12	29.385	1.599	40.97		9.964	10.027	-313.93		-1.22	0.000
344.39	29.385	2.260	40.97		9.966	10.028	-292.25		-1.22	0.000
344.66	29.392	2.933	40.96		9.969	10.030	-277.68		-1.22	0.000
344.93	29.409	3.594	40.94		9.970	10.030	-267.61		-1.22	0.000
345.20	29.428	4.243	40.92		9.970	10.032	-230.68		-1.22	0.000
345.48	29.453	4.892	40.90		9.995	10.036	-205.12		-1.22	0.000
345.75	29.467	5.541	40.88		9.996	10.038	-154.36		-1.22	0.000
346.02	29.500	6.178	40.85		9.998	10.042	-135.22		-1.22	0.000
346.30	29.531	6.779	40.82		9.999	10.044	-110.16		-1.22	0.000
346.57	29.567	7.368	40.78		9.997	10.046	-117.81		-1.22	0.000
346.85	29.592	7.957	40.76		10.000	10.047	-183.16		-1.22	0.000
347.12	29.635	8.510	40.72		10.009	10.048	-226.96		-1.22	0.000
347.40	29.680	9.038	40.67		10.022	10.052	-290.09		-1.22	0.000
347.67	29.726	9.543	40.62		10.038	10.060	-315.58		-1.22	0.000
347.96	29.757	10.036	40.59		10.051	10.077	-318.56		-1.22	0.000
348.23	29.809	10.481	40.54		10.057	10.085	-326.03		-1.22	0.000
348.51	29.862	10.925	40.49		10.077	10.101	-338.12		-1.22	0.000
348.79	29.918	11.322	40.43		10.101	10.119	-346.73		-1.22	0.000
349.06	29.956	11.695	40.39		10.123	10.139	-344.63		-1.22	0.000
349.34	30.017	12.031	40.33		10.147	10.161	-323.87		-1.22	0.000
349.62	30.077	12.332	40.27		10.173	10.184	-304.29		-1.22	0.000
349.89	30.139	12.596	40.21		10.200	10.206	-271.71		-1.22	0.000
350.17	30.182	12.837	40.17		10.223	10.234	-261.75		-1.22	0.000
350.44	30.248	13.041	40.10		10.249	10.261	-236.51		-1.22	0.000
350.72	30.313	13.209	40.04		10.274	10.285	-227.93		-1.22	0.000
351.00	30.378	13.329	39.97		10.299	10.308	-227.20		-1.22	0.000
351.27	30.423	13.425	39.93		10.325	10.330	-230.20		-1.22	0.000
351.55	30.491	13.486	39.86		10.321	10.356	-190.69		-1.22	0.000
351.82	30.558	13.510	39.79		10.348	10.372	-158.59		-1.22	0.000
352.10	30.626	13.486	39.72		10.371	10.395	-97.28		-1.22	0.000
352.38	30.669	13.438	39.68		10.398	10.418	-67.17		-1.22	0.000
352.66	30.737	13.353	39.61		10.421	10.445	-54.22		-1.22	0.000
352.93	30.803	13.221	39.55		10.457	10.470	-22.43		-1.22	0.000
353.20	30.871	13.065	39.48		10.497	10.499	-13.53		-1.22	0.000
353.48	30.912	12.873	39.44		10.535	10.533	-2.50		-1.22	0.000
353.75	30.977	12.644	39.37		10.574	10.569	2.24		-1.22	0.000
354.02	31.039	12.380	39.31		10.611	10.609	2.05		-1.22	0.000
354.30	31.099	12.079	39.25		10.646	10.648	-8.46		-1.22	0.000
354.58	31.140	11.755	39.21		10.684	10.685	-68.33		-1.22	0.000
354.86	31.197	11.394	39.15		10.716	10.720	-109.45		-1.22	0.000
355.14	31.253	10.998	39.10		10.749	10.736	-169.28		-1.22	0.000
355.41	31.306	10.565	39.04		10.782	10.772	-189.03		-1.22	0.000
355.70	31.342	10.108	39.01		10.808	10.803	-220.78		-1.22	0.000
355.98	31.391	9.627	38.96		10.836	10.836	-244.70		-1.22	0.000
356.26	31.436	9.111	38.91		10.858	10.864	-288.48		-1.22	0.000
356.53	31.481	8.570	38.87		10.880	10.892	-301.16		-1.22	0.000
356.81	31.510	8.005	38.84		10.902	10.918	-295.43		-1.22	0.000
357.08	31.547	7.440	38.80		10.921	10.943	-249.30		-1.22	0.000
357.36	31.582	6.839	38.77		10.943	10.966	-219.80		-1.22	0.000
357.64	31.615	6.226	38.73		10.958	10.985	-166.40		-1.22	0.000
357.91	31.635	5.589	38.72		10.974	11.006	-144.12		-1.22	0.000
358.19	31.659	4.928	38.69		10.983	11.024	-121.19		-1.22	0.000
358.47	31.678	4.279	38.67		10.996	11.039	-130.44		-1.22	0.000
358.75	31.701	3.606	38.65		11.007	11.052	-152.80		-1.22	0.000
359.02	31.710	2.921	38.64		11.016	11.064	-164.71		-1.22	0.000
359.30	31.726	2.224	38.62		11.021	11.069	-200.86		-1.22	0.000
359.57	31.730	1.538	38.62		11.026	11.078	-220.79		-1.22	0.000
359.84	31.737	0.829	38.61		11.031	11.083	-279.56		-1.22	0.000
360.10	31.738	0.144	38.61		11.029	11.088	-302.93		-1.22	0.000
360.38	31.740	-0.541	38.61		11.029	11.088	-329.72		-1.22	0.000
360.65	31.740	-1.214	38.61		11.025	11.088	-315.57		-1.22	0.000
360.93	31.740	-1.911	38.61		11.006	11.087	-266.90		-1.22	0.000
361.20	31.740	-2.596	38.61		11.004	11.084	-230.33		-1.22	0.000
361.48	31.723	-3.281	38.63		11.003	11.081	-143.58		-1.22	0.000
361.75	31.706	-3.954	38.64		10.996	11.076	-100.04		-1.22	0.000
362.03	31.687	-4.627	38.66		10.993	11.075	-35.13		-1.22	0.000
362.31	31.664	-5.276	38.69		10.990	11.074	-22.30		-1.22	0.000
362.59	31.635	-5.925	38.72		10.979	11.073	-34.01		-1.22	0.000
362.88	31.603	-6.550	38.75		10.972	11.070	-90.09		-1.22	0.000
363.15	31.567	-7.163	38.78		10.968	11.062	-127.42		-1.22	0.000
363.43	31.542	-7.764	38.81		10.966	11.056	-182.27		-1.22	0.000
363.71	31.501	-8.329	38.85		10.963	11.051	-195.94		-1.22	0.000
363.99	31.458	-8.882	38.89		10.961	11.047	-202.23		-1.22	0.000
364.27	31.413	-9.399	38.94		10.943	11.045	-199.47		-1.22	0.000
364.54	31.381	-9.892	38.97		10.947	11.036	-209.93		-1.22	0.000
