Name           :	1mgmlAuChl_O_0S2	
User           :	Isaac	
Date           :	7/25/2014	

Probe1         :	Wilhelmy	
Perimeter      : 	39.240	

Probe2         :	Wilhelmy	
Perimeter      : 	39.240	

Trough         :	Extra Small	
Width          :	50.0	
Area           :	7035.0	
Symmetric comp :	True	

Subphase       :	Water	
Surface tension:	72.80	
pH             :	7.00	
Temperature    :	19.5	

Addition       :		
Concentration  :		
Unit           :	Unknown         	

Substance1     :	Au NP	
MW             :	197.0	
Concentration  :	1.500	
Unit           :	mg/ml           	
Volume         :	395.00	

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	Unknown         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	Rectangle       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
356.47	14.996	-6.647	55.35	0.31	4.134	0.000	-197.48		-1.10	0.000
356.74	14.966	-5.733	55.38	0.31	4.148	0.000	-210.75		-1.10	0.000
357.03	14.948	-4.808	55.40	0.31	4.202	0.000	-227.65		-1.10	0.000
357.31	14.929	-3.882	55.42	0.31	4.278	0.000	-205.73		-1.10	0.000
357.58	14.911	-2.909	55.44	0.31	4.171	0.000	-195.87		-1.10	0.000
357.85	14.901	-1.947	55.45	0.31	4.045	0.000	-162.75		-1.10	0.000
358.13	14.898	-1.010	55.45	0.31	4.220	0.000	-150.61		-1.10	0.000
358.40	14.896	-0.072	55.45	0.31	4.208	0.000	-148.69		-1.10	0.000
358.67	14.896	0.865	55.45	0.31	4.114	0.000	-153.10		-1.10	0.000
358.94	14.896	1.803	55.45	0.31	4.012	0.000	-173.00		-1.10	0.000
359.21	14.896	2.716	55.45	0.31	4.035	0.000	-186.97		-1.10	0.000
359.48	14.912	3.642	55.44	0.31	4.168	0.000	-225.57		-1.10	0.000
359.76	14.931	4.543	55.42	0.31	4.264	0.000	-248.28		-1.10	0.000
360.03	14.948	5.445	55.40	0.31	4.260	0.000	-322.14		-1.10	0.000
360.30	14.979	6.358	55.37	0.31	4.128	0.000	-365.44		-1.10	0.000
360.58	15.015	7.212	55.34	0.31	4.259	0.000	-444.17		-1.10	0.000
360.85	15.053	8.065	55.30	0.31	4.304	0.000	-468.04		-1.10	0.000
361.13	15.080	8.906	55.27	0.31	4.209	0.000	-483.08		-1.10	0.000
361.40	15.126	9.724	55.22	0.30	4.121	0.000	-468.03		-1.10	0.000
361.68	15.178	10.505	55.17	0.30	4.108	0.000	-425.65		-1.10	0.000
361.95	15.213	11.262	55.14	0.30	4.243	0.000	-406.92		-1.10	0.000
362.23	15.271	12.007	55.08	0.30	4.393	0.000	-366.81		-1.10	0.000
362.50	15.334	12.692	55.02	0.30	4.441	0.000	-339.09		-1.10	0.000
362.78	15.399	13.365	54.95	0.30	4.370	0.000	-245.91		-1.10	0.000
363.05	15.444	13.990	54.91	0.30	4.292	0.000	-184.79		-1.10	0.000
363.33	15.516	14.591	54.83	0.30	4.550	0.000	-51.47		-1.10	0.000
363.60	15.590	15.144	54.76	0.30	4.529	0.000	-3.27		-1.10	0.000
363.88	15.669	15.649	54.68	0.30	4.465	0.000	24.94		-1.10	0.000
364.15	15.721	16.118	54.63	0.30	4.451	0.000	12.92		-1.10	0.000
364.42	15.803	16.550	54.55	0.30	4.573	0.000	-33.40		-1.10	0.000
364.69	15.888	16.923	54.46	0.30	4.771	0.000	-52.52		-1.10	0.000
364.97	15.944	17.260	54.41	0.30	4.917	0.000	-29.11		-1.10	0.000
365.24	16.030	17.548	54.32	0.30	5.015	0.000	-2.21		-1.10	0.000
365.51	16.120	17.788	54.23	0.30	5.114	0.000	27.64		-1.10	0.000
365.78	16.210	17.981	54.14	0.30	5.440	0.000	3.57		-1.10	0.000
366.05	16.269	18.125	54.08	0.30	5.679	0.000	-82.37		-1.10	0.000
366.33	16.358	18.221	53.99	0.30	5.837	0.000	-122.76		-1.10	0.000
366.60	16.451	18.281	53.90	0.30	6.062	0.000	-141.38		-1.10	0.000
366.88	16.511	18.281	53.84	0.30	6.464	0.000	-130.16		-1.10	0.000
367.16	16.603	18.233	53.75	0.30	7.015	0.000	-73.51		-1.10	0.000
367.42	16.693	18.149	53.66	0.30	7.542	0.000	-37.70		-1.10	0.000
367.70	16.785	17.993	53.56	0.30	7.995	0.000	-28.58		-1.10	0.000
367.97	16.844	17.813	53.51	0.30	8.357	0.000	-40.88		-1.10	0.000
368.24	16.933	17.572	53.42	0.29	8.736	0.000	-53.82		-1.10	0.000
368.52	17.020	17.284	53.33	0.29	9.225	0.000	-35.09		-1.10	0.000
368.79	17.103	16.959	53.25	0.29	9.556	0.000	-8.77		-1.10	0.000
369.06	17.161	16.587	53.19	0.29	9.851	0.000	57.25		-1.10	0.000
369.33	17.243	16.166	53.11	0.29	10.239	0.000	75.89		-1.10	0.000
369.61	17.322	15.709	53.03	0.29	10.725	0.000	69.85		-1.10	0.000
369.89	17.374	15.216	52.98	0.29	11.177	0.000	49.74		-1.10	0.000
370.16	17.449	14.663	52.90	0.29	11.518	0.000	16.35		-1.10	0.000
370.43	17.520	14.063	52.83	0.29	11.718	0.000	13.37		-1.10	0.000
370.70	17.588	13.462	52.76	0.29	11.921	0.000	23.42		-1.10	0.000
370.98	17.633	12.800	52.72	0.29	12.309	0.000	38.38		-1.10	0.000
371.25	17.695	12.115	52.65	0.29	12.515	0.000	62.24		-1.10	0.000
371.53	17.753	11.382	52.60	0.29	12.660	0.000	57.98		-1.10	0.000
371.79	17.790	10.637	52.56	0.29	12.847	0.000	33.13		-1.10	0.000
372.07	17.840	9.856	52.51	0.29	13.161	0.000	17.36		-1.10	0.000
372.34	17.889	9.062	52.46	0.29	13.485	0.000	-4.13		-1.10	0.000
372.61	17.931	8.233	52.42	0.29	13.708	0.000	0.54		-1.10	0.000
372.89	17.958	7.380	52.39	0.29	13.759	0.000	2.08		-1.10	0.000
373.16	17.993	6.514	52.36	0.29	13.766	0.000	3.53		-1.10	0.000
373.43	18.021	5.613	52.33	0.29	14.069	0.000	-7.73		-1.10	0.000
373.71	18.038	4.712	52.31	0.29	14.116	0.000	-15.96		-1.10	0.000
373.99	18.060	3.798	52.29	0.29	14.069	0.000	-49.76		-1.10	0.000
374.26	18.072	2.861	52.28	0.29	14.057	0.000	-67.11		-1.10	0.000
374.53	18.081	1.911	52.27	0.29	14.171	0.000	-78.04		-1.10	0.000
374.81	18.089	0.974	52.26	0.29	14.321	0.000	-81.47		-1.10	0.000
375.08	18.089	0.036	52.26	0.29	14.384	0.000	-73.39		-1.10	0.000
375.35	18.089	-0.901	52.26	0.29	14.311	0.000	-62.10		-1.10	0.000
375.63	18.089	-1.827	52.26	0.29	14.171	0.000	-21.61		-1.10	0.000
375.89	18.089	-2.752	52.26	0.29	14.367	0.000	4.47		-1.10	0.000
376.17	18.075	-3.702	52.28	0.29	14.335	0.000	56.74		-1.10	0.000
376.44	18.052	-4.591	52.30	0.29	14.195	0.000	76.33		-1.10	0.000
376.72	18.036	-5.505	52.31	0.29	14.065	0.000	63.89		-1.10	0.000
376.99	18.006	-6.406	52.34	0.29	14.068	0.000	51.30		-1.10	0.000
377.27	17.971	-7.284	52.38	0.29	14.130	0.000	17.96		-1.10	0.000
377.55	17.930	-8.137	52.42	0.29	14.194	0.000	-38.79		-1.10	0.000
377.83	17.903	-8.978	52.45	0.29	14.091	0.000	-77.20		-1.10	0.000
378.11	17.856	-9.820	52.49	0.29	13.906	0.000	-149.80		-1.10	0.000
378.39	17.803	-10.613	52.55	0.29	13.727	0.000	-180.70		-1.10	0.000
378.68	17.748	-11.382	52.60	0.29	13.692	0.000	-250.11		-1.10	0.000
378.95	17.690	-12.127	52.66	0.29	13.737	0.000	-289.84		-1.10	0.000
379.23	17.648	-12.849	52.70	0.29	13.719	0.000	-390.39		-1.10	0.000
379.51	17.581	-13.510	52.77	0.29	13.562	0.000	-433.87		-1.10	0.000
379.80	17.513	-14.135	52.84	0.29	13.400	0.000	-495.95		-1.10	0.000
380.08	17.440	-14.736	52.91	0.29	13.463	0.000	-514.59		-1.10	0.000
380.36	17.365	-15.288	52.99	0.29	13.451	0.000	-508.57		-1.10	0.000
380.64	17.313	-15.793	53.04	0.29	13.243	0.000	-450.99		-1.10	0.000
380.93	17.234	-16.274	53.12	0.29	12.996	0.000	-417.35		-1.10	0.000
381.20	17.151	-16.683	53.20	0.29	12.844	0.000	-381.27		-1.10	0.000
381.49	17.066	-17.067	53.28	0.29	12.779	0.000	-377.67		-1.10	0.000
381.77	16.980	-17.380	53.37	0.29	12.654	0.000	-408.87		-1.10	0.000
382.05	16.922	-17.668	53.43	0.29	12.367	0.000	-426.38		-1.10	0.000
382.33	16.834	-17.885	53.52	0.30	11.914	0.000	-450.76		-1.10	0.000
382.61	16.744	-18.065	53.61	0.30	11.443	0.000	-445.81		-1.10	0.000
382.89	16.651	-18.197	53.70	0.30	11.096	0.000	-404.80		-1.10	0.000
383.17	16.562	-18.269	53.79	0.30	10.820	0.000	-357.62		-1.10	0.000
383.46	16.501	-18.293	53.85	0.30	10.531	0.000	-344.97		-1.10	0.000
383.73	16.408	-18.257	53.94	0.30	10.061	0.000	-314.90		-1.10	0.000
384.01	16.319	-18.185	54.03	0.30	9.556	0.000	-299.20		-1.10	0.000
384.30	16.228	-18.053	54.12	0.30	9.060	0.000	-255.25		-1.10	0.000
384.58	16.139	-17.873	54.21	0.30	8.702	0.000	-244.79		-1.10	0.000
384.86	16.079	-17.632	54.27	0.30	8.393	0.000	-233.10		-1.10	0.000
385.14	15.992	-17.356	54.36	0.30	8.037	0.000	-227.77		-1.10	0.000
385.42	15.906	-17.019	54.44	0.30	7.585	0.000	-201.68		-1.10	0.000
385.69	15.821	-16.659	54.53	0.30	7.265	0.000	-188.59		-1.10	0.000
385.96	15.766	-16.238	54.58	0.30	6.973	0.000	-163.33		-1.10	0.000
386.26	15.685	-15.781	54.66	0.30	6.576	0.000	-151.30		-1.10	0.000
386.53	15.608	-15.276	54.74	0.30	6.124	0.000	-154.86		-1.10	0.000
386.81	15.534	-14.700	54.82	0.30	5.698	0.000	-206.84		-1.10	0.000
387.09	15.461	-14.123	54.89	0.30	5.398	0.000	-244.55		-1.10	0.000
387.37	15.416	-13.474	54.93	0.30	5.265	0.000	-276.02		-1.10	0.000
387.65	15.351	-12.800	55.00	0.30	5.147	0.000	-272.76		-1.10	0.000
387.93	15.288	-12.115	55.06	0.30	4.960	0.000	-238.58		-1.10	0.000
388.21	15.230	-11.370	55.12	0.30	4.660	0.000	-220.57		-1.10	0.000
388.49	15.193	-10.589	55.16	0.30	4.400	0.000	-217.94		-1.10	0.000
388.77	15.140	-9.808	55.21	0.30	4.275	0.000	-255.24		-1.10	0.000
389.04	15.094	-8.966	55.26	0.30	4.292	0.000	-280.91		-1.10	0.000
389.33	15.053	-8.101	55.30	0.31	4.138	0.000	-319.93		-1.10	0.000
389.60	15.015	-7.260	55.34	0.31	4.005	0.000	-332.24		-1.10	0.000
389.88	14.990	-6.358	55.36	0.31	4.039	0.000	-338.50		-1.10	0.000
390.16	14.962	-5.457	55.39	0.31	4.087	0.000	-337.21		-1.10	0.000
390.43	14.939	-4.543	55.41	0.31	4.071	0.000	-308.05		-1.10	0.000
390.71	14.920	-3.594	55.43	0.31	3.948	0.000	-289.97		-1.10	0.000
390.98	14.912	-2.680	55.44	0.31	3.792	0.000	-241.85		-1.10	0.000
391.25	14.901	-1.719	55.45	0.31	3.784	0.000	-209.96		-1.10	0.000
391.53	14.896	-0.781	55.45	0.31	3.885	0.000	-149.40		-1.10	0.000
391.80	14.894	0.132	55.46	0.31	4.016	0.000	-107.82		-1.10	0.000
392.07	14.894	1.082	55.46	0.31	3.787	0.000	-29.40		-1.10	0.000
392.33	14.894	2.019	55.46	0.31	3.850	0.000	0.92		-1.10	0.000
392.60	14.894	2.933	55.46	0.31	4.003	0.000	29.66		-1.10	0.000
392.87	14.911	3.822	55.44	0.31	4.063	0.000	36.33		-1.10	0.000
393.14	14.937	4.712	55.41	0.31	3.996	0.000	43.76		-1.10	0.000
393.41	14.961	5.613	55.39	0.31	3.875	0.000	36.70		-1.10	0.000
393.68	14.981	6.490	55.37	0.31	3.831	0.000	28.16		-1.10	0.000
393.96	15.019	7.368	55.33	0.31	3.922	0.000	20.77		-1.10	0.000
394.22	15.057	8.209	55.29	0.31	3.946	0.000	-20.74		-1.10	0.000
394.49	15.085	9.038	55.26	0.31	3.862	0.000	-51.31		-1.10	0.000
394.77	15.133	9.832	55.22	0.30	3.900	0.000	-135.97		-1.10	0.000
395.05	15.184	10.613	55.17	0.30	4.051	0.000	-180.25		-1.10	0.000
395.33	15.239	11.370	55.11	0.30	4.165	0.000	-246.06		-1.11	0.000
395.60	15.278	12.103	55.07	0.30	4.158	0.000	-254.34		-1.11	0.000
395.88	15.342	12.812	55.01	0.30	4.068	0.000	-264.44		-1.11	0.000
396.16	15.406	13.462	54.94	0.30	4.018	0.000	-266.04		-1.11	0.000
396.43	15.474	14.087	54.88	0.30	4.110	0.000	-269.56		-1.11	0.000
396.72	15.522	14.675	54.83	0.30	4.274	0.000	-270.93		-1.11	0.000
396.99	15.598	15.228	54.75	0.30	4.409	0.000	-240.73		-1.11	0.000
397.26	15.676	15.745	54.67	0.30	4.186	0.000	-214.79		-1.11	0.000
397.54	15.757	16.202	54.59	0.30	4.341	0.000	-152.53		-1.11	0.000
397.81	15.811	16.623	54.54	0.30	4.525	0.000	-114.51		-1.11	0.000
398.09	15.896	16.995	54.45	0.30	4.581	0.000	-93.58		-1.11	0.000
398.36	15.980	17.320	54.37	0.30	4.578	0.000	-55.92		-1.11	0.000
398.64	16.038	17.608	54.31	0.30	4.671	0.000	-38.60		-1.11	0.000
398.91	16.128	17.837	54.22	0.30	4.905	0.000	-15.54		-1.11	0.000
399.18	16.215	18.017	54.14	0.30	5.259	0.000	-10.94		-1.11	0.000
399.45	16.307	18.161	54.04	0.30	5.618	0.000	-38.83		-1.11	0.000
399.73	16.369	18.245	53.98	0.30	5.535	0.000	-71.15		-1.11	0.000
400.00	16.460	18.281	53.89	0.30	5.939	0.000	-155.76		-1.11	0.000
400.28	16.549	18.281	53.80	0.30	6.415	0.000	-194.69		-1.11	0.000
400.56	16.642	18.221	53.71	0.30	6.873	0.000	-199.40		-1.11	0.000
400.83	16.703	18.113	53.65	0.30	7.235	0.000	-176.94		-1.11	0.000
401.10	16.793	17.957	53.56	0.30	7.601	0.000	-127.13		-1.11	0.000
401.38	16.880	17.752	53.47	0.30	8.050	0.000	-116.05		-1.11	0.000
401.66	16.970	17.500	53.38	0.29	8.626	0.000	-116.97		-1.11	0.000
401.93	17.028	17.200	53.32	0.29	9.209	0.000	-119.73		-1.11	0.000
402.21	17.111	16.851	53.24	0.29	9.674	0.000	-116.37		-1.11	0.000
402.48	17.195	16.466	53.15	0.29	9.986	0.000	-102.92		-1.11	0.000
402.75	17.248	16.034	53.10	0.29	10.172	0.000	-44.45		-1.11	0.000
403.03	17.330	15.553	53.02	0.29	10.658	0.000	-3.27		-1.11	0.000
403.30	17.406	15.036	52.94	0.29	10.954	0.000	64.05		-1.11	0.000
403.58	17.480	14.483	52.87	0.29	11.159	0.000	83.59		-1.11	0.000
403.85	17.528	13.882	52.82	0.29	11.415	0.000	104.26		-1.11	0.000
404.12	17.595	13.257	52.75	0.29	11.787	0.000	89.59		-1.11	0.000
404.40	17.660	12.584	52.69	0.29	12.217	0.000	39.33		-1.11	0.000
404.67	17.719	11.887	52.63	0.29	12.557	0.000	9.88		-1.11	0.000
404.95	17.758	11.130	52.59	0.29	12.742	0.000	-51.50		-1.11	0.000
405.23	17.812	10.385	52.54	0.29	12.846	0.000	-111.33		-1.11	0.000
405.51	17.862	9.591	52.49	0.29	13.145	0.000	-125.25		-1.11	0.000
405.79	17.907	8.750	52.44	0.29	13.334	0.000	-138.42		-1.11	0.000
406.06	17.936	7.885	52.41	0.29	13.405	0.000	-141.18		-1.11	0.000
406.34	17.971	7.019	52.38	0.29	13.453	0.000	-145.63		-1.11	0.000
406.62	18.004	6.130	52.35	0.29	13.617	0.000	-152.05		-1.11	0.000
406.89	18.031	5.216	52.32	0.29	13.851	0.000	-154.24		-1.11	0.000
407.17	18.044	4.291	52.31	0.29	14.054	0.000	-131.72		-1.11	0.000
407.45	18.062	3.365	52.29	0.29	14.092	0.000	-58.41		-1.11	0.000
407.72	18.075	2.428	52.28	0.29	14.011	0.000	-23.74		-1.11	0.000
407.99	18.085	1.466	52.26	0.29	13.958	0.000	59.39		-1.11	0.000
408.26	18.088	0.541	52.26	0.29	13.995	0.000	87.78		-1.11	0.000
408.53	18.089	-0.385	52.26	0.29	14.119	0.000	73.02		-1.11	0.000
408.80	18.089	-1.322	52.26	0.29	13.981	0.000	36.69		-1.11	0.000
409.08	18.089	-2.236	52.26	0.29	13.960	0.000	-73.02		-1.11	0.000
409.35	18.086	-3.161	52.26	0.29	14.051	0.000	-135.26		-1.11	0.000
409.62	18.065	-4.087	52.29	0.29	14.163	0.000	-209.62		-1.11	0.000
409.90	18.040	-4.988	52.31	0.29	14.153	0.000	-223.58		-1.11	0.000
410.18	18.024	-5.913	52.33	0.29	14.011	0.000	-243.96		-1.11	0.000
410.46	17.990	-6.803	52.36	0.29	13.843	0.000	-267.69		-1.11	0.000
410.75	17.954	-7.680	52.40	0.29	13.808	0.000	-313.80		-1.11	0.000
411.03	17.912	-8.558	52.44	0.29	13.859	0.000	-338.45		-1.11	0.000
411.31	17.867	-9.411	52.48	0.29	13.913	0.000	-323.31		-1.11	0.000
411.60	17.834	-10.228	52.52	0.29	13.830	0.000	-258.76		-1.11	0.000
411.87	17.780	-11.022	52.57	0.29	13.627	0.000	-220.96		-1.11	0.000
412.15	17.722	-11.791	52.63	0.29	13.676	0.000	-151.64		-1.11	0.000
412.43	17.663	-12.512	52.69	0.29	13.640	0.000	-139.36		-1.11	0.000
412.72	17.598	-13.185	52.75	0.29	13.456	0.000	-144.54		-1.11	0.000
412.99	17.553	-13.846	52.80	0.29	13.207	0.000	-153.52		-1.11	0.000
413.28	17.483	-14.459	52.87	0.29	13.079	0.000	-138.86		-1.11	0.000
413.56	17.410	-15.024	52.94	0.29	13.139	0.000	-93.82		-1.11	0.000
413.84	17.333	-15.565	53.02	0.29	13.201	0.000	-78.37		-1.11	0.000
414.12	17.253	-16.058	53.10	0.29	13.125	0.000	-62.68		-1.11	0.000
414.40	17.198	-16.490	53.15	0.29	12.870	0.000	-58.75		-1.11	0.000
414.68	17.116	-16.887	53.23	0.29	12.587	0.000	-54.48		-1.11	0.000
414.96	17.030	-17.236	53.32	0.29	12.335	0.000	-53.77		-1.11	0.000
415.24	16.943	-17.524	53.41	0.29	12.175	0.000	-37.09		-1.11	0.000
415.51	16.885	-17.776	53.46	0.30	11.976	0.000	-26.64		-1.11	0.000
415.79	16.795	-17.981	53.55	0.30	11.647	0.000	4.29		-1.11	0.000
416.06	16.704	-18.125	53.65	0.30	11.185	0.000	17.87		-1.11	0.000
416.34	16.613	-18.233	53.74	0.30	11.024	0.000	29.64		-1.11	0.000
416.61	16.554	-18.281	53.80	0.30	10.710	0.000	24.06		-1.11	0.000
416.89	16.461	-18.281	53.89	0.30	10.205	0.000	-20.27		-1.11	0.000
417.17	16.370	-18.233	53.98	0.30	9.640	0.000	-114.20		-1.11	0.000
417.45	16.280	-18.137	54.07	0.30	9.131	0.000	-170.70		-1.11	0.000
417.72	16.217	-17.993	54.13	0.30	8.749	0.000	-261.82		-1.11	0.000
418.01	16.131	-17.788	54.22	0.30	8.443	0.000	-297.05		-1.11	0.000
418.28	16.042	-17.548	54.31	0.30	8.043	0.000	-338.89		-1.11	0.000
418.56	15.956	-17.248	54.39	0.30	7.544	0.000	-364.30		-1.11	0.000
418.84	15.898	-16.911	54.45	0.30	7.013	0.000	-411.53		-1.11	0.000
419.11	15.813	-16.526	54.54	0.30	6.544	0.000	-439.50		-1.11	0.000
419.39	15.731	-16.094	54.62	0.30	6.213	0.000	-474.85		-1.11	0.000
419.66	15.653	-15.613	54.70	0.30	6.050	0.000	-481.75		-1.11	0.000
419.94	15.576	-15.096	54.77	0.30	5.643	0.000	-452.96		-1.11	0.000
420.22	15.526	-14.555	54.82	0.30	5.377	0.000	-424.80		-1.11	0.000
420.49	15.456	-13.954	54.89	0.30	5.203	0.000	-346.31		-1.11	0.000
420.77	15.387	-13.317	54.96	0.30	5.076	0.000	-313.44		-1.11	0.000
421.05	15.322	-12.644	55.03	0.30	4.851	0.000	-272.24		-1.11	0.000
421.33	15.281	-11.947	55.07	0.30	4.555	0.000	-281.42		-1.11	0.000
421.61	15.225	-11.190	55.12	0.30	4.318	0.000	-296.11		-1.11	0.000
421.89	15.171	-10.421	55.18	0.30	4.202	0.000	-319.50		-1.11	0.000
422.17	15.121	-9.615	55.23	0.30	4.209	0.000	-326.20		-1.11	0.000
422.44	15.089	-8.774	55.26	0.31	4.178	0.000	-332.73		-1.11	0.000
422.72	15.048	-7.921	55.30	0.31	4.043	0.000	-343.15		-1.11	0.000
423.00	15.011	-7.055	55.34	0.31	3.847	0.000	-376.79		-1.11	0.000
423.28	14.980	-6.142	55.37	0.31	3.731	0.000	-391.42		-1.11	0.000
423.56	14.951	-5.228	55.40	0.31	3.934	0.000	-403.88		-1.11	0.000
423.84	14.935	-4.315	55.41	0.31	3.782	0.000	-399.46		-1.11	0.000
424.12	14.916	-3.365	55.43	0.31	3.647	0.000	-373.91		-1.11	0.000
424.39	14.905	-2.428	55.45	0.31	3.635	0.000	-359.61		-1.11	0.000
424.67	14.898	-1.466	55.45	0.31	3.747	0.000	-328.64		-1.11	0.000
424.94	14.896	-0.529	55.45	0.31	3.854	0.000	-313.40		-1.11	0.000
425.21	14.893	0.421	55.46	0.31	3.851	0.000	-291.09		-1.11	0.000
425.48	14.893	1.358	55.46	0.31	3.735	0.000	-281.98		-1.11	0.000
425.75	14.893	2.272	55.46	0.31	3.654	0.000	-254.36		-1.11	0.000
426.02	14.899	3.185	55.45	0.31	3.681	0.000	-232.05		-1.11	0.000
426.29	14.917	4.099	55.43	0.31	3.818	0.000	-197.96		-1.11	0.000
426.57	14.935	5.012	55.41	0.31	3.698	0.000	-178.89		-1.11	0.000
426.84	14.964	5.913	55.39	0.31	3.667	0.000	-187.26		-1.11	0.000
427.12	14.996	6.803	55.35	0.31	3.772	0.000	-201.59		-1.11	0.000
427.40	15.031	7.680	55.32	0.31	3.906	0.000	-213.65		-1.11	0.000
427.68	15.060	8.534	55.29	0.31	3.943	0.000	-217.84		-1.11	0.000
427.96	15.102	9.363	55.25	0.30	3.858	0.000	-205.73		-1.11	0.000
428.24	15.153	10.180	55.20	0.30	3.772	0.000	-179.14		-1.11	0.000
428.51	15.206	10.962	55.14	0.30	3.764	0.000	-172.25		-1.11	0.000
428.79	15.262	11.731	55.09	0.30	3.906	0.000	-175.19		-1.11	0.000
429.06	15.301	12.440	55.05	0.30	4.050	0.000	-186.14		-1.11	0.000
429.34	15.367	13.125	54.98	0.30	3.840	0.000	-196.33		-1.11	0.000
429.61	15.433	13.762	54.92	0.30	3.935	0.000	-198.82		-1.11	0.000
429.89	15.505	14.375	54.85	0.30	4.103	0.000	-172.66		-1.11	0.000
430.17	15.552	14.940	54.80	0.30	4.215	0.000	-162.00		-1.11	0.000
430.44	15.629	15.469	54.72	0.30	4.199	0.000	-125.87		-1.11	0.000
430.72	15.708	15.950	54.64	0.30	4.122	0.000	-111.40		-1.11	0.000
431.00	15.788	16.394	54.56	0.30	4.120	0.000	-119.72		-1.11	0.000
431.28	15.846	16.803	54.50	0.30	4.257	0.000	-120.27		-1.11	0.000
431.56	15.929	17.163	54.42	0.30	4.443	0.000	-122.82		-1.11	0.000
431.83	16.015	17.464	54.34	0.30	4.663	0.000	-111.74		-1.11	0.000
432.11	16.104	17.728	54.25	0.30	4.786	0.000	-109.94		-1.11	0.000
432.39	16.163	17.933	54.19	0.30	4.901	0.000	-103.07		-1.11	0.000
432.66	16.253	18.101	54.10	0.30	5.229	0.000	-94.48		-1.11	0.000
432.94	16.344	18.209	54.01	0.30	5.461	0.000	-70.90		-1.11	0.000
433.21	16.435	18.269	53.91	0.30	5.624	0.000	-71.91		-1.11	0.000
433.49	16.497	18.281	53.85	0.30	5.868	0.000	-85.57		-1.11	0.000
433.76	16.587	18.245	53.76	0.30	6.254	0.000	-79.37		-1.11	0.000
434.04	16.678	18.161	53.67	0.30	6.792	0.000	-66.88		-1.11	0.000
434.31	16.770	18.029	53.58	0.30	7.335	0.000	-51.19		-1.11	0.000
434.58	16.828	17.849	53.52	0.30	7.774	0.000	-40.55		-1.11	0.000
434.86	16.917	17.620	53.43	0.29	8.146	0.000	-40.87		-1.11	0.000
435.14	17.006	17.344	53.34	0.29	8.556	0.000	-42.11		-1.11	0.000
435.41	17.062	17.031	53.29	0.29	9.051	0.000	-42.66		-1.11	0.000
435.69	17.147	16.647	53.20	0.29	9.361	0.000	-34.65		-1.11	0.000
435.97	17.230	16.238	53.12	0.29	9.643	0.000	-19.79		-1.11	0.000
436.24	17.308	15.781	53.04	0.29	10.032	0.000	6.93		-1.11	0.000
436.52	17.361	15.276	52.99	0.29	10.500	0.000	-4.58		-1.11	0.000
436.79	17.435	14.736	52.91	0.29	10.950	0.000	-23.42		-1.11	0.000
437.07	17.507	14.147	52.84	0.29	11.291	0.000	-78.03		-1.11	0.000
437.35	17.578	13.534	52.77	0.29	11.509	0.000	-106.87		-1.11	0.000
437.63	17.620	12.873	52.73	0.29	11.704	0.000	-125.71		-1.11	0.000
437.90	17.684	12.163	52.67	0.29	12.019	0.000	-131.22		-1.11	0.000
438.18	17.742	11.430	52.61	0.29	12.396	0.000	-134.63		-1.11	0.000
438.46	17.798	10.673	52.55	0.29	12.735	0.000	-144.14		-1.11	0.000
438.75	17.848	9.892	52.50	0.29	12.941	0.000	-165.81		-1.11	0.000
439.02	17.883	9.050	52.47	0.29	12.894	0.000	-170.83		-1.11	0.000
439.30	17.924	8.197	52.43	0.29	13.242	0.000	-178.02		-1.11	0.000
439.58	17.962	7.332	52.39	0.29	13.447	0.000	-185.51		-1.11	0.000
439.86	17.997	6.430	52.35	0.29	13.491	0.000	-198.02		-1.11	0.000
440.14	18.013	5.541	52.34	0.29	13.504	0.000	-203.57		-1.11	0.000
440.41	18.040	4.615	52.31	0.29	13.576	0.000	-206.01		-1.11	0.000
440.69	18.058	3.666	52.29	0.29	13.739	0.000	-204.10		-1.11	0.000
440.96	18.075	2.740	52.28	0.29	13.931	0.000	-198.68		-1.11	0.000
441.24	18.083	1.767	52.27	0.29	13.995	0.000	-178.22		-1.11	0.000
441.51	18.085	0.841	52.26	0.29	13.888	0.000	-160.83		-1.11	0.000
441.78	18.086	-0.096	52.26	0.29	13.796	0.000	-127.46		-1.11	0.000
442.06	18.086	-1.022	52.26	0.29	13.777	0.000	-96.13		-1.11	0.000
442.33	18.086	-1.971	52.26	0.29	13.954	0.000	-7.35		-1.11	0.000
442.60	18.086	-2.909	52.26	0.29	13.817	0.000	48.30		-1.11	0.000
442.87	18.067	-3.810	52.28	0.29	13.745	0.000	145.61		-1.11	0.000
443.15	18.056	-4.712	52.29	0.29	13.801	0.000	182.93		-1.11	0.000
443.43	18.027	-5.625	52.32	0.29	13.894	0.000	214.82		-1.11	0.000
443.71	17.998	-6.526	52.35	0.29	13.916	0.000	209.27		-1.11	0.000
443.99	17.962	-7.416	52.39	0.29	13.784	0.000	170.69		-1.11	0.000
444.26	17.922	-8.293	52.43	0.29	13.607	0.000	142.39		-1.11	0.000
444.54	17.892	-9.135	52.46	0.29	13.502	0.000	94.80		-1.11	0.000
