 flux tru 4x2 mm ap., at 28m, k=2 
 ________________________________ 
                                  
          energy              flux
        4.828290      3.906044E+13
        4.883533      4.635589E+13
        4.938776      5.466277E+13
        4.994020      6.419807E+13
        5.049263      7.505298E+13
        5.104507      8.723266E+13
        5.159751      1.005743E+14
        5.214994      1.149911E+14
        5.270238      1.306839E+14
        5.325482      1.479039E+14
        5.369677      1.624717E+14
        5.424920      1.819708E+14
        5.480164      2.020420E+14
        5.524359      2.184799E+14
        5.579602      2.391409E+14
        5.623797      2.557509E+14
        5.679040      2.759307E+14
        5.723236      2.909892E+14
        5.767430      3.045665E+14
        5.811625      3.162229E+14
        5.855820      3.251577E+14
        5.900015      3.305572E+14
        5.944210      3.319647E+14
        5.988405      3.281567E+14
        6.032599      3.182316E+14
        6.065745      3.069312E+14
        6.098892      2.908646E+14
        6.143086      2.640168E+14
        6.176233      2.378200E+14
        6.209379      2.086759E+14
        6.231476      1.852253E+14
        6.264622      1.486971E+14
        6.286720      1.217645E+14
        6.319866      7.745086E+13
        6.341963      4.805956E+13
        6.364061      2.282869E+13
        6.386158      1.335394E+13
        6.408256      1.340408E+13
        6.441402      1.094157E+13
        6.463500      1.146715E+13
        6.496646      1.266177E+13
        6.518743      1.134990E+13
        6.551889      1.434033E+13
        6.585035      1.269649E+13
        6.629230      1.644303E+13
        6.662376      1.489285E+13
        6.695523      1.872431E+13
        6.739717      1.806447E+13
        6.783912      2.117464E+13
        6.828107      2.378174E+13
        6.872302      2.421204E+13
        6.916497      2.876594E+13
        6.960691      3.015165E+13
        7.004886      3.301830E+13
        7.049081      3.708771E+13
        7.104325      4.023863E+13
        7.148520      4.374572E+13
        7.203763      4.883613E+13
        7.247959      5.235162E+13
        7.303202      5.738887E+13
        7.358445      6.279782E+13
        7.402640      6.726803E+13
        7.457884      7.316567E+13
        7.513128      7.899795E+13
        7.568371      8.446155E+13
        7.623614      9.028581E+13
        7.678858      9.678008E+13
        7.734102      1.029565E+14
        7.789346      1.080175E+14
        7.844589      1.126303E+14
        7.899832      1.177579E+14
        7.955076      1.229594E+14
        8.010320      1.269755E+14
        8.065563      1.294706E+14
        8.120807      1.311106E+14
        8.176050      1.326062E+14
        8.231294      1.337554E+14
        8.286538      1.337823E+14
        8.341782      1.323163E+14
        8.397024      1.294338E+14
        8.452269      1.257541E+14
        8.507512      1.214812E+14
        8.551707      1.185340E+14
        8.606951      1.140842E+14
        8.662194      1.099958E+14
        8.706389      1.068124E+14
        8.761633      1.039988E+14
        8.805827      1.022907E+14
        8.861072      1.028021E+14
        8.905266      1.052110E+14
        8.949461      1.098582E+14
        8.993655      1.162833E+14
        9.037850      1.274991E+14
        9.082046      1.380628E+14
        9.126240      1.579321E+14
        9.170435      1.732737E+14
        9.214629      2.033736E+14
        9.247776      2.189805E+14
        9.280922      2.433198E+14
        9.325117      2.847439E+14
        9.358263      3.065849E+14
        9.391409      3.462879E+14
        9.413507      3.782929E+14
        9.446652      4.024077E+14
        9.468750      4.342809E+14
        9.501897      4.855732E+14
        9.523993      4.716236E+14
        9.546091      2.886569E+14
        9.568189      9.581424E+13
        9.590286      7.194182E+13
        9.623432      5.535321E+13
        9.645530      4.786097E+13
        9.678677      5.740115E+13
        9.700773      6.299323E+13
        9.733919      4.694786E+13
        9.767066      5.489704E+13
        9.811260      5.826257E+13
        9.844407      5.183061E+13
        9.877553      6.355238E+13
        9.921748      5.614645E+13
        9.965942      6.304096E+13
        10.01014      6.170041E+13
        10.05433      6.313261E+13
        10.09853      6.510191E+13
        10.14272      6.413616E+13
        10.18692      6.655135E+13
        10.23111      6.543022E+13
        10.28636      6.671993E+13
        10.33055      6.667861E+13
        10.38579      6.652084E+13
        10.42999      6.625220E+13
        10.48523      6.564454E+13
        10.54048      6.422879E+13
        10.58467      6.393748E+13
        10.63991      6.164002E+13
        10.69516      6.086675E+13
        10.75040      5.865134E+13
        10.80564      5.672530E+13
        10.86089      5.556000E+13
        10.91613      5.312960E+13
        10.97138      5.222849E+13
        11.02662      5.102181E+13
        11.08186      5.021572E+13
        11.13711      5.061936E+13
        11.19235      5.133360E+13
        11.24759      5.325096E+13
        11.30284      5.637272E+13
        11.35808      6.084675E+13
        11.41332      6.659217E+13
        11.46857      7.443720E+13
        11.52381      8.360001E+13
        11.57905      9.502159E+13
        11.63430      1.081337E+14
        11.68954      1.232862E+14
        11.73374      1.368549E+14
        11.78898      1.550337E+14
        11.84422      1.751455E+14
        11.88842      1.923632E+14
        11.94366      2.127560E+14
        11.98786      2.324278E+14
        12.04310      2.533190E+14
        12.08730      2.709509E+14
        12.13149      2.883817E+14
        12.17569      2.997549E+14
        12.21988      3.163917E+14
        12.26408      3.268875E+14
        12.30827      3.288963E+14
        12.35247      3.377011E+14
        12.39666      3.309197E+14
        12.42981      3.236053E+14
        12.46295      3.193675E+14
        12.50715      2.975989E+14
        12.54029      2.739613E+14
        12.57344      2.536876E+14
        12.59554      2.366801E+14
        12.62868      1.918222E+14
        12.65078      1.600223E+14
        12.68393      1.183996E+14
        12.70602      8.895354E+13
        12.72812      6.055007E+13
        12.75022      3.475609E+13
        12.77232      3.181973E+13
        12.80546      3.476112E+13
        12.82756      4.328689E+13
        12.86071      3.433938E+13
        12.88280      2.785721E+13
        12.91595      2.996584E+13
        12.94910      3.802954E+13
        12.99329      3.027562E+13
        13.02644      2.796502E+13
        13.05958      3.179046E+13
        13.10378      3.210554E+13
        13.14797      2.905116E+13
        13.19217      2.986912E+13
        13.23636      3.068204E+13
        13.28056      3.076803E+13
        13.32475      2.992018E+13
        13.36895      3.175416E+13
        13.41314      3.294530E+13
        13.46839      3.326766E+13
        13.51258      3.580041E+13
        13.56782      3.827934E+13
        13.61202      3.986757E+13
        13.66726      4.400564E+13
        13.72251      4.810347E+13
        13.76670      5.153929E+13
        13.82195      5.695589E+13
        13.87719      6.305020E+13
        13.93243      6.954679E+13
        13.98768      7.663958E+13
        14.04292      8.466436E+13
        14.09816      9.294595E+13
        14.15341      1.017874E+14
        14.20865      1.113854E+14
        14.26389      1.204395E+14
        14.31914      1.310146E+14
        14.37438      1.401782E+14
        14.42962      1.506288E+14
        14.48487      1.599629E+14
        14.54011      1.690986E+14
        14.59536      1.781520E+14
        14.65060      1.852437E+14
        14.70584      1.929888E+14
        14.76109      1.979899E+14
        14.81633      2.025196E+14
        14.87157      2.059239E+14
        14.91577      2.057204E+14
        14.97101      2.068834E+14
        15.02626      2.048573E+14
        15.07045      2.012121E+14
        15.12569      1.977920E+14
        15.16989      1.898268E+14
        15.22513      1.807199E+14
        15.26933      1.762648E+14
        15.31352      1.661016E+14
        15.35772      1.567026E+14
        15.40191      1.502460E+14
        15.44611      1.437215E+14
        15.49030      1.366146E+14
        15.53450      1.318866E+14
        15.57869      1.329148E+14
        15.61184      1.379199E+14
        15.64498      1.457489E+14
        15.68918      1.529087E+14
        15.72232      1.716040E+14
        15.75547      1.936683E+14
        15.77757      2.134165E+14
        15.81071      2.464069E+14
        15.83281      2.717867E+14
        15.86596      3.038264E+14
        15.88806      3.113108E+14
        15.91015      2.063817E+14
        15.93225      7.709776E+13
        15.95435      5.665392E+13
        15.98749      4.462435E+13
        16.00959      4.405476E+13
        16.04274      4.606935E+13
        16.06483      4.335104E+13
        16.09798      5.051212E+13
        16.13113      5.465210E+13
        16.17532      5.173905E+13
        16.20847      5.678465E+13
        16.24161      5.934020E+13
        16.28581      6.167214E+13
        16.33000      6.665651E+13
        16.37420      6.994991E+13
        16.41839      7.272855E+13
        16.46259      7.804159E+13
        16.50678      8.158380E+13
        16.55098      8.489687E+13
        16.59517      8.945090E+13
        16.65042      9.410141E+13
        16.69461      9.795401E+13
        16.74986      1.022470E+14
        16.79405      1.060314E+14
        16.84929      1.101081E+14
        16.90454      1.136304E+14
        16.94873      1.173022E+14
        17.00397      1.188770E+14
        17.05922      1.228991E+14
        17.11446      1.236350E+14
        17.16971      1.261248E+14
        17.22495      1.265051E+14
        17.28019      1.270618E+14
        17.33544      1.269026E+14
        17.39068      1.260587E+14
        17.44592      1.250824E+14
        17.50117      1.230077E+14
        17.55641      1.232903E+14
        17.61165      1.206596E+14
        17.66690      1.185921E+14
        17.72214      1.160045E+14
        17.77739      1.140490E+14
        17.83263      1.120160E+14
        17.88787      1.107927E+14
        17.94312      1.102841E+14
        17.99836      1.106414E+14
        18.05360      1.126202E+14
        18.09780      1.147854E+14
        18.15304      1.193075E+14
        18.20829      1.259061E+14
        18.25248      1.326662E+14
        18.30772      1.425611E+14
        18.35192      1.519562E+14
        18.40716      1.670257E+14
        18.45136      1.804608E+14
        18.49555      1.929651E+14
        18.53975      2.069407E+14
        18.58394      2.249036E+14
        18.62814      2.418019E+14
        18.67233      2.536353E+14
        18.71653      2.644413E+14
        18.76072      2.819150E+14
        18.79387      2.895154E+14
        18.82701      2.866243E+14
        18.87121      2.780674E+14
        18.90435      2.800423E+14
        18.93750      2.742113E+14
        18.95960      2.544321E+14
        18.99274      2.214674E+14
        19.01484      1.860151E+14
        19.04799      1.673459E+14
        19.07009      1.259205E+14
        19.09218      1.095718E+14
        19.11428      1.004534E+14
        19.13638      7.776706E+13
        19.16952      6.886057E+13
        19.19162      8.370560E+13
        19.22477      8.368586E+13
        19.24686      1.028438E+14
        19.28001      8.646898E+13
        19.31316      7.310367E+13
        19.35735      8.310188E+13
        19.39050      9.320047E+13
        19.42364      9.007794E+13
        19.46784      8.041106E+13
        19.51204      8.599118E+13
        19.55623      8.870496E+13
        19.60042      8.389432E+13
        19.64462      8.423937E+13
        19.68881      8.531739E+13
        19.73301      8.408409E+13
        19.77720      8.247919E+13
        19.83245      8.161196E+13
        19.87664      8.093713E+13
        19.93188      8.042767E+13
        19.97608      7.810748E+13
        20.03132      8.002487E+13
        20.08657      7.896761E+13
        20.13076      7.787292E+13
        20.18601      7.844274E+13
        20.24125      7.804716E+13
        20.29649      7.872392E+13
        20.35174      7.990121E+13
        20.40698      8.148996E+13
        20.46222      8.438834E+13
        20.51747      8.703750E+13
        20.57271      9.136717E+13
        20.62795      9.658423E+13
        20.68320      1.019698E+14
        20.73844      1.085637E+14
        20.79369      1.165705E+14
        20.84893      1.248680E+14
        20.90417      1.334438E+14
        20.95942      1.436010E+14
        21.01466      1.541180E+14
        21.06990      1.641277E+14
        21.12515      1.746291E+14
        21.18039      1.858929E+14
        21.23563      1.952521E+14
        21.27983      2.025717E+14
        21.33507      2.109898E+14
        21.39032      2.182322E+14
        21.43451      2.218529E+14
        21.48975      2.253427E+14
        21.53395      2.254292E+14
        21.58919      2.244401E+14
        21.63339      2.225548E+14
        21.67758      2.159181E+14
        21.72178      2.076931E+14
        21.76597      1.977984E+14
        21.81017      1.947928E+14
        21.85436      1.804768E+14
        21.89856      1.622629E+14
        21.94275      1.546283E+14
        21.97590      1.545936E+14
        22.00904      1.560474E+14
        22.05324      1.417964E+14
        22.08639      1.394751E+14
        22.11953      1.527840E+14
        22.14163      1.743392E+14
        22.17477      2.010896E+14
        22.19687      2.100324E+14
        22.23002      2.355044E+14
        22.25212      2.561376E+14
        22.27421      1.766191E+14
        22.29631      8.123480E+13
        22.31841      6.066848E+13
        22.35155      7.401575E+13
        22.37365      6.761907E+13
        22.40680      5.023628E+13
        22.42890      5.141948E+13
        22.46204      5.770333E+13
        22.49519      6.452811E+13
        22.53938      5.809689E+13
        22.57253      5.318354E+13
        22.60567      5.717924E+13
        22.64987      6.188021E+13
        22.69407      6.324185E+13
        22.73826      6.160017E+13
        22.78245      6.215114E+13
        22.82665      6.498879E+13
        22.87084      6.880818E+13
        22.91504      7.079447E+13
        22.95923      7.199273E+13
        23.01448      7.633878E+13
        23.05867      7.999563E+13
        23.11391      8.453016E+13
        23.15811      8.813087E+13
        23.21335      9.364757E+13
        23.26860      9.902456E+13
        23.31279      1.032946E+14
        23.36804      1.097435E+14
        23.42328      1.160026E+14
        23.47852      1.217615E+14
        23.53377      1.275616E+14
        23.58901      1.338832E+14
        23.64425      1.400951E+14
        23.69950      1.445620E+14
        23.75474      1.491538E+14
        23.80998      1.543530E+14
        23.86523      1.577284E+14
        23.92047      1.599192E+14
        23.97572      1.619021E+14
        24.03096      1.634385E+14
        24.08620      1.633372E+14
        24.14145      1.617411E+14
        24.19669      1.602229E+14
        24.25193      1.576453E+14
        24.30718      1.535669E+14
        24.36242      1.490747E+14
        24.41766      1.449788E+14
        24.46186      1.409577E+14
        24.51710      1.355883E+14
        24.57235      1.314408E+14
        24.61654      1.283400E+14
        24.67179      1.265784E+14
        24.71598      1.257753E+14
        24.77122      1.266262E+14
        24.81542      1.284932E+14
        24.85961      1.323295E+14
        24.90381      1.404329E+14
        24.94800      1.503607E+14
        24.99220      1.603172E+14
        25.03639      1.697733E+14
        25.08059      1.810688E+14
        25.12478      1.959896E+14
        25.15793      2.097057E+14
        25.19107      2.217681E+14
        25.23527      2.221391E+14
        25.26842      2.184883E+14
        25.30156      2.170358E+14
        25.32366      2.082802E+14
        25.35681      1.939210E+14
        25.37890      1.790228E+14
        25.41205      1.390707E+14
        25.43415      1.318351E+14
        25.45624      1.135391E+14
        25.47834      7.134764E+13
        25.50044      5.416073E+13
        25.53358      7.917569E+13
        25.55568      6.913196E+13
        25.58883      7.778482E+13
        25.61092      7.945382E+13
        25.64407      8.220081E+13
        25.67722      9.472753E+13
        25.72141      8.806880E+13
        25.75456      8.225278E+13
        25.78771      8.431881E+13
        25.83190      9.355906E+13
        25.87609      1.010667E+14
        25.92029      1.010709E+14
        25.96449      1.010687E+14
        26.00868      1.026801E+14
        26.05287      1.057101E+14
        26.09707      1.097253E+14
        26.14126      1.122751E+14
        26.19651      1.127999E+14
        26.24070      1.136580E+14
        26.29595      1.164893E+14
        26.34014      1.170441E+14
        26.39539      1.166765E+14
        26.45063      1.183008E+14
        26.49482      1.180467E+14
        26.55007      1.163101E+14
        26.60531      1.160819E+14
        26.66055      1.148246E+14
        26.71580      1.129421E+14
        26.77104      1.117356E+14
        26.82628      1.096366E+14
        26.88153      1.074676E+14
        26.93677      1.059657E+14
        26.99202      1.044633E+14
        27.04726      1.033383E+14
        27.10250      1.027320E+14
        27.15775      1.023430E+14
        27.21299      1.029833E+14
        27.26823      1.048394E+14
        27.32348      1.074280E+14
        27.37872      1.108450E+14
        27.43396      1.152807E+14
        27.48921      1.210654E+14
        27.54445      1.289418E+14
        27.59969      1.368404E+14
        27.64389      1.436256E+14
        27.69913      1.526917E+14
        27.75438      1.621427E+14
        27.79857      1.697186E+14
        27.85382      1.786767E+14
        27.89801      1.855995E+14
        27.95325      1.933006E+14
        27.99745      1.967423E+14
        28.04164      1.993591E+14
        28.08584      1.978467E+14
        28.13003      1.984453E+14
        28.17423      1.945467E+14
        28.21842      1.916688E+14
        28.26262      1.816163E+14
        28.30681      1.732681E+14
        28.33996      1.658947E+14
        28.37311      1.582319E+14
        28.41730      1.447317E+14
        28.45045      1.456739E+14
        28.48359      1.544786E+14
        28.50569      1.616808E+14
        28.53884      1.965215E+14
        28.56093      2.118485E+14
        28.59408      1.993438E+14
        28.61618      2.028595E+14
        28.63827      1.629557E+14
        28.66037      1.024488E+14
        28.68247      8.273602E+13
        28.71561      9.863234E+13
        28.73771      1.077111E+14
        28.77086      9.952331E+13
        28.79296      9.278198E+13
        28.82610      8.539163E+13
        28.85925      7.941029E+13
        28.90344      8.375106E+13
        28.93659      8.972266E+13
        28.96974      8.801967E+13
        29.01393      8.392759E+13
        29.05813      8.399031E+13
        29.10232      8.564066E+13
        29.14651      8.304596E+13
        29.19071      8.124044E+13
        29.23491      7.940587E+13
        29.27910      7.969814E+13
        29.32329      8.006231E+13
        29.37854      7.936471E+13
        29.42273      7.939312E+13
        29.47798      7.812638E+13
        29.52217      7.834804E+13
        29.57742      7.985115E+13
        29.63266      8.093575E+13
        29.67686      8.194500E+13
        29.73210      8.425072E+13
        29.78734      8.710479E+13
        29.84258      9.047925E+13
        29.89783      9.411524E+13
        29.95307      9.825077E+13
        30.00831      1.032231E+14
        30.06356      1.105968E+14
        30.11880      1.165106E+14
        30.17405      1.221642E+14
        30.22929      1.278495E+14
        30.28453      1.341163E+14
        30.33978      1.406736E+14
        30.39502      1.463560E+14
        30.45026      1.510040E+14
        30.50551      1.553614E+14
        30.56075      1.595079E+14
        30.61599      1.625527E+14
        30.67124      1.637916E+14
        30.72648      1.638758E+14
        30.78172      1.635317E+14
        30.82592      1.627746E+14
        30.88116      1.596099E+14
        30.93641      1.548810E+14
        30.98060      1.512345E+14
        31.03585      1.464226E+14
        31.08004      1.419690E+14
        31.13528      1.378704E+14
        31.17948      1.357740E+14
        31.22367      1.335089E+14
        31.26787      1.316832E+14
        31.31206      1.302098E+14
        31.35626      1.344080E+14
        31.40045      1.413887E+14
        31.44465      1.492112E+14
        31.48884      1.550965E+14
        31.52199      1.612516E+14
        31.55514      1.744501E+14
        31.59933      1.858861E+14
        31.63248      1.863295E+14
        31.66562      1.817466E+14
        31.68772      1.796093E+14
        31.72087      1.704001E+14
        31.74296      1.503570E+14
        31.77611      1.201023E+14
        31.79821      9.814969E+13
        31.82030      8.424980E+13
        31.84240      7.661211E+13
        31.86450      8.288925E+13
        31.89764      6.530158E+13
        31.91974      5.919169E+13
        31.95289      5.841644E+13
        31.97499      5.698066E+13
        32.00813      6.164381E+13
        32.04128      6.588102E+13
        32.08547      6.401560E+13
        32.11862      6.665164E+13
        32.15177      6.974394E+13
        32.19596      7.202242E+13
        32.24016      7.362597E+13
        32.28435      7.333130E+13
        32.32854      7.513548E+13
        32.37274      7.944006E+13
        32.41693      8.230077E+13
        32.46113      8.509162E+13
        32.50533      8.872530E+13
        32.56057      9.549193E+13
        32.60476      9.841480E+13
        32.66001      1.024930E+14
        32.70420      1.059158E+14
        32.75945      1.097341E+14
        32.81469      1.134291E+14
        32.85889      1.167181E+14
        32.91413      1.199022E+14
        32.96937      1.217636E+14
        33.02462      1.239967E+14
        33.07986      1.265183E+14
        33.13510      1.277576E+14
        33.19035      1.276417E+14
        33.24559      1.271836E+14
        33.30083      1.267709E+14
        33.35608      1.261050E+14
        33.41132      1.244466E+14
        33.46656      1.218470E+14
        33.52181      1.191281E+14
        33.57705      1.167408E+14
        33.63229      1.146186E+14
        33.68754      1.120102E+14
        33.74278      1.093740E+14
        33.79802      1.078215E+14
        33.85327      1.070999E+14
        33.90851      1.070200E+14
        33.96375      1.075658E+14
        34.00795      1.088533E+14
        34.06319      1.119394E+14
        34.11844      1.162519E+14
        34.16263      1.205631E+14
        34.21788      1.265316E+14
        34.26207      1.316577E+14
        34.31731      1.383007E+14
        34.36151      1.432536E+14
        34.40570      1.471393E+14
        34.44990      1.505514E+14
        34.49409      1.553100E+14
        34.53829      1.582489E+14
        34.58248      1.578748E+14
        34.62668      1.530464E+14
        34.67087      1.442493E+14
        34.70402      1.352188E+14
        34.73717      1.327489E+14
        34.78136      1.254594E+14
        34.81451      1.208716E+14
        34.84765      1.209798E+14
        34.86975      1.323748E+14
        34.90290      1.533128E+14
        34.92500      1.496442E+14
        34.95814      1.579602E+14
        34.98024      1.764971E+14
        35.00233      1.497373E+14
        35.02443      8.084287E+13
        35.04653      6.238152E+13
        35.07967      8.975422E+13
        35.10177      8.908548E+13
        35.13492      8.491129E+13
        35.15702      9.517332E+13
        35.19016      1.038502E+14
        35.22331      9.503503E+13
        35.26750      8.660447E+13
        35.30065      8.790765E+13
        35.33380      9.363121E+13
        35.37799      9.747720E+13
        35.42219      9.931681E+13
        35.46638      9.842297E+13
        35.51057      9.791654E+13
        35.55477      9.833588E+13
        35.59896      9.804140E+13
        35.64316      9.843392E+13
        35.68736      9.925605E+13
        35.74260      9.825479E+13
        35.78679      9.632094E+13
        35.84204      9.539027E+13
        35.88623      9.497293E+13
        35.94148      9.312557E+13
        35.99672      9.088016E+13
        36.04092      8.971879E+13
        36.09616      8.881136E+13
        36.15140      8.760028E+13
        36.20665      8.622852E+13
        36.26189      8.525172E+13
        36.31713      8.492539E+13
        36.37238      8.533657E+13
        36.42762      8.617974E+13
        36.48286      8.740465E+13
        36.53811      8.909253E+13
        36.59335      9.147733E+13
        36.64859      9.471925E+13
        36.70384      9.863558E+13
        36.75908      1.028841E+14
        36.81432      1.072323E+14
        36.86957      1.117706E+14
        36.92481      1.166101E+14
        36.98005      1.217016E+14
        37.03530      1.265956E+14
        37.09054      1.307758E+14
        37.14579      1.342094E+14
        37.18998      1.364367E+14
        37.24522      1.384660E+14
        37.30047      1.394555E+14
        37.34466      1.392738E+14
        37.39991      1.378374E+14
        37.44410      1.360787E+14
        37.49934      1.339028E+14
        37.54354      1.320116E+14
        37.58773      1.328933E+14
        37.63193      1.305043E+14
        37.67612      1.272990E+14
        37.72032      1.253604E+14
        37.76451      1.267553E+14
        37.80871      1.337882E+14
        37.85290      1.457151E+14
        37.88605      1.520157E+14
        37.91920      1.542863E+14
        37.96339      1.534107E+14
        37.99654      1.589240E+14
        38.02969      1.666278E+14
        38.05178      1.679008E+14
        38.08493      1.614441E+14
        38.10703      1.585693E+14
        38.14017      1.543745E+14
        38.16227      1.182212E+14
        38.18436      9.353394E+13
        38.20646      9.299147E+13
        38.22856      7.113036E+13
        38.26171      5.415414E+13
        38.28380      6.005612E+13
        38.31695      7.191640E+13
        38.33905      8.207902E+13
        38.37219      8.195064E+13
        38.40534      7.141719E+13
        38.44954      6.520264E+13
        38.48268      6.873441E+13
        38.51583      6.978513E+13
        38.56002      6.968163E+13
        38.60422      6.778438E+13
        38.64841      6.491994E+13
        38.69261      6.492431E+13
        38.73680      6.677598E+13
        38.78099      6.736771E+13
        38.82519      6.771376E+13
        38.86938      6.864438E+13
        38.92463      6.985719E+13
        38.96882      7.079285E+13
        39.02407      7.277476E+13
        39.06826      7.503105E+13
        39.12351      7.799616E+13
        39.17875      8.096549E+13
        39.22295      8.367517E+13
        39.27819      8.745849E+13
        39.33343      9.130263E+13
        39.38868      9.517904E+13
        39.44392      9.895284E+13
        39.49916      1.024032E+14
        39.55441      1.056787E+14
        39.60965      1.088538E+14
        39.66489      1.117912E+14
        39.72014      1.143727E+14
        39.77538      1.163259E+14
        39.83062      1.173264E+14
        39.88587      1.175679E+14
        39.94111      1.175103E+14
        39.99636      1.172709E+14
        40.05160      1.167762E+14
        40.10684      1.175356E+14
        40.16209      1.153805E+14
        40.21733      1.129095E+14
        40.27257      1.110522E+14
        40.32782      1.097584E+14
        40.37201      1.089751E+14
        40.42725      1.079960E+14
        40.48250      1.071997E+14
        40.52669      1.074978E+14
        40.58194      1.096048E+14
        40.62613      1.123915E+14
        40.68138      1.158955E+14
        40.72557      1.181825E+14
        40.76976      1.210248E+14
        40.81396      1.240485E+14
        40.85815      1.265506E+14
        40.90235      1.274905E+14
        40.94654      1.278031E+14
        40.99074      1.293471E+14
        41.03493      1.294844E+14
        41.06808      1.267391E+14
        41.10123      1.222460E+14
        41.14542      1.088356E+14
        41.17857      9.690247E+13
        41.21172      8.902390E+13
        41.23381      9.177010E+13
        41.26696      1.024062E+14
        41.28905      1.155081E+14
        41.32220      1.214826E+14
        41.34430      1.160474E+14
        41.36639      9.346320E+13
        41.38849      7.149105E+13
        41.41059      6.989847E+13
        41.44374      6.870841E+13
        41.46584      6.937024E+13
        41.49898      6.930066E+13
        41.52108      6.700945E+13
        41.55422      6.517771E+13
        41.58737      6.621977E+13
        41.63157      6.559314E+13
        41.66471      6.827469E+13
        41.69786      7.010343E+13
        41.74205      7.371322E+13
        41.78625      7.771923E+13
        41.83044      8.013104E+13
        41.87464      8.270400E+13
        41.91883      8.474871E+13
        41.96303      8.596867E+13
        42.00722      8.759790E+13
        42.05141      8.994674E+13
        42.10666      9.276299E+13
        42.15086      9.377819E+13
        42.20610      9.444407E+13
        42.25029      9.566187E+13
        42.30554      9.727868E+13
        42.36078      9.771581E+13
        42.40498      9.727415E+13
        42.46022      9.637100E+13
        42.51546      9.556931E+13
        42.57071      9.597156E+13
        42.62595      9.513151E+13
        42.68119      9.384807E+13
        42.73643      9.207049E+13
        42.79168      9.024453E+13
        42.84692      8.884075E+13
        42.90217      8.797160E+13
        42.95741      8.748991E+13
        43.01265      8.714646E+13
        43.06790      8.685425E+13
        43.12314      8.691862E+13
        43.17839      8.770766E+13
        43.23363      8.920298E+13
        43.28887      9.121165E+13
        43.34412      9.358964E+13
        43.39936      9.624681E+13
        43.45460      9.913672E+13
        43.50985      1.022167E+14
        43.55404      1.046218E+14
        43.60928      1.073255E+14
        43.66453      1.095941E+14
        43.70872      1.110176E+14
        43.76397      1.121429E+14
        43.80816      1.122109E+14
        43.86341      1.115798E+14
