 flux tru 2x1 mm ap., at 28m, k=2 
 ________________________________ 
                                  
          energy              flux
        43.28887      2.370953E+13
        43.34412      2.540602E+13
        43.39936      2.734401E+13
        43.45460      2.952395E+13
        43.50985      3.186390E+13
        43.55404      3.371427E+13
        43.60928      3.587149E+13
        43.66453      3.776544E+13
        43.70872      3.900202E+13
        43.76397      4.014005E+13
        43.80816      4.062365E+13
        43.86341      4.059955E+13
        43.90760      4.021499E+13
        43.95179      3.940721E+13
        43.99599      3.841368E+13
        44.04018      3.748502E+13
        44.08438      3.671101E+13
        44.12857      3.674746E+13
        44.17277      3.798424E+13
        44.21696      4.098647E+13
        44.25011      4.459414E+13
        44.28326      4.922048E+13
        44.32745      5.633353E+13
        44.36060      6.184919E+13
        44.39375      6.611224E+13
        44.41584      6.783253E+13
        44.44899      6.834339E+13
        44.47108      6.611694E+13
        44.50423      5.425936E+13
        44.52633      4.354313E+13
        44.54843      2.801685E+13
        44.57053      1.788753E+13
        44.59262      1.727707E+13
        44.62577      1.475693E+13
        44.64787      1.524992E+13
        44.68101      1.809777E+13
        44.70311      1.937456E+13
        44.73626      2.038368E+13
        44.76940      2.011797E+13
        44.81359      1.763315E+13
        44.84674      1.645018E+13
        44.87989      1.607146E+13
        44.92408      1.685948E+13
        44.96828      1.777838E+13
        45.01247      1.741399E+13
        45.05667      1.683731E+13
        45.10086      1.632968E+13
        45.14506      1.577848E+13
        45.18925      1.507450E+13
        45.23345      1.436408E+13
        45.28869      1.374145E+13
        45.33289      1.341217E+13
        45.38813      1.299339E+13
        45.43232      1.265320E+13
        45.48757      1.235982E+13
        45.54281      1.226584E+13
        45.58701      1.233815E+13
        45.64225      1.260982E+13
        45.69749      1.310878E+13
        45.75274      1.385799E+13
        45.80798      1.483147E+13
        45.86322      1.598867E+13
        45.91846      1.729214E+13
        45.97371      1.872118E+13
        46.02895      2.027792E+13
        46.08420      2.193030E+13
        46.13944      2.358921E+13
        46.19468      2.518389E+13
        46.24993      2.668022E+13
        46.30517      2.803364E+13
        46.36042      2.922114E+13
        46.41566      3.025419E+13
        46.47091      3.108337E+13
        46.52615      3.163318E+13
        46.58139      3.194217E+13
        46.63663      3.207028E+13
        46.69188      3.203722E+13
        46.73607      3.198524E+13
        46.79131      3.197500E+13
        46.84656      3.201240E+13
        46.89075      3.224019E+13
        46.94600      3.298239E+13
        46.99019      3.397452E+13
        47.04544      3.590194E+13
        47.08963      3.786738E+13
        47.13383      4.013261E+13
        47.17802      4.276545E+13
        47.22221      4.551580E+13
        47.26641      4.805774E+13
        47.31060      4.985507E+13
        47.35480      5.119296E+13
        47.39899      5.197257E+13
        47.43214      5.249811E+13
        47.46529      5.202810E+13
        47.50948      4.778010E+13
        47.54263      4.310724E+13
        47.57578      3.608261E+13
        47.59787      3.383829E+13
        47.63102      3.269923E+13
        47.65312      3.538728E+13
        47.68626      4.463210E+13
        47.70836      4.756110E+13
        47.73046      3.891797E+13
        47.75256      2.478927E+13
        47.77465      1.842474E+13
        47.80780      1.261281E+13
        47.82990      9.426560E+12
        47.86304      8.032132E+12
        47.88514      7.990176E+12
        47.91829      8.051764E+12
        47.95143      8.025384E+12
        47.99562      8.024945E+12
        48.02877      7.870190E+12
        48.06192      7.839644E+12
        48.10611      7.957515E+12
        48.15031      8.234630E+12
        48.19450      8.717860E+12
        48.23870      9.271471E+12
        48.28289      9.830829E+12
        48.32709      1.048199E+13
        48.37128      1.126067E+13
        48.41548      1.209047E+13
        48.47072      1.322528E+13
        48.51492      1.425795E+13
        48.57016      1.562665E+13
        48.61435      1.666865E+13
        48.66960      1.788353E+13
        48.72484      1.908552E+13
        48.76904      2.003069E+13
        48.82428      2.109844E+13
        48.87952      2.200766E+13
        48.93477      2.277558E+13
        48.99001      2.335702E+13
        49.04525      2.372156E+13
        49.10050      2.392099E+13
        49.15574      2.401850E+13
        49.21098      2.403733E+13
        49.26623      2.398981E+13
        49.32147      2.387491E+13
        49.37671      2.366510E+13
        49.43196      2.339258E+13
        49.48720      2.318890E+13
        49.54245      2.318238E+13
        49.59769      2.340791E+13
        49.65294      2.382264E+13
        49.70818      2.437274E+13
        49.76342      2.503653E+13
        49.81866      2.588860E+13
        49.87391      2.704849E+13
        49.91810      2.818707E+13
        49.97334      2.974289E+13
        50.02859      3.122905E+13
        50.07278      3.222833E+13
        50.12803      3.323859E+13
        50.17222      3.391878E+13
        50.22747      3.443158E+13
        50.27166      3.439988E+13
        50.31586      3.389790E+13
        50.36005      3.288720E+13
        50.40425      3.172729E+13
        50.44844      3.058415E+13
        50.49263      2.942476E+13
        50.53683      2.887974E+13
        50.58102      2.913913E+13
        50.61417      3.031887E+13
        50.64732      3.373873E+13
        50.69151      3.800295E+13
        50.72466      4.218630E+13
        50.75780      4.707422E+13
        50.77990      4.948370E+13
        50.81305      5.081272E+13
        50.83515      4.788196E+13
        50.86829      4.021630E+13
        50.89039      3.226163E+13
        50.91249      2.306298E+13
        50.93459      1.581990E+13
        50.95668      1.214789E+13
        50.98983      1.319971E+13
        51.01192      1.508233E+13
        51.04507      1.465652E+13
        51.06717      1.336208E+13
        51.10032      1.256680E+13
        51.13346      1.265240E+13
        51.17766      1.345971E+13
        51.21080      1.485108E+13
        51.24395      1.579649E+13
        51.28814      1.667440E+13
        51.33234      1.741989E+13
        51.37653      1.786440E+13
        51.42073      1.826423E+13
        51.46492      1.838901E+13
        51.50912      1.826861E+13
        51.55331      1.827815E+13
        51.59751      1.845720E+13
        51.65275      1.850705E+13
        51.69695      1.822770E+13
        51.75219      1.768458E+13
        51.79639      1.732402E+13
        51.85163      1.702111E+13
        51.90687      1.669825E+13
        51.95107      1.634819E+13
        52.00631      1.586000E+13
        52.06155      1.544327E+13
        52.11679      1.520173E+13
        52.17204      1.516397E+13
        52.22728      1.529152E+13
        52.28253      1.553149E+13
        52.33777      1.587546E+13
        52.39302      1.635787E+13
        52.44826      1.699997E+13
        52.50350      1.779037E+13
        52.55875      1.870017E+13
        52.61399      1.968347E+13
        52.66924      2.068321E+13
        52.72448      2.165958E+13
        52.77972      2.260369E+13
        52.83496      2.349826E+13
        52.89021      2.429517E+13
        52.94545      2.496142E+13
        53.00069      2.548925E+13
        53.05593      2.585352E+13
        53.10013      2.603145E+13
        53.15538      2.619462E+13
        53.21062      2.634428E+13
        53.25481      2.645007E+13
        53.31005      2.670850E+13
        53.35425      2.712456E+13
        53.40949      2.793500E+13
        53.45369      2.899255E+13
        53.49789      3.048528E+13
        53.54208      3.232537E+13
        53.58628      3.463264E+13
        53.63047      3.814898E+13
        53.67467      4.090410E+13
        53.71886      4.346927E+13
        53.76306      4.527658E+13
        53.79620      4.587395E+13
        53.82935      4.504977E+13
        53.87354      4.293082E+13
        53.90668      4.005371E+13
        53.93984      3.816947E+13
        53.96193      3.587221E+13
        53.99508      3.670015E+13
        54.01718      3.903286E+13
        54.05032      4.408556E+13
        54.07242      4.248143E+13
        54.09452      3.130663E+13
        54.11662      1.885289E+13
        54.13871      1.419095E+13
        54.17186      1.386811E+13
        54.19395      1.379058E+13
        54.22710      1.460885E+13
        54.24920      1.542952E+13
        54.28235      1.576986E+13
        54.31549      1.472453E+13
        54.35969      1.250347E+13
        54.39283      1.114786E+13
        54.42598      1.038749E+13
        54.47017      1.021055E+13
        54.51437      1.025655E+13
        54.55857      1.009831E+13
        54.60276      9.881815E+12
        54.64695      9.723664E+12
        54.69115      9.587690E+12
        54.73534      9.503103E+12
        54.77954      9.499997E+12
        54.83478      9.653650E+12
        54.87898      9.911137E+12
        54.93422      1.037165E+13
        54.97842      1.084913E+13
        55.03366      1.159742E+13
        55.08890      1.247076E+13
        55.13310      1.321156E+13
        55.18834      1.415351E+13
        55.24358      1.510292E+13
        55.29882      1.604564E+13
        55.35407      1.694843E+13
        55.40932      1.779339E+13
        55.46456      1.858445E+13
        55.51980      1.930625E+13
        55.57505      1.992916E+13
        55.63029      2.044760E+13
        55.68553      2.087871E+13
        55.74078      2.123578E+13
        55.79602      2.152585E+13
        55.85126      2.177242E+13
        55.90651      2.202093E+13
        55.96175      2.230776E+13
        56.01699      2.264822E+13
        56.07224      2.306517E+13
        56.12748      2.358590E+13
        56.18272      2.421751E+13
        56.23797      2.495857E+13
        56.28216      2.564148E+13
        56.33741      2.664393E+13
        56.39265      2.783777E+13
        56.43684      2.890774E+13
        56.49208      3.024768E+13
        56.53628      3.118412E+13
        56.59153      3.205808E+13
        56.63572      3.281666E+13
        56.67992      3.290537E+13
        56.72411      3.273414E+13
        56.76831      3.218665E+13
        56.81250      3.111886E+13
        56.85670      2.949129E+13
        56.90089      2.762656E+13
        56.94509      2.697946E+13
        56.97823      2.731189E+13
        57.01138      2.828788E+13
        57.05557      3.080871E+13
        57.08872      3.350907E+13
        57.12187      3.616014E+13
        57.14397      3.796236E+13
        57.17711      3.918434E+13
        57.19921      3.759394E+13
        57.23235      3.008995E+13
        57.25445      2.262665E+13
        57.27655      1.596316E+13
        57.29865      1.136342E+13
        57.32074      8.761848E+12
        57.35389      7.326211E+12
        57.37599      6.779460E+12
        57.40913      7.256559E+12
        57.43123      7.239952E+12
        57.46438      7.184228E+12
        57.49752      7.725470E+12
        57.54172      8.216886E+12
        57.57486      8.628909E+12
        57.60801      9.232642E+12
        57.65220      1.000429E+13
        57.69640      1.080202E+13
        57.74060      1.155826E+13
        57.78479      1.225056E+13
        57.82898      1.287620E+13
        57.87318      1.346199E+13
        57.91737      1.412248E+13
        57.96157      1.485341E+13
        58.01682      1.564694E+13
        58.06101      1.607511E+13
        58.11625      1.645116E+13
        58.16045      1.669851E+13
        58.21569      1.694691E+13
        58.27093      1.712034E+13
        58.31513      1.721777E+13
        58.37037      1.729042E+13
        58.42561      1.728203E+13
        58.48085      1.718143E+13
        58.53610      1.704131E+13
        58.59135      1.694138E+13
        58.64659      1.692922E+13
        58.70183      1.701548E+13
        58.75708      1.718774E+13
        58.81232      1.742076E+13
        58.86756      1.769052E+13
        58.92281      1.799039E+13
        58.97805      1.833841E+13
        59.03329      1.876298E+13
        59.08854      1.927062E+13
        59.14378      1.983119E+13
        59.19902      2.039023E+13
        59.25427      2.089063E+13
        59.30951      2.129988E+13
        59.36475      2.162487E+13
        59.42000      2.188148E+13
        59.46420      2.202699E+13
        59.51944      2.209758E+13
        59.57468      2.203118E+13
        59.61887      2.291317E+13
        59.67412      2.272142E+13
        59.71831      2.259484E+13
        59.77356      2.262353E+13
        59.81775      2.282561E+13
        59.86195      2.326714E+13
        59.90614      2.407367E+13
        59.95034      2.522884E+13
        59.99453      2.677967E+13
        60.03873      2.871709E+13
        60.08292      3.077536E+13
        60.12712      3.264524E+13
        60.16026      3.345793E+13
        60.19341      3.406782E+13
        60.23760      3.386921E+13
        60.27075      3.292932E+13
        60.30390      3.158498E+13
        60.32600      3.065773E+13
        60.35914      3.023230E+13
        60.38124      2.946300E+13
        60.41438      3.106242E+13
        60.43648      3.182335E+13
        60.45858      2.883127E+13
        60.48067      2.150613E+13
        60.50277      1.488983E+13
        60.53592      1.275524E+13
        60.55802      1.339564E+13
        60.59116      1.492405E+13
        60.61326      1.561679E+13
        60.64641      1.548453E+13
        60.67955      1.469182E+13
        60.72375      1.413601E+13
        60.75689      1.404283E+13
        60.79004      1.402192E+13
        60.83423      1.404905E+13
        60.87843      1.403826E+13
        60.92263      1.375780E+13
        60.96682      1.343355E+13
        61.01101      1.322749E+13
        61.05521      1.304913E+13
        61.09940      1.271521E+13
        61.14360      1.227281E+13
        61.19884      1.182735E+13
        61.24304      1.162586E+13
        61.29828      1.152498E+13
        61.34248      1.151759E+13
        61.39772      1.154831E+13
        61.45296      1.161493E+13
        61.49716      1.172087E+13
        61.55240      1.195337E+13
        61.60764      1.230648E+13
        61.66289      1.275248E+13
        61.71814      1.324028E+13
        61.77338      1.373074E+13
        61.82862      1.421112E+13
        61.88386      1.467770E+13
        61.93911      1.512388E+13
        61.99435      1.554560E+13
        62.04959      1.594645E+13
        62.10484      1.632839E+13
        62.16008      1.668355E+13
        62.21533      1.700383E+13
        62.27057      1.729722E+13
        62.32581      1.758708E+13
        62.38105      1.789467E+13
        62.43630      1.822981E+13
        62.49154      1.860503E+13
        62.54679      1.905169E+13
        62.60203      2.071941E+13
        62.64622      2.122318E+13
        62.70147      2.198104E+13
        62.75671      2.291698E+13
        62.80090      2.378826E+13
        62.85615      2.498432E+13
        62.90034      2.596539E+13
        62.95559      2.712512E+13
        62.99978      2.797406E+13
        63.04398      2.875562E+13
        63.08817      2.939900E+13
        63.13237      2.981138E+13
        63.17656      2.985349E+13
        63.22076      2.940529E+13
        63.26495      2.892366E+13
        63.30915      2.846951E+13
        63.34229      2.794893E+13
        63.37544      2.758427E+13
        63.41963      2.740950E+13
        63.45278      2.783996E+13
        63.48593      2.874919E+13
        63.50803      3.003241E+13
        63.54117      3.172233E+13
        63.56327      3.210666E+13
        63.59641      2.898233E+13
        63.61851      2.403443E+13
        63.64061      1.849725E+13
        63.66271      1.536157E+13
        63.68481      1.441696E+13
        63.71795      1.258931E+13
        63.74005      1.067655E+13
        63.77319      8.070025E+12
        63.79529      7.125675E+12
        63.82844      6.440461E+12
        63.86158      6.200313E+12
        63.90578      6.305314E+12
        63.93892      6.603147E+12
        63.97207      6.837234E+12
        64.01627      7.126026E+12
        64.06046      7.404650E+12
        64.10466      7.637735E+12
        64.14885      7.940356E+12
        64.19305      8.273195E+12
        64.23724      8.649167E+12
        64.28143      9.101766E+12
        64.32563      9.606437E+12
        64.38087      1.023968E+13
        64.42507      1.072270E+13
        64.48032      1.131631E+13
        64.52451      1.178803E+13
        64.57975      1.234801E+13
        64.63499      1.283286E+13
        64.67919      1.316147E+13
        64.73443      1.352538E+13
        64.78967      1.385711E+13
        64.84492      1.415561E+13
        64.90016      1.442349E+13
        64.95541      1.466941E+13
        65.01065      1.489828E+13
        65.06589      1.511639E+13
        65.12114      1.534015E+13
        65.17638      1.559615E+13
        65.23162      1.590924E+13
        65.28687      1.628653E+13
        65.34211      1.671290E+13
        65.39735      1.716212E+13
        65.45260      1.761147E+13
        65.50784      1.804991E+13
        65.56308      1.897836E+13
        65.61833      1.940462E+13
        65.67358      1.985114E+13
        65.72881      2.031354E+13
        65.78406      2.075879E+13
        65.82825      2.106018E+13
        65.88350      2.130170E+13
        65.93874      2.133555E+13
        65.98293      2.122680E+13
        66.03818      2.101977E+13
        66.08237      2.084576E+13
        66.13762      2.059498E+13
        66.18182      2.038126E+13
        66.22601      2.017919E+13
        66.27020      1.999800E+13
        66.31440      2.000093E+13
        66.35859      2.038493E+13
        66.40279      2.114796E+13
        66.44698      2.228180E+13
        66.49118      2.357240E+13
        66.52432      2.449811E+13
        66.55746      2.521468E+13
        66.60166      2.526151E+13
        66.63481      2.497076E+13
        66.66796      2.337401E+13
        66.69006      2.227330E+13
        66.72320      1.990324E+13
        66.74530      1.879988E+13
        66.77844      2.108151E+13
        66.80054      2.236601E+13
        66.82264      1.909502E+13
        66.84473      1.271941E+13
        66.86684      8.940971E+12
        66.89998      8.786777E+12
        66.92208      9.847729E+12
        66.95522      9.767073E+12
        66.97732      9.943183E+12
        67.01047      1.054218E+13
        67.04362      1.039305E+13
        67.08781      1.022519E+13
        67.12096      1.041438E+13
        67.15410      1.070556E+13
        67.19830      1.121119E+13
        67.24249      1.172904E+13
        67.28669      1.196579E+13
        67.33088      1.212750E+13
        67.37508      1.235280E+13
        67.41927      1.256417E+13
        67.46346      1.263969E+13
        67.50766      1.258371E+13
        67.56290      1.246874E+13
        67.60710      1.240706E+13
        67.66235      1.236365E+13
        67.70654      1.233212E+13
        67.76178      1.229413E+13
        67.81702      1.228026E+13
        67.86122      1.229915E+13
        67.91647      1.236850E+13
        67.97170      1.249145E+13
        68.02695      1.265948E+13
        68.08219      1.285707E+13
        68.13744      1.307224E+13
        68.19268      1.329952E+13
        68.24792      1.353553E+13
        68.30317      1.377239E+13
        68.35841      1.399751E+13
        68.41366      1.420047E+13
        68.46889      1.437824E+13
        68.52414      1.453208E+13
        68.57938      1.519295E+13
        68.63463      1.533584E+13
        68.68987      1.546856E+13
        68.74512      1.560217E+13
        68.80036      1.574394E+13
        68.85561      1.589330E+13
        68.91084      1.604871E+13
        68.96609      1.622553E+13
        69.01028      1.640735E+13
        69.06553      1.671540E+13
        69.12077      1.713082E+13
        69.16496      1.755398E+13
        69.22021      1.821736E+13
        69.26440      1.885721E+13
        69.31965      1.978040E+13
        69.36385      2.059629E+13
        69.40804      2.141543E+13
        69.45223      2.218577E+13
        69.49643      2.285957E+13
        69.54062      2.332704E+13
        69.58482      2.361858E+13
        69.62901      2.378831E+13
        69.67321      2.368578E+13
        69.70635      2.372672E+13
        69.73950      2.406257E+13
        69.78369      2.476091E+13
        69.81684      2.567602E+13
        69.84999      2.653755E+13
        69.87209      2.734377E+13
        69.90523      2.877422E+13
        69.92733      2.915854E+13
        69.96047      2.769273E+13
        69.98257      2.481765E+13
        70.00467      1.832966E+13
        70.02677      1.227514E+13
        70.04887      1.024257E+13
        70.08201      1.189579E+13
        70.10411      1.152952E+13
        70.13725      1.049602E+13
        70.15935      9.923633E+12
        70.19250      9.028189E+12
        70.22565      8.926753E+12
        70.26984      9.422349E+12
        70.30299      9.918240E+12
        70.33613      9.964680E+12
        70.38033      9.494412E+12
        70.42452      9.082625E+12
        70.46872      8.805053E+12
        70.51291      8.622926E+12
        70.55711      8.526159E+12
        70.60130      8.509753E+12
        70.64550      8.551550E+12
        70.68969      8.629067E+12
        70.74493      8.782437E+12
        70.78913      8.951392E+12
        70.84438      9.214340E+12
        70.88857      9.461126E+12
        70.94381      9.793974E+12
        70.99905      1.011390E+13
        71.04325      1.033953E+13
        71.09850      1.058364E+13
        71.15373      1.080025E+13
        71.20898      1.099991E+13
        71.26423      1.118661E+13
        71.31947      1.136661E+13
        71.37471      1.155112E+13
        71.42995      1.174959E+13
        71.48520      1.196580E+13
        71.54044      1.309755E+13
        71.59569      1.338304E+13
        71.65092      1.369431E+13
        71.70617      1.403234E+13
        71.76142      1.439473E+13
        71.81666      1.477780E+13
        71.87190      1.518247E+13
        71.92715      1.561669E+13
        71.98239      1.609050E+13
        72.03764      1.660532E+13
        72.09288      1.714843E+13
        72.14812      1.769706E+13
        72.19231      1.812040E+13
        72.24756      1.860141E+13
        72.30280      1.900182E+13
        72.34699      1.925750E+13
        72.40224      1.950654E+13
        72.44643      1.965946E+13
        72.50168      1.979545E+13
        72.54588      1.982322E+13
        72.59007      1.971695E+13
        72.63426      1.950965E+13
        72.67846      1.936249E+13
        72.72265      1.940512E+13
        72.76685      1.972840E+13
        72.81104      2.033278E+13
        72.85524      2.094958E+13
        72.88838      2.132072E+13
        72.92153      2.142075E+13
        72.96573      2.106533E+13
        72.99887      2.020887E+13
        73.03202      1.877025E+13
        73.05412      1.819630E+13
        73.08727      1.627268E+13
        73.10936      1.582574E+13
        73.14250      1.700816E+13
        73.16460      1.737505E+13
        73.18670      1.498507E+13
        73.20880      1.107103E+13
        73.23090      8.171969E+12
        73.26404      6.348480E+12
        73.28614      6.584799E+12
        73.31928      6.746597E+12
        73.34138      6.414533E+12
        73.37453      6.411063E+12
        73.40768      6.677131E+12
        73.45187      6.610835E+12
        73.48502      6.572902E+12
        73.51816      6.752225E+12
        73.56236      7.213252E+12
        73.60655      7.728360E+12
        73.65075      8.080470E+12
        73.69494      8.305183E+12
        73.73914      8.554251E+12
        73.78333      8.850863E+12
        73.82753      9.167153E+12
        73.87173      9.451999E+12
        73.92696      9.693548E+12
        73.97116      9.808207E+12
        74.02641      9.918984E+12
        74.07060      1.000868E+13
        74.12584      1.012933E+13
        74.18108      1.026824E+13
        74.22528      1.040078E+13
        74.28053      1.059315E+13
        74.33576      1.080399E+13
        74.39101      1.102240E+13
        74.44626      1.124688E+13
        74.50150      1.220249E+13
        74.55674      1.243229E+13
        74.61198      1.266632E+13
        74.66723      1.290184E+13
        74.72247      1.313484E+13
        74.77772      1.336020E+13
        74.83295      1.357257E+13
        74.88820      1.376730E+13
        74.94345      1.393962E+13
        74.99869      1.408541E+13
        75.05393      1.420266E+13
        75.10918      1.429199E+13
        75.16442      1.435566E+13
        75.21967      1.439706E+13
        75.27491      1.441951E+13
        75.33015      1.442286E+13
        75.37434      1.441174E+13
        75.42959      1.439245E+13
        75.48483      1.439549E+13
        75.52903      1.442988E+13
        75.58427      1.451604E+13
        75.62846      1.463064E+13
        75.68371      1.487062E+13
        75.72791      1.515902E+13
        75.77210      1.553886E+13
        75.81630      1.600287E+13
        75.86049      1.651296E+13
        75.90469      1.700149E+13
        75.94888      1.734981E+13
        75.99307      1.742400E+13
        76.03727      1.734103E+13
        76.07041      1.729681E+13
        76.10356      1.724437E+13
        76.14776      1.747295E+13
        76.18090      1.781048E+13
        76.21405      1.887175E+13
        76.23615      1.999258E+13
        76.26929      2.148297E+13
        76.29139      2.188873E+13
        76.32453      1.955783E+13
        76.34663      1.584555E+13
        76.36873      1.213318E+13
        76.39083      1.072408E+13
        76.41293      9.750731E+12
        76.44607      8.995776E+12
        76.46817      9.302596E+12
        76.50131      1.070630E+13
        76.52341      1.084031E+13
        76.55656      1.024768E+13
        76.58971      9.740470E+12
        76.63390      9.367041E+12
        76.66705      9.148659E+12
        76.70019      8.990575E+12
        76.74438      8.880605E+12
        76.78858      8.783716E+12
        76.83278      8.738993E+12
        76.87697      8.770866E+12
        76.92117      8.849738E+12
        76.96536      8.913745E+12
        77.00956      8.918890E+12
        77.05376      8.883887E+12
        77.10899      8.863267E+12
        77.15319      8.903759E+12
        77.20844      9.027792E+12
        77.25263      9.169584E+12
        77.30788      9.367221E+12
        77.36311      9.549321E+12
        77.40731      9.666138E+12
        77.46255      9.774359E+12
        77.51780      1.019739E+13
        77.57304      1.027433E+13
        77.62829      1.035738E+13
        77.68353      1.044708E+13
        77.73877      1.053981E+13
        77.79401      1.063415E+13
        77.84926      1.073079E+13
        77.90450      1.083028E+13
        77.95975      1.093329E+13
        78.01499      1.104312E+13
        78.07023      1.116692E+13
        78.12548      1.131405E+13
        78.18072      1.149272E+13
        78.23596      1.170722E+13
        78.29121      1.195629E+13
        78.34645      1.223599E+13
        78.40170      1.254579E+13
        78.45694      1.289050E+13
        78.51218      1.327314E+13
        78.55637      1.360373E+13
        78.61162      1.404197E+13
        78.66686      1.450444E+13
        78.71106      1.488791E+13
        78.76630      1.537180E+13
        78.81049      1.575010E+13
        78.86574      1.619194E+13
        78.90993      1.650472E+13
        78.95413      1.677302E+13
        78.99833      1.697895E+13
        79.04253      1.708558E+13
        79.08672      1.715497E+13
        79.13091      1.740114E+13
        79.17510      1.786525E+13
        79.21930      1.850560E+13
        79.25245      1.907137E+13
        79.28559      1.960887E+13
        79.32979      1.967401E+13
        79.36293      1.885479E+13
        79.39608      1.815266E+13
        79.41817      1.758003E+13
        79.45132      1.551412E+13
        79.47342      1.495554E+13
        79.50656      1.420551E+13
        79.52866      1.474916E+13
        79.55076      1.414178E+13
        79.57286      1.194044E+13
        79.59496      1.036212E+13
        79.62810      8.660632E+12
        79.65020      8.161182E+12
        79.68334      7.310111E+12
        79.70544      6.841040E+12
        79.73859      6.328551E+12
        79.77174      6.041751E+12
        79.81593      5.990847E+12
        79.84908      6.031939E+12
        79.88222      6.115133E+12
        79.92641      6.311538E+12
        79.97061      6.521934E+12
        80.01481      6.739727E+12
        80.05900      6.943574E+12
        80.10320      7.097065E+12
        80.14739      7.213871E+12
        80.19159      7.333365E+12
        80.23579      7.476190E+12
        80.29102      7.657972E+12
        80.33522      7.771287E+12
        80.39046      7.866469E+12
        80.43466      7.925134E+12
        80.48991      8.535818E+12
        80.54514      8.656466E+12
        80.58934      8.761401E+12
        80.64458      8.903307E+12
        80.69983      9.059943E+12
        80.75507      9.234027E+12
        80.81032      9.427772E+12
        80.86556      9.643382E+12
        80.92080      9.882107E+12
        80.97604      1.014271E+13
        81.03129      1.042051E+13
        81.08653      1.070806E+13
        81.14178      1.099612E+13
        81.19702      1.127548E+13
        81.25226      1.153941E+13
        81.30751      1.178575E+13
        81.36275      1.201679E+13
        81.41799      1.223780E+13
        81.47324      1.245437E+13
        81.52848      1.267000E+13
        81.58372      1.288373E+13
        81.63897      1.308798E+13
        81.69421      1.326932E+13
        81.73840      1.338720E+13
        81.79365      1.348812E+13
        81.84889      1.352830E+13
        81.89309      1.351915E+13
        81.94833      1.348268E+13
        81.99252      1.346419E+13
        82.04777      1.347390E+13
        82.09196      1.350685E+13
        82.13616      1.357241E+13
        82.18036      1.368630E+13
        82.22456      1.385125E+13
        82.26875      1.402438E+13
        82.31294      1.409895E+13
        82.35713      1.402066E+13
        82.40133      1.388829E+13
        82.43448      1.364850E+13
        82.46762      1.330545E+13
        82.51182      1.316489E+13
        82.54496      1.339058E+13
        82.57811      1.415514E+13
        82.60021      1.483736E+13
        82.63335      1.640969E+13
        82.65545      1.723871E+13
        82.68860      1.616968E+13
        82.71069      1.277783E+13
        82.73279      8.635561E+12
        82.75489      6.577125E+12
        82.77699      5.862161E+12
        82.81013      5.730897E+12
        82.83223      5.664726E+12
        82.86537      5.726925E+12
        82.88747      6.210517E+12
        82.92062      6.830722E+12
        82.95377      6.977290E+12
        82.99796      6.849394E+12
        83.03111      6.824373E+12
        83.06425      6.867878E+12
        83.10844      6.951186E+12
        83.15264      7.054180E+12
        83.19684      7.140029E+12
        83.24103      7.156628E+12
        83.28522      7.147188E+12
        83.32942      7.168178E+12
        83.37362      7.219391E+12
        83.41782      7.283493E+12
        83.47306      8.074600E+12
        83.51725      8.181289E+12
        83.57249      8.338076E+12
        83.61669      8.474790E+12
        83.67194      8.648291E+12
        83.72717      8.814130E+12
        83.77137      8.938596E+12
        83.82661      9.086515E+12
        83.88186      9.229160E+12
        83.93710      9.366691E+12
        83.99235      9.497391E+12
        84.04759      9.617803E+12
        84.10283      9.722346E+12
        84.15807      9.805701E+12
        84.21333      9.866256E+12
        84.26856      9.907594E+12
        84.32381      9.936823E+12
        84.37905      9.961904E+12
        84.43429      9.989929E+12
        84.48954      1.002650E+13
        84.54478      1.007505E+13
        84.60002      1.013645E+13
        84.65527      1.020907E+13
        84.71052      1.028923E+13
        84.76575      1.037092E+13
        84.82100      1.044817E+13
        84.87624      1.052233E+13
        84.92044      1.058981E+13
        84.97568      1.070669E+13
        85.03092      1.088151E+13
        85.07512      1.106753E+13
        85.13036      1.134938E+13
        85.17455      1.160468E+13
        85.22980      1.194525E+13
        85.27399      1.221822E+13
        85.31819      1.247437E+13
        85.36239      1.269822E+13
        85.40659      1.288465E+13
        85.45078      1.306961E+13
        85.49497      1.328545E+13
        85.53917      1.356824E+13
        85.58336      1.408874E+13
        85.61651      1.464346E+13
        85.64965      1.526186E+13
        85.69385      1.601504E+13
        85.72699      1.627376E+13
        85.76014      1.623659E+13
        85.78224      1.553093E+13
        85.81538      1.307640E+13
        85.83748      1.211730E+13
        85.87063      1.137359E+13
        85.89272      1.116082E+13
        85.91483      1.042998E+13
        85.93692      9.131372E+12
        85.95901      7.719255E+12
        85.99216      6.999903E+12
        86.01426      7.243002E+12
        86.04740      7.645911E+12
        86.06950      7.528069E+12
        86.10265      7.267544E+12
        86.13580      7.085831E+12
        86.17999      6.701687E+12
        86.21313      6.465453E+12
        86.24628      6.341032E+12
        86.29047      6.280029E+12
        86.33467      6.313106E+12
        86.37887      6.393148E+12
        86.42306      6.851567E+12
        86.46725      6.952557E+12
        86.51145      7.050428E+12
        86.55565      7.142666E+12
        86.59985      7.231267E+12
        86.65509      7.342349E+12
        86.69928      7.426336E+12
        86.75452      7.506978E+12
        86.79872      7.543618E+12
        86.85397      7.560977E+12
        86.90920      7.565343E+12
        86.95340      7.570302E+12
        87.00864      7.584307E+12
        87.06389      7.610102E+12
        87.11913      7.651668E+12
