MASS ABSORBTION COEFFICIENTS

Comments:

Each elements data starts with a line including the word "BEGIN" folllowed
by (in order):
	Element's name
	Chemical symbol
	Z - atomic number
	A - Atomic weight
	Density (in gr/cm^3)

Following the opening line the data is written as pairs of numbers.  The first
entry of the pair is photon energy (in keV) and the second is mass absorbtion
coefficient (in cm^2/gr).  The elements data ends with the word "END".  Blank
lines and comments are allowed.

begin	Vacuum			_V	 0	  1e-18		 1e-18

	  1e-3		    1e-18
	  1e0		    1e-18
	  1e3		    1e-18

end

begin	Hydrogen		H	 1	  1.008		 0.00008375
	  2.820		 2104.

	  2.820		 2194.
	  3.000		 1902.
	  5.000		  553.4
	 10.000		   96.91
	 10.207		   92.01

	 10.207		  233.4
	 10.855		  198.3
	 11.544		  168.9

	 11.544		  231.2
	 11.819		  226.8
	 12.100		  206.5

	 12.100		  238.2
	 15.000		  138.9
	 20.000		   65.73
	 30.000		   22.73
	 50.000		    5.949
	 69.525		    2.552

	 69.525		   11.23
	 80.000		    7.810
	100.000		    4.438
	150.000			1.581
	200.000			0.7844
	300.000			0.3238
	500.000			0.1378

end

begin	Rhenium			Re	75	186.2		21.02

	  1.000		 3872.
	  1.500		 1729.
	  1.822		 1147.

	  1.822		 1152.
	  1.885		 1251.
	  1.949		 2689.

	  1.949		 3802.
	  2.000		 3773.
	  2.367		 2696.

	  2.367		 3124.
	  2.520		 2686.
	  2.682		 2309.

	  2.682		 2454.
	  2.804		 2210.
	  2.932		 1992.

	  2.932		 2078.
	  3.000		 1972.
	  5.000		  575.9
	 10.000		  101.1
	 10.535		   88.58

	 10.535		  223.4
	 11.225		  196.4
	 11.959		  160.0

	 11.959		  219.1
	 12.239		  207.9
	 12.527		  196.1

	 12.527		  226.2
	 15.000		  144.0
	 20.000		   68.35
	 30.000		   23.67
	 50.000		    6.206
	 71.676		    2.464

	 71.676		   10.73
	 80.000		    8.069
	100.000		    4.587
	150.000			1.637
	200.000			0.8119
	300.000			0.3339
	500.000			0.1409

end

begin	Osmium			Os	76	190.2		22.57

	  1.000		 4032.
	  1.500		 1801.
	  1.960		 1023.

	  1.960		 2003.
	  2.000		 2218.
	  2.031		 2622.

	  2.031		 2864.
	  2.234		 2852.
	  2.457		 2546.

	  2.457		 2948.
	  2.619		 2524.
	  2.792		 2161.

	  2.792		 2296.
	  3.000		 1938.
	  3.049		 1869.

	  3.049		 1949.
	  4.000		 1023.
	  5.000		  593.6
	 10.000		  104.5
	 10.871		   84.58

	 10.871		  212.1
	 11.603		  186.0
	 12.385		  150.3

	 12.385		  206.0
	 12.673		  195.6
	 12.968		  184.6

	 12.968		  212.9
	 15.000		  147.8
	 20.000		   70.39
	 30.000		   24.43
	 50.000		    6.414
	 73.871		    2.360

	 73.871		   10.16
	 80.000		    8.290
	100.000		    4.696
	150.000			1.680
	200.000			0.8327
	300.000			0.3414
	500.000			0.1428

end

begin	Iridium			Ir	77	192.2		22.42

	  1.000		 4243.
	  1.500		 1898.
	  2.040		  988.2

	  2.040		 1066.
	  2.078		 1492.
	  2.116		 2478.

	  2.116		 2608.
	  2.323		 2621.
	  2.551		 2424.

	  2.551		 2800.
	  2.724		 2393.
	  2.909		 2041.

	  2.909		 2166.
	  3.000		 2011.
	  3.174		 1767.

	  3.174		 1843.
	  4.000		 1063.
	  5.000		  617.8
	 10.000		  109.0
	 11.215		   81.55

	 11.215		  203.8
	 11.993		  170.2
	 12.824		  142.6

	 12.824		  195.9
	 13.118		  193.3
	 13.419		  175.6

	 13.419		  202.5
	 15.000		  153.0
	 20.000		   73.17
	 30.000		   25.46
	 50.000		    6.693
	 76.111		    2.284

	 76.111		    9.728
	 80.000		    8.585
	100.000		    4.855
	150.000			1.740
	200.000			0.8628
	300.000			0.3525
	500.000			0.1463

end

begin	Platinum		Pt	78	195.1		21.45

	  1.000		 4433.
	  1.500		 1986.
	  2.000		 1081.
	  2.122		  950.0

	  2.122		 1034.
	  2.161		 1431.
	  2.202		 2341.

	  2.202		 2487.
	  2.414		 2512.
	  2.645		 2307.

	  2.645		 2663.
	  3.000		 1965.
	  3.026		 1923.

	  3.026		 2041.
	  3.158		 1844.
	  3.296		 1671.

	  3.296		 1742.
	  4.000		 1100.
	  5.000		  640.2
	 10.000		  113.2
	 11.564		   78.44

	 11.564		  194.6
	 12.389		  161.8
	 13.273		  134.9

	 13.273		  185.3
	 13.573		  184.8
	 13.880		  166.6

	 13.880		  192.1
	 15.000		  157.8
	 20.000		   75.74
	 30.000		   26.41
	 50.000		    6.954
	 78.395		    2.203

	 78.395		    9.301
	 80.000		    8.731
	100.000		    4.993
	150.000			1.795
	200.000			0.8896
	300.000			0.3625
	500.000			0.1492

end

begin	Gold			Au	79	197.0		19.32

	  1.000		 4652.
	  1.500		 2089.
	  2.000		 1137.
	  2.206		  918.7

	  2.206		  997.1
	  2.248		 1386.
	  2.291		 2258.

	  2.291		 2389.
	  2.507		 2380.
	  2.743		 2203.

	  2.743		 2541.
	  3.000		 2049.
	  3.148		 1822.

	  3.148		 1933.
	  3.283		 1748.
	  3.425		 1585.

	  3.425		 1652.
	  4.000		 1144.
	  5.000		  666.1
	 10.000		  118.1
	 11.919		   75.82

	 11.919		  187.0
	 12.794		  154.6
	 13.734		  128.3

	 13.734		  176.4
	 14.040		  176.6
	 14.353		  158.8

	 14.353		  183.0
	 15.000		  163.7
	 20.000		   78.83
	 30.000		   27.52
	 50.000		    7.256
	 80.000		    2.185
	 80.725		    2.137

	 80.725		    8.904
	100.000		    5.158
	150.000			1.860
	200.000			0.9214
	300.000			0.3744
	500.000			0.1530

end

begin	Mercury			Hg	80	200.6		13.55

	  1.000		 4830.
	  1.500		 2174.
	  2.000		 1184.
	  2.295		  877.3

	  2.295		  992.5
	  2.339		 1407.
	  2.385		 2151.

	  2.385		 2316.
	  2.606		 2257.
	  2.847		 2080.

	  2.847		 2400.
	  3.000		 2117.
	  3.278		 1704.

	  3.278		 1808.
	  3.417		 1638.
	  3.562		 1486.

	  3.562		 1649.
	  4.000		 1179.
	  5.000		  686.9
	 10.000		  122.1
	 12.284		   72.66

	 12.284		  178.0
	 13.211		  146.4
	 14.209		  120.9

	 14.209		  166.3
	 14.521		  167.4
	 14.839		  150.1

	 14.839		  172.8
	 15.000		  168.1
	 20.000		   81.23
	 30.000		   28.41
	 50.000		    7.504
	 80.000		    2.259
	 83.102		    2.055

	 83.102		    8.464
	100.000		    5.279
	150.000			1.909
	200.000			0.9456
	300.000			0.3834
	500.000			0.1555

end

begin	Thallium		Tl	81	204.4		11.72

	  1.000		 5008.
	  1.500		 2259.
	  2.000		 1231.
	  2.389		  835.2

	  2.389		 1136.
	  2.437		 1582.
	  2.485		 2049.

	  2.485		 2364.
	  2.711		 2207.
	  2.957		 1958.

	  2.957		 2267.
	  3.000		 2188.
	  3.416		 1591.

	  3.416		 1687.
	  3.557		 1530.
	  3.704		 1392.

	  3.704		 1452.
	  4.000		 1212.
	  5.000		  706.8
	 10.000		  126.0
	 12.658		   69.57

	 12.658		  169.3
	 13.640		  147.3
	 14.698		  113.9

	 14.698		  157.2
	 15.000		  149.7
	 15.347		  141.6

	 15.347		  163.2
	 20.000		   83.61
	 30.000		   29.29
	 50.000		    7.751
	 80.000		    2.332
	 85.530		    1.976

	 85.530		    8.046
	100.000		    5.398
	150.000			1.957
	200.000			0.9696
	300.000			0.3923
	500.000			0.1580

end

begin	Lead			Pb	82	207.2		11.35

	  1.000		 5210.
	  1.500		 2356.
	  2.000		 1285.
	  2.484		  800.6

	  2.484		 1397.
	  2.534		 1726.
	  2.586		 1944.

	  2.586		 2458.
	  3.000		 1965.
	  3.066		 1857.

	  3.066		 2146.
	  3.301		 1796.
	  3.554		 1496.

	  3.554		 1585.
	  3.699		 1442.
	  3.851		 1311.

	  3.851		 1368.
	  4.000		 1251.
	  5.000		  730.4
	 10.000		  130.6
	 13.035		   67.01

	 13.035		  162.1
	 15.000		  111.6
	 15.200		  107.8

	 15.200		  148.5
	 15.527		  141.6
	 15.861		  134.4

	 15.861		  154.8
	 20.000		   86.36
	 30.000		   30.32
	 50.000		    8.041
	 80.000		    2.419
	 88.005		    1.910

	 88.005		    7.683
	100.000		    5.549
	150.000			2.014
	200.000			0.9985
	300.000			0.4031
	500.000			0.1614

end

begin	Bismuth			Bi	83	209.0		 9.747

	  1.000		 5441.
	  1.500		 2468.
	  2.000		 1348.
	  2.580		  772.4

	  2.580		 1777.
	  2.633		 1850.
	  2.688		 1852.

	  2.688		 2576.
	  3.000		 2053.
	  3.177		 1774.

	  3.177		 2048.
	  3.427		 1707.
	  3.696		 1415.

	  3.696		 1498.
	  3.845		 1366.
	  3.999		 1243.

	  3.999		 1297.
	  5.000		  758.0
	 10.000		  136.0
	 13.419		   64.91

	 13.419		  156.0
	 15.000		  116.0
	 15.711		  102.7

	 15.711		  141.6
	 16.046		  135.1
	 16.388		  128.2

	 16.388		  147.8
	 20.000		   89.52
	 30.000		   31.52
	 50.000		    8.379
	 80.000		    2.522
	 90.526		    1.856

	 90.526		    7.380
	100.000		    5.739
	150.000			2.082
	200.000			1.033
	300.000			0.4163
	500.000			0.1656

end

begin	Polonium		Po	84	209.0		 9.320	

	  1.000		 5724.
	  1.500		 2604.
	  2.000		 1423.
	  2.683		  748.2

	  2.683		 2206.
	  2.740		 1941.
	  2.798		 1775.

	  2.798		 2711.
	  3.000		 2155.
	  3.302		 1693.

	  3.302		 1956.
	  3.567		 1622.
	  3.854		 1339.

	  3.854		 1419.
	  4.000		 1299.
	  4.149		 1190.

	  4.149		 1242.
	  5.000		  793.1
	 10.000		  142.7
	 13.814		   63.37

	 13.814		  151.3
	 15.000		  121.9
	 16.244		   98.49

	 16.244		  136.1
	 16.588		  129.7
	 16.939		  123.2

	 16.939		  142.0
	 20.000		   93.52
	 30.000		   33.03
	 50.000			8.802
	 80.000			2.649
	 93.105			1.82

	 93.105			7.140
	100.000			5.991
	150.000			2.170
	200.000			1.078
	300.000			0.4335
	500.000			0.1714

end

begin	Astatine		At	85	210.0		10.000

	  1.000		 5868.
	  1.021		 5651.
	  1.042		 5435.

	  1.042		 5551.
	  1.500		 2731.
	  2.000		 1495.
	  2.787		  722.5

	  2.787		 2431.
	  2.847		 1928.
	  2.909		 1686.

	  2.909		 2763.
	  3.000		 2250.
	  3.426		 1614.

	  3.426		 1866.
	  4.000		 1275.
	  4.008		 1269.

	  4.008		 1345.
	  4.160		 1234.
	  4.317		 1126.

	  4.317		 1175.
	  5.000		  825.1
	 10.000		  149.0
	 14.214		   61.62

	 14.214		  146.1
	 15.000		  127.9
	 16.785		   94.17

	 16.785		  130.2
	 17.135		  133.8
	 17.493		  118.1

	 17.493		  136.0
	 20.000		   97.04
	 30.000		   34.42
	 50.000			9.196
	 80.000			2.769
	 95.730			1.777

	 95.730			6.895
	100.000			6.174
	150.000			2.249
	200.000			1.118
	300.000			0.4491
	500.000			0.1765

end

begin	Radon			Rn	86	222.0		 0.00973

	  1.000		 5826.
	  1.047		 5354.
	  1.097		 4909.

	  1.097		 5013.
	  1.500		 2719.
	  2.000		 1490.
	  2.892		  663.4

	  2.892		 2319.
	  3.000		 1554.
	  3.021		 1524.

	  3.021		 2470.
	  3.270		 1867.
	  3.538		 1479.

	  3.538		 1710.
	  4.000		 1266.
	  4.159		 1148.

	  4.159		 1217.
	  4.317		 1112.
	  4.482		 1017.

	  4.482		 1061.
	  5.000		  816.3
	 10.000		  147.7
	 14.619		   56.97

	 14.619		  134.4
	 15.000		  125.9
	 17.337		   85.57

	 17.337		  118.5
	 17.689		  122.5
	 18.049		  107.7

	 18.049		  124.1
	 20.000		   95.63
	 30.000		   34.08
	 50.000			9.125
	 80.000			2.749
	 98.404			1.649

	 98.404			6.371
	100.000			6.086
	150.000			2.215
	200.000			1.101
	300.000			0.4420
	500.000			0.1728

end

begin	Francium		Fr	87	223.0		10.000

	  1.000		 6238.
	  1.074		 5356.
	  1.153		 4673.

	  1.153		 4772.
	  1.500		 2846.
	  2.000		 1562.
	  2.999		  641.4

	  2.999		 1995.
	  3.000		 1994.
	  3.136		 1449.

	  3.136		 2255.
	  3.389		 1761.
	  3.663		 1415.

	  3.663		 1641.
	  4.000		 1322.
	  4.327		 1086.

	  4.327		 1153.
	  4.487		 1059.
	  4.652		  966.6

	  4.652		 1008.
	  5.000		  848.9
	 10.000		  153.9
	 15.031		   55.44

	 15.031		  130.4
	 16.406		  103.1
	 17.906		   81.84

	 17.906		  113.7
	 18.269		  117.9
	 18.639		  103.1

	 18.639		  118.7
	 20.000		   99.33
	 30.000		   35.50
	 50.000			9.525
	 80.000			2.871
	100.000			1.655
	101.137			1.610

	101.137			6.089
	150.000			2.295
	200.000			1.141
	300.000			0.4577
	500.000			0.1780

end

begin	Radium			Ra	88	226.0		 5.000

	  1.000		 6201.
	  1.028		 5895.
	  1.058		 5602.

	  1.058		 5683.
	  1.130		 5019.
	  1.208		 4424.

	  1.208		 4516.
	  1.500		 2950.
	  2.000		 1620.
	  3.000		  666.4
	  3.105		  616.9

	  3.105		 1715.
	  3.176		 1506.
	  3.248		 1374.

	  3.248		 2039.
	  3.510		 1647.
	  3.792		 1342.

	  3.792		 1558.
	  4.000		 1367.
	  4.489		 1024.

	  4.489		 1086.
	  4.653		  999.5
	  4.822		  912.9

	  4.822		  952.2
	  5.000		  874.1
	 10.000		  158.9
	 15.000		   57.60
	 15.444		   53.55

	 15.444		  125.3
	 16.896		   98.39
	 18.484		   77.66

	 18.484		  108.1
	 18.857		  112.6
	 19.237		   97.99

	 19.237		  112.8
	 20.000		  102.3
	 30.000		   36.64
	 50.000		    9.850
	 80.000			2.971
	100.000			1.712
	103.922			1.560

	103.922			5.826
	150.000			2.355
	200.000			1.172
	300.000			0.4696
	500.000			0.1817

end

begin	Actinium		Ac	89	227.1		10.06

	  1.000		 6469.
	  1.039		 6034.
	  1.080		 5622.

	  1.080		 5702.
	  1.171		 4905.
	  1.269		 4203.

	  1.269		 4289.
	  1.500		 3082.
	  2.000		 1696.
	  3.000		  698.1
	  3.219		  595.9

	  3.219		 1537.
	  3.294		 1404.
	  3.370		 1307.

	  3.370		 1892.
	  3.630		 1564.
	  3.909		 1296.

	  3.909		 1504.
	  4.000		 1426.
	  4.656		  974.5

	  4.656		 1034.
	  5.000		  868.7
	  5.002		  867.8

	  5.002		  905.1
	  6.000		  582.9
	 10.000		  165.3
	 15.000		   60.02
	 15.871		   52.13

	 15.871		  121.4
	 17.403		  104.2
	 19.083		   74.26

	 19.083		  103.6
	 19.458		  107.9
	 19.840		   94.03

	 19.840		  108.2
	 20.000		  106.2
	 30.000		   38.11
	 50.000		   10.27
	 80.000			3.100
	100.000			1.786
	106.756			1.525

	106.756			5.622
	150.000			2.434
	200.000			1.213
	300.000			0.4859
	500.000			0.1872

end

begin	Thorium			Th	90	232.0		11.72

	  1.000		 6614.
	  1.081		 5747.
	  1.168		 4976.

	  1.168		 5048.
	  1.246		 4463.
	  1.330		 3937.

	  1.330		 4017.
	  1.500		 3161.
	  2.000		 1742.
	  3.000		  718.0
	  3.332		  567.1

	  3.332		 1394.
	  3.410		 1304.
	  3.491		 1226.

	  3.491		 1749.
	  4.000		 1253.
	  4.046		 1217.

	  4.046		 1415.
	  4.421		 1137.
	  4.830		  910.3

	  4.830		  965.5
	  5.000		  887.8
	  5.182		  812.9

	  5.182		  847.7
	  6.000		  594.5
	 10.000		  168.9
	 15.000		   61.41
	 16.300		   49.91

	 16.300		  115.6
	 17.917		   99.24
	 19.693		   69.84

	 19.693		   95.27
	 20.000		   93.68
	 20.472		   88.51

	 20.472		  101.8
	 30.000		   38.92
	 50.000		   10.52
	 80.000			3.178
	100.000			1.830
	109.651			1.465

	109.651			5.336
	150.000			2.472
	200.000			1.234
	300.000			0.4939
	500.000			0.1895

end

begin	Protactinium	Pa	91	231.0		15.370

	  1.000		 6530.
	  1.003		 6490.
	  1.007		 6451.

	  1.007		 6868.
	  1.110		 5755.
	  1.224		 4794.

	  1.224		 4863.
	  1.303		 4311.
	  1.387		 3815.

	  1.387		 3891.
	  1.500		 3327.
	  2.000		 1834.
	  3.000		  755.8
	  3.442		  554.8

	  3.442		 1363.
	  3.525		 1266.
	  3.611		 1185.

	  3.611		 1695.
	  4.000		 1315.
	  4.174		 1182.

	  4.174		 1374.
	  5.000		  875.9
	  5.001		  875.5

	  5.001		  928.8
	  5.181		  851.4
	  5.367		  781.0

	  5.367		  814.4
	  6.000		  621.7
	 10.000		  176.9
	 15.000		   64.42
	 16.733		   49.03

	 16.733		  113.0
	 20.000		   70.25
	 20.313		   67.47

	 20.313		   94.52
	 20.705		   89.95
	 21.105		   85.76

	 21.105		   98.61
	 30.000		   40.77
	 50.000		   11.05
	 80.000			3.342
	100.000			1.924
	112.601			1.445

	112.601			5.198
	150.000			2.575
	200.000			1.288
	300.000			0.5152
	500.000			0.1969

end

begin	Uranium			U	92	238.0		18.95

	  1.000		 6626.
	  1.022		 6375.
	  1.044		 6127.

	  1.044		 6519.
	  1.153		 5446.
	  1.273		 4526.

	  1.273		 4589.
	  1.354		 4065.
	  1.441		 3598.

	  1.441		 3668.
	  1.500		 3382.
	  2.000		 1865.
	  3.000		  769.2
	  3.552		  525.7

	  3.552		 1266.
	  3.639		 1188.
	  3.728		 1112.

	  3.728		 1582.
	  4.000		 1329.
	  4.303		 1110.

	  4.303		 1292.
	  5.000		  889.1
	  5.182		  811.8

	  5.182		  861.1
	  5.362		  791.5
	  5.548		  728.2

	  5.548		  759.2
	  6.000		  628.4
	 10.000		  179.1
	 15.000		   65.28
	 17.166		   46.63

	 17.166		  107.0
	 20.000		   71.06
	 20.948		   63.00

	 20.948		   88.38
	 21.349		   92.21
	 21.757		   80.23

	 21.757		   92.22
	 30.000		   41.28
	 50.000		   11.21
	 80.000			3.395
	100.000			1.954
	115.606			1.378

	115.606			4.893
	150.000			2.591
	200.000			1.298
	300.000			0.5192
	500.000			0.1976

end
